Metric,City,Estimate,Group,Estimate Margin of Error
"('Production, transportation, and material moving occupations',)","Philadelphia city, Pennsylvania",4.70%,occupation,±0.7
"('Production, transportation, and material moving occupations',)","Phoenix city, Arizona",6.10%,occupation,±0.9
"('Production, transportation, and material moving occupations',)","Portland city, Oregon",3.30%,occupation,±0.8
"('Production, transportation, and material moving occupations',)","San Antonio city, Texas",5.00%,occupation,±0.8
"('Production, transportation, and material moving occupations',)","San Diego city, California",4.40%,occupation,±0.6
"('Production, transportation, and material moving occupations',)","San Francisco city, California",2.60%,occupation,±0.5
"('Production, transportation, and material moving occupations',)","San Jose city, California",6.20%,occupation,±0.7
"('Production, transportation, and material moving occupations',)","Seattle city, Washington",3.10%,occupation,±0.6
"('Production, transportation, and material moving occupations',)","Tucson city, Arizona",4.10%,occupation,±0.9
"('Production, transportation, and material moving occupations',)","Washington city, District of Columbia",2.40%,occupation,±0.6
"('Civilian employed population 16 years and over',)","Albuquerque city, New Mexico","268,505",industry,"±5,426"
"('Civilian employed population 16 years and over',)","Austin city, Texas","548,311",industry,"±6,292"
"('Civilian employed population 16 years and over',)","Baltimore city, Maryland","283,328",industry,"±4,789"
"('Civilian employed population 16 years and over',)","Boston city, Massachusetts","368,750",industry,"±5,526"
"('Civilian employed population 16 years and over',)","Charlotte city, North Carolina","446,387",industry,"±6,271"
"('Civilian employed population 16 years and over',)","Chicago city, Illinois","1,346,975",industry,"±12,488"
"('Civilian employed population 16 years and over',)","Columbus city, Ohio","452,552",industry,"±7,569"
"('Civilian employed population 16 years and over',)","Dallas city, Texas","667,913",industry,"±9,006"
"('Civilian employed population 16 years and over',)","Denver city, Colorado","384,689",industry,"±5,803"
"('Civilian employed population 16 years and over',)","Detroit city, Michigan","239,033",industry,"±6,061"
"('Civilian employed population 16 years and over',)","El Paso city, Texas","287,335",industry,"±6,966"
"('Civilian employed population 16 years and over',)","Fort Worth city, Texas","405,649",industry,"±7,881"
"('Civilian employed population 16 years and over',)","Fresno city, California","214,398",industry,"±6,425"
"('Civilian employed population 16 years and over',)","Houston city, Texas","1,121,834",industry,"±13,173"
"('Civilian employed population 16 years and over',)","Indianapolis city (balance), Indiana","415,535",industry,"±6,303"
"('Civilian employed population 16 years and over',)","Jacksonville city, Florida","414,904",industry,"±7,370"
"('Civilian employed population 16 years and over',)","Las Vegas city, Nevada","286,883",industry,"±7,212"
"('Civilian employed population 16 years and over',)","Los Angeles city, California","1,990,871",industry,"±15,905"
"('Civilian employed population 16 years and over',)","Memphis city, Tennessee","291,165",industry,"±5,937"
"('Civilian employed population 16 years and over',)","Milwaukee city, Wisconsin","275,797",industry,"±5,570"
"('Civilian employed population 16 years and over',)","New York city, New York","4,114,375",industry,"±19,996"
"('Civilian employed population 16 years and over',)","Oklahoma City city, Oklahoma","306,807",industry,"±6,163"
"('Civilian employed population 16 years and over',)","Philadelphia city, Pennsylvania","678,752",industry,"±9,284"
"('Civilian employed population 16 years and over',)","Phoenix city, Arizona","770,242",industry,"±10,226"
"('Civilian employed population 16 years and over',)","Portland city, Oregon","352,809",industry,"±6,448"
"('Civilian employed population 16 years and over',)","San Antonio city, Texas","690,390",industry,"±11,762"
"('Civilian employed population 16 years and over',)","San Diego city, California","701,689",industry,"±10,447"
"('Civilian employed population 16 years and over',)","San Francisco city, California","511,365",industry,"±5,641"
"('Civilian employed population 16 years and over',)","San Jose city, California","528,044",industry,"±8,216"
"('Civilian employed population 16 years and over',)","Seattle city, Washington","425,827",industry,"±7,811"
"('Civilian employed population 16 years and over',)","Tucson city, Arizona","240,167",industry,"±5,145"
"('Civilian employed population 16 years and over',)","Washington city, District of Columbia","364,797",industry,"±5,549"
"('Agriculture, forestry, fishing and hunting, and mining',)","Albuquerque city, New Mexico",0.80%,industry,±0.4
"('Agriculture, forestry, fishing and hunting, and mining',)","Austin city, Texas",0.50%,industry,±0.2
"('Agriculture, forestry, fishing and hunting, and mining',)","Baltimore city, Maryland",0.20%,industry,±0.1
"('Agriculture, forestry, fishing and hunting, and mining',)","Boston city, Massachusetts",0.10%,industry,±0.1
"('Agriculture, forestry, fishing and hunting, and mining',)","Charlotte city, North Carolina",0.10%,industry,±0.1
"('Agriculture, forestry, fishing and hunting, and mining',)","Chicago city, Illinois",0.10%,industry,±0.1
"('Agriculture, forestry, fishing and hunting, and mining',)","Columbus city, Ohio",0.20%,industry,±0.1
"('Agriculture, forestry, fishing and hunting, and mining',)","Dallas city, Texas",0.80%,industry,±0.2
"('Agriculture, forestry, fishing and hunting, and mining',)","Denver city, Colorado",0.80%,industry,±0.2
"('Agriculture, forestry, fishing and hunting, and mining',)","Detroit city, Michigan",0.40%,industry,±0.2
"('Agriculture, forestry, fishing and hunting, and mining',)","El Paso city, Texas",0.60%,industry,±0.3
"('Agriculture, forestry, fishing and hunting, and mining',)","Fort Worth city, Texas",1.40%,industry,±0.4
"('Agriculture, forestry, fishing and hunting, and mining',)","Fresno city, California",4.00%,industry,±1.0
"('Agriculture, forestry, fishing and hunting, and mining',)","Houston city, Texas",3.00%,industry,±0.3
"('Agriculture, forestry, fishing and hunting, and mining',)","Indianapolis city (balance), Indiana",0.10%,industry,±0.1
"('Agriculture, forestry, fishing and hunting, and mining',)","Jacksonville city, Florida",0.20%,industry,±0.1
"('Agriculture, forestry, fishing and hunting, and mining',)","Las Vegas city, Nevada",0.30%,industry,±0.2
"('Agriculture, forestry, fishing and hunting, and mining',)","Los Angeles city, California",0.40%,industry,±0.1
"('Agriculture, forestry, fishing and hunting, and mining',)","Memphis city, Tennessee",0.10%,industry,±0.1
"('Agriculture, forestry, fishing and hunting, and mining',)","Milwaukee city, Wisconsin",0.60%,industry,±0.2
"('Agriculture, forestry, fishing and hunting, and mining',)","New York city, New York",0.10%,industry,±0.1
"('Agriculture, forestry, fishing and hunting, and mining',)","Oklahoma City city, Oklahoma",3.00%,industry,±0.3
"('Agriculture, forestry, fishing and hunting, and mining',)","Philadelphia city, Pennsylvania",0.40%,industry,±0.3
"('Agriculture, forestry, fishing and hunting, and mining',)","Phoenix city, Arizona",0.50%,industry,±0.2
"('Agriculture, forestry, fishing and hunting, and mining',)","Portland city, Oregon",0.50%,industry,±0.2
"('Agriculture, forestry, fishing and hunting, and mining',)","San Antonio city, Texas",0.90%,industry,±0.2
"('Agriculture, forestry, fishing and hunting, and mining',)","San Diego city, California",0.60%,industry,±0.2
"('Agriculture, forestry, fishing and hunting, and mining',)","San Francisco city, California",0.30%,industry,±0.1
"('Agriculture, forestry, fishing and hunting, and mining',)","San Jose city, California",0.40%,industry,±0.1
"('Agriculture, forestry, fishing and hunting, and mining',)","Seattle city, Washington",0.70%,industry,±0.3
"('Agriculture, forestry, fishing and hunting, and mining',)","Tucson city, Arizona",0.70%,industry,±0.3
"('Agriculture, forestry, fishing and hunting, and mining',)","Washington city, District of Columbia",0.10%,industry,±0.1
"('Construction',)","Albuquerque city, New Mexico",4.90%,industry,±0.9
"('Construction',)","Austin city, Texas",7.80%,industry,±0.8
"('Construction',)","Baltimore city, Maryland",3.80%,industry,±0.6
"('Construction',)","Boston city, Massachusetts",3.70%,industry,±0.6
"('Construction',)","Charlotte city, North Carolina",5.80%,industry,±0.6
"('Construction',)","Chicago city, Illinois",3.70%,industry,±0.3
"('Construction',)","Columbus city, Ohio",3.90%,industry,±0.5
"('Construction',)","Dallas city, Texas",10.70%,industry,±0.7
"('Construction',)","Denver city, Colorado",7.60%,industry,±0.7
"('Construction',)","Detroit city, Michigan",3.50%,industry,±0.6
"('Construction',)","El Paso city, Texas",5.70%,industry,±0.9
"('Construction',)","Fort Worth city, Texas",8.90%,industry,±0.9
"('Construction',)","Fresno city, California",5.60%,industry,±0.9
"('Construction',)","Houston city, Texas",10.20%,industry,±0.6
"('Construction',)","Indianapolis city (balance), Indiana",5.30%,industry,±0.7
"('Construction',)","Jacksonville city, Florida",7.00%,industry,±0.9
"('Construction',)","Las Vegas city, Nevada",7.20%,industry,±0.9
"('Construction',)","Los Angeles city, California",5.90%,industry,±0.3
"('Construction',)","Memphis city, Tennessee",4.50%,industry,±0.7
"('Construction',)","Milwaukee city, Wisconsin",3.90%,industry,±0.7
"('Construction',)","New York city, New York",5.00%,industry,±0.2
"('Construction',)","Oklahoma City city, Oklahoma",8.40%,industry,±0.7
"('Construction',)","Philadelphia city, Pennsylvania",4.70%,industry,±0.7
"('Construction',)","Phoenix city, Arizona",7.70%,industry,±0.6
"('Construction',)","Portland city, Oregon",3.70%,industry,±0.7
"('Construction',)","San Antonio city, Texas",8.70%,industry,±0.7
"('Construction',)","San Diego city, California",4.40%,industry,±0.6
"('Construction',)","San Francisco city, California",3.30%,industry,±0.5
"('Construction',)","San Jose city, California",6.00%,industry,±0.6
"('Construction',)","Seattle city, Washington",3.00%,industry,±0.4
"('Construction',)","Tucson city, Arizona",7.00%,industry,±1.0
"('Construction',)","Washington city, District of Columbia",2.60%,industry,±0.5
"('Manufacturing',)","Albuquerque city, New Mexico",4.40%,industry,±0.7
"('Manufacturing',)","Austin city, Texas",7.40%,industry,±0.7
"('Manufacturing',)","Baltimore city, Maryland",4.40%,industry,±0.6
"('Manufacturing',)","Boston city, Massachusetts",4.10%,industry,±0.5
"('Manufacturing',)","Charlotte city, North Carolina",7.20%,industry,±0.7
"('Manufacturing',)","Chicago city, Illinois",8.00%,industry,±0.4
"('Manufacturing',)","Columbus city, Ohio",7.50%,industry,±0.8
"('Manufacturing',)","Dallas city, Texas",8.00%,industry,±0.6
"('Manufacturing',)","Denver city, Colorado",4.70%,industry,±0.7
"('Manufacturing',)","Detroit city, Michigan",15.00%,industry,±1.2
"('Manufacturing',)","El Paso city, Texas",6.30%,industry,±0.8
"('Manufacturing',)","Fort Worth city, Texas",10.30%,industry,±0.9
"('Manufacturing',)","Fresno city, California",7.00%,industry,±1.1
"('Manufacturing',)","Houston city, Texas",8.40%,industry,±0.6
"('Manufacturing',)","Indianapolis city (balance), Indiana",10.50%,industry,±0.8
"('Manufacturing',)","Jacksonville city, Florida",4.90%,industry,±0.5
"('Manufacturing',)","Las Vegas city, Nevada",3.60%,industry,±0.7
"('Manufacturing',)","Los Angeles city, California",8.20%,industry,±0.3
"('Manufacturing',)","Memphis city, Tennessee",8.50%,industry,±1.0
"('Manufacturing',)","Milwaukee city, Wisconsin",14.50%,industry,±1.0
"('Manufacturing',)","New York city, New York",3.40%,industry,±0.2
"('Manufacturing',)","Oklahoma City city, Oklahoma",7.50%,industry,±0.9
"('Manufacturing',)","Philadelphia city, Pennsylvania",6.50%,industry,±0.6
"('Manufacturing',)","Phoenix city, Arizona",7.10%,industry,±0.5
"('Manufacturing',)","Portland city, Oregon",9.10%,industry,±0.8
"('Manufacturing',)","San Antonio city, Texas",5.70%,industry,±0.6
"('Manufacturing',)","San Diego city, California",8.90%,industry,±0.6
"('Manufacturing',)","San Francisco city, California",5.10%,industry,±0.6
"('Manufacturing',)","San Jose city, California",16.00%,industry,±0.7
"('Manufacturing',)","Seattle city, Washington",7.00%,industry,±0.7
"('Manufacturing',)","Tucson city, Arizona",5.70%,industry,±0.9
"('Manufacturing',)","Washington city, District of Columbia",1.20%,industry,±0.3
"('Wholesale trade',)","Albuquerque city, New Mexico",1.50%,industry,±0.4
"('Wholesale trade',)","Austin city, Texas",2.30%,industry,±0.4
"('Wholesale trade',)","Baltimore city, Maryland",1.60%,industry,±0.4
"('Wholesale trade',)","Boston city, Massachusetts",2.00%,industry,±0.3
"('Wholesale trade',)","Charlotte city, North Carolina",3.20%,industry,±0.5
"('Wholesale trade',)","Chicago city, Illinois",2.50%,industry,±0.2
"('Wholesale trade',)","Columbus city, Ohio",2.50%,industry,±0.4
"('Wholesale trade',)","Dallas city, Texas",2.40%,industry,±0.3
"('Wholesale trade',)","Denver city, Colorado",2.30%,industry,±0.4
"('Wholesale trade',)","Detroit city, Michigan",2.10%,industry,±0.5
"('Wholesale trade',)","El Paso city, Texas",2.90%,industry,±0.7
"('Wholesale trade',)","Fort Worth city, Texas",3.90%,industry,±0.7
"('Wholesale trade',)","Fresno city, California",3.50%,industry,±0.8
"('Wholesale trade',)","Houston city, Texas",3.10%,industry,±0.3
"('Wholesale trade',)","Indianapolis city (balance), Indiana",3.60%,industry,±0.5
"('Wholesale trade',)","Jacksonville city, Florida",3.20%,industry,±0.6
"('Wholesale trade',)","Las Vegas city, Nevada",2.10%,industry,±0.5
"('Wholesale trade',)","Los Angeles city, California",2.90%,industry,±0.2
"('Wholesale trade',)","Memphis city, Tennessee",3.40%,industry,±0.7
"('Wholesale trade',)","Milwaukee city, Wisconsin",2.10%,industry,±0.5
"('Wholesale trade',)","New York city, New York",2.00%,industry,±0.1
"('Wholesale trade',)","Oklahoma City city, Oklahoma",2.90%,industry,±0.5
"('Wholesale trade',)","Philadelphia city, Pennsylvania",2.10%,industry,±0.4
"('Wholesale trade',)","Phoenix city, Arizona",2.30%,industry,±0.3
"('Wholesale trade',)","Portland city, Oregon",3.10%,industry,±0.5
"('Wholesale trade',)","San Antonio city, Texas",1.80%,industry,±0.3
"('Wholesale trade',)","San Diego city, California",2.00%,industry,±0.3
"('Wholesale trade',)","San Francisco city, California",2.10%,industry,±0.3
"('Wholesale trade',)","San Jose city, California",1.80%,industry,±0.3
"('Wholesale trade',)","Seattle city, Washington",2.30%,industry,±0.4
"('Wholesale trade',)","Tucson city, Arizona",1.20%,industry,±0.4
"('Wholesale trade',)","Washington city, District of Columbia",0.60%,industry,±0.3
"('Retail trade',)","Albuquerque city, New Mexico",11.70%,industry,±1.1
"('Retail trade',)","Austin city, Texas",11.00%,industry,±1.0
"('Retail trade',)","Baltimore city, Maryland",8.50%,industry,±0.9
"('Retail trade',)","Boston city, Massachusetts",7.80%,industry,±0.8
"('Retail trade',)","Charlotte city, North Carolina",11.10%,industry,±1.0
"('Retail trade',)","Chicago city, Illinois",8.50%,industry,±0.4
"('Retail trade',)","Columbus city, Ohio",13.00%,industry,±1.1
"('Retail trade',)","Dallas city, Texas",11.90%,industry,±0.8
"('Retail trade',)","Denver city, Colorado",9.00%,industry,±0.8
"('Retail trade',)","Detroit city, Michigan",9.70%,industry,±0.9
"('Retail trade',)","El Paso city, Texas",11.90%,industry,±1.2
"('Retail trade',)","Fort Worth city, Texas",9.70%,industry,±0.9
"('Retail trade',)","Fresno city, California",10.70%,industry,±1.4
"('Retail trade',)","Houston city, Texas",10.10%,industry,±0.6
"('Retail trade',)","Indianapolis city (balance), Indiana",12.20%,industry,±1.0
"('Retail trade',)","Jacksonville city, Florida",11.70%,industry,±0.9
"('Retail trade',)","Las Vegas city, Nevada",11.90%,industry,±1.0
"('Retail trade',)","Los Angeles city, California",10.40%,industry,±0.3
"('Retail trade',)","Memphis city, Tennessee",11.90%,industry,±1.3
"('Retail trade',)","Milwaukee city, Wisconsin",11.50%,industry,±1.1
"('Retail trade',)","New York city, New York",9.60%,industry,±0.2
"('Retail trade',)","Oklahoma City city, Oklahoma",12.70%,industry,±1.0
"('Retail trade',)","Philadelphia city, Pennsylvania",9.20%,industry,±0.7
"('Retail trade',)","Phoenix city, Arizona",11.70%,industry,±0.6
"('Retail trade',)","Portland city, Oregon",10.80%,industry,±0.8
"('Retail trade',)","San Antonio city, Texas",12.80%,industry,±0.9
"('Retail trade',)","San Diego city, California",9.70%,industry,±0.7
"('Retail trade',)","San Francisco city, California",8.60%,industry,±0.7
"('Retail trade',)","San Jose city, California",9.40%,industry,±0.6
"('Retail trade',)","Seattle city, Washington",11.90%,industry,±0.9
"('Retail trade',)","Tucson city, Arizona",13.50%,industry,±1.2
"('Retail trade',)","Washington city, District of Columbia",4.60%,industry,±0.6
"('Transportation and warehousing, and utilities',)","Albuquerque city, New Mexico",2.50%,industry,±0.5
"('Transportation and warehousing, and utilities',)","Austin city, Texas",3.00%,industry,±0.5
"('Transportation and warehousing, and utilities',)","Baltimore city, Maryland",5.90%,industry,±0.8
"('Transportation and warehousing, and utilities',)","Boston city, Massachusetts",3.80%,industry,±0.6
"('Transportation and warehousing, and utilities',)","Charlotte city, North Carolina",6.20%,industry,±0.7
"('Transportation and warehousing, and utilities',)","Chicago city, Illinois",7.30%,industry,±0.4
"('Transportation and warehousing, and utilities',)","Columbus city, Ohio",6.40%,industry,±0.8
"('Transportation and warehousing, and utilities',)","Dallas city, Texas",5.50%,industry,±0.5
"('Transportation and warehousing, and utilities',)","Denver city, Colorado",4.20%,industry,±0.5
"('Transportation and warehousing, and utilities',)","Detroit city, Michigan",5.70%,industry,±0.8
"('Transportation and warehousing, and utilities',)","El Paso city, Texas",6.50%,industry,±1.1
"('Transportation and warehousing, and utilities',)","Fort Worth city, Texas",7.90%,industry,±1.0
"('Transportation and warehousing, and utilities',)","Fresno city, California",4.70%,industry,±0.9
"('Transportation and warehousing, and utilities',)","Houston city, Texas",5.40%,industry,±0.5
"('Transportation and warehousing, and utilities',)","Indianapolis city (balance), Indiana",7.70%,industry,±0.8
"('Transportation and warehousing, and utilities',)","Jacksonville city, Florida",6.80%,industry,±0.8
"('Transportation and warehousing, and utilities',)","Las Vegas city, Nevada",4.50%,industry,±0.7
"('Transportation and warehousing, and utilities',)","Los Angeles city, California",4.60%,industry,±0.2
"('Transportation and warehousing, and utilities',)","Memphis city, Tennessee",12.70%,industry,±1.2
"('Transportation and warehousing, and utilities',)","Milwaukee city, Wisconsin",4.70%,industry,±0.6
"('Transportation and warehousing, and utilities',)","New York city, New York",6.30%,industry,±0.2
"('Transportation and warehousing, and utilities',)","Oklahoma City city, Oklahoma",4.00%,industry,±0.5
"('Transportation and warehousing, and utilities',)","Philadelphia city, Pennsylvania",5.90%,industry,±0.5
"('Transportation and warehousing, and utilities',)","Phoenix city, Arizona",5.70%,industry,±0.5
"('Transportation and warehousing, and utilities',)","Portland city, Oregon",4.80%,industry,±0.7
"('Transportation and warehousing, and utilities',)","San Antonio city, Texas",4.60%,industry,±0.5
"('Transportation and warehousing, and utilities',)","San Diego city, California",4.30%,industry,±0.5
"('Transportation and warehousing, and utilities',)","San Francisco city, California",3.80%,industry,±0.4
"('Transportation and warehousing, and utilities',)","San Jose city, California",3.40%,industry,±0.4
"('Transportation and warehousing, and utilities',)","Seattle city, Washington",3.60%,industry,±0.5
"('Transportation and warehousing, and utilities',)","Tucson city, Arizona",3.70%,industry,±0.7
"('Transportation and warehousing, and utilities',)","Washington city, District of Columbia",3.60%,industry,±0.6
"('Information',)","Albuquerque city, New Mexico",2.20%,industry,±0.5
"('Information',)","Austin city, Texas",3.30%,industry,±0.4
"('Information',)","Baltimore city, Maryland",1.90%,industry,±0.5
"('Information',)","Boston city, Massachusetts",2.30%,industry,±0.4
"('Information',)","Charlotte city, North Carolina",2.60%,industry,±0.4
"('Information',)","Chicago city, Illinois",2.10%,industry,±0.2
"('Information',)","Columbus city, Ohio",2.30%,industry,±0.4
"('Information',)","Dallas city, Texas",2.30%,industry,±0.3
"('Information',)","Denver city, Colorado",3.40%,industry,±0.5
"('Information',)","Detroit city, Michigan",1.80%,industry,±0.5
"('Information',)","El Paso city, Texas",1.90%,industry,±0.4
"('Information',)","Fort Worth city, Texas",2.10%,industry,±0.5
"('Information',)","Fresno city, California",1.50%,industry,±0.5
"('Information',)","Houston city, Texas",1.20%,industry,±0.2
"('Information',)","Indianapolis city (balance), Indiana",1.50%,industry,±0.3
"('Information',)","Jacksonville city, Florida",1.40%,industry,±0.3
"('Information',)","Las Vegas city, Nevada",1.70%,industry,±0.4
"('Information',)","Los Angeles city, California",6.30%,industry,±0.3
"('Information',)","Memphis city, Tennessee",1.60%,industry,±0.4
"('Information',)","Milwaukee city, Wisconsin",1.40%,industry,±0.3
"('Information',)","New York city, New York",3.80%,industry,±0.2
"('Information',)","Oklahoma City city, Oklahoma",1.60%,industry,±0.3
"('Information',)","Philadelphia city, Pennsylvania",2.10%,industry,±0.3
"('Information',)","Phoenix city, Arizona",1.80%,industry,±0.3
"('Information',)","Portland city, Oregon",2.60%,industry,±0.4
"('Information',)","San Antonio city, Texas",1.80%,industry,±0.3
"('Information',)","San Diego city, California",2.50%,industry,±0.4
"('Information',)","San Francisco city, California",5.50%,industry,±0.5
"('Information',)","San Jose city, California",3.60%,industry,±0.4
"('Information',)","Seattle city, Washington",4.20%,industry,±0.6
"('Information',)","Tucson city, Arizona",1.30%,industry,±0.4
"('Information',)","Washington city, District of Columbia",3.40%,industry,±0.5
"('Finance and insurance, and real estate and rental and leasing',)","Albuquerque city, New Mexico",5.80%,industry,±0.7
"('Finance and insurance, and real estate and rental and leasing',)","Austin city, Texas",6.90%,industry,±0.7
"('Finance and insurance, and real estate and rental and leasing',)","Baltimore city, Maryland",5.90%,industry,±0.6
"('Finance and insurance, and real estate and rental and leasing',)","Boston city, Massachusetts",9.30%,industry,±0.8
"('Finance and insurance, and real estate and rental and leasing',)","Charlotte city, North Carolina",14.20%,industry,±1.0
"('Finance and insurance, and real estate and rental and leasing',)","Chicago city, Illinois",8.00%,industry,±0.4
"('Finance and insurance, and real estate and rental and leasing',)","Columbus city, Ohio",10.00%,industry,±0.9
"('Finance and insurance, and real estate and rental and leasing',)","Dallas city, Texas",9.10%,industry,±0.6
"('Finance and insurance, and real estate and rental and leasing',)","Denver city, Colorado",8.70%,industry,±0.8
"('Finance and insurance, and real estate and rental and leasing',)","Detroit city, Michigan",5.00%,industry,±0.7
"('Finance and insurance, and real estate and rental and leasing',)","El Paso city, Texas",4.70%,industry,±0.7
"('Finance and insurance, and real estate and rental and leasing',)","Fort Worth city, Texas",7.50%,industry,±0.7
"('Finance and insurance, and real estate and rental and leasing',)","Fresno city, California",5.10%,industry,±0.8
"('Finance and insurance, and real estate and rental and leasing',)","Houston city, Texas",6.10%,industry,±0.4
"('Finance and insurance, and real estate and rental and leasing',)","Indianapolis city (balance), Indiana",7.20%,industry,±0.7
"('Finance and insurance, and real estate and rental and leasing',)","Jacksonville city, Florida",11.70%,industry,±1.0
"('Finance and insurance, and real estate and rental and leasing',)","Las Vegas city, Nevada",5.60%,industry,±0.7
"('Finance and insurance, and real estate and rental and leasing',)","Los Angeles city, California",6.10%,industry,±0.3
"('Finance and insurance, and real estate and rental and leasing',)","Memphis city, Tennessee",5.00%,industry,±0.8
"('Finance and insurance, and real estate and rental and leasing',)","Milwaukee city, Wisconsin",4.60%,industry,±0.6
"('Finance and insurance, and real estate and rental and leasing',)","New York city, New York",9.60%,industry,±0.3
"('Finance and insurance, and real estate and rental and leasing',)","Oklahoma City city, Oklahoma",6.20%,industry,±0.7
"('Finance and insurance, and real estate and rental and leasing',)","Philadelphia city, Pennsylvania",6.90%,industry,±0.6
"('Finance and insurance, and real estate and rental and leasing',)","Phoenix city, Arizona",9.60%,industry,±0.6
"('Finance and insurance, and real estate and rental and leasing',)","Portland city, Oregon",6.00%,industry,±0.7
"('Finance and insurance, and real estate and rental and leasing',)","San Antonio city, Texas",8.50%,industry,±0.6
"('Finance and insurance, and real estate and rental and leasing',)","San Diego city, California",6.70%,industry,±0.6
"('Finance and insurance, and real estate and rental and leasing',)","San Francisco city, California",9.00%,industry,±0.7
"('Finance and insurance, and real estate and rental and leasing',)","San Jose city, California",5.20%,industry,±0.5
"('Finance and insurance, and real estate and rental and leasing',)","Seattle city, Washington",6.20%,industry,±0.7
"('Finance and insurance, and real estate and rental and leasing',)","Tucson city, Arizona",4.70%,industry,±0.7
"('Finance and insurance, and real estate and rental and leasing',)","Washington city, District of Columbia",6.60%,industry,±0.7
"('Professional, scientific, and management, and administrative and waste management services',)","Albuquerque city, New Mexico",15.90%,industry,±1.0
"('Professional, scientific, and management, and administrative and waste management services',)","Austin city, Texas",18.00%,industry,±1.0
"('Professional, scientific, and management, and administrative and waste management services',)","Baltimore city, Maryland",13.10%,industry,±1.1
"('Professional, scientific, and management, and administrative and waste management services',)","Boston city, Massachusetts",17.30%,industry,±1.0
"('Professional, scientific, and management, and administrative and waste management services',)","Charlotte city, North Carolina",14.30%,industry,±0.9
"('Professional, scientific, and management, and administrative and waste management services',)","Chicago city, Illinois",16.30%,industry,±0.5
"('Professional, scientific, and management, and administrative and waste management services',)","Columbus city, Ohio",11.90%,industry,±1.1
"('Professional, scientific, and management, and administrative and waste management services',)","Dallas city, Texas",14.70%,industry,±0.9
"('Professional, scientific, and management, and administrative and waste management services',)","Denver city, Colorado",17.50%,industry,±1.0
"('Professional, scientific, and management, and administrative and waste management services',)","Detroit city, Michigan",10.60%,industry,±1.0
"('Professional, scientific, and management, and administrative and waste management services',)","El Paso city, Texas",11.70%,industry,±1.2
"('Professional, scientific, and management, and administrative and waste management services',)","Fort Worth city, Texas",10.00%,industry,±0.9
"('Professional, scientific, and management, and administrative and waste management services',)","Fresno city, California",9.90%,industry,±1.4
"('Professional, scientific, and management, and administrative and waste management services',)","Houston city, Texas",14.50%,industry,±0.7
"('Professional, scientific, and management, and administrative and waste management services',)","Indianapolis city (balance), Indiana",11.20%,industry,±0.8
"('Professional, scientific, and management, and administrative and waste management services',)","Jacksonville city, Florida",13.50%,industry,±1.1
"('Professional, scientific, and management, and administrative and waste management services',)","Las Vegas city, Nevada",11.30%,industry,±0.9
"('Professional, scientific, and management, and administrative and waste management services',)","Los Angeles city, California",14.30%,industry,±0.4
"('Professional, scientific, and management, and administrative and waste management services',)","Memphis city, Tennessee",10.90%,industry,±1.1
"('Professional, scientific, and management, and administrative and waste management services',)","Milwaukee city, Wisconsin",11.30%,industry,±1.1
"('Professional, scientific, and management, and administrative and waste management services',)","New York city, New York",13.40%,industry,±0.3
"('Professional, scientific, and management, and administrative and waste management services',)","Oklahoma City city, Oklahoma",10.70%,industry,±1.1
"('Professional, scientific, and management, and administrative and waste management services',)","Philadelphia city, Pennsylvania",10.90%,industry,±0.7
"('Professional, scientific, and management, and administrative and waste management services',)","Phoenix city, Arizona",14.30%,industry,±0.8
"('Professional, scientific, and management, and administrative and waste management services',)","Portland city, Oregon",15.50%,industry,±1.0
"('Professional, scientific, and management, and administrative and waste management services',)","San Antonio city, Texas",11.50%,industry,±0.8
"('Professional, scientific, and management, and administrative and waste management services',)","San Diego city, California",17.80%,industry,±0.8
"('Professional, scientific, and management, and administrative and waste management services',)","San Francisco city, California",24.60%,industry,±0.9
"('Professional, scientific, and management, and administrative and waste management services',)","San Jose city, California",18.60%,industry,±0.8
"('Professional, scientific, and management, and administrative and waste management services',)","Seattle city, Washington",20.60%,industry,±0.9
"('Professional, scientific, and management, and administrative and waste management services',)","Tucson city, Arizona",14.10%,industry,±1.2
"('Professional, scientific, and management, and administrative and waste management services',)","Washington city, District of Columbia",22.80%,industry,±1.3
"('Educational services, and health care and social assistance',)","Albuquerque city, New Mexico",27.50%,industry,±1.4
"('Educational services, and health care and social assistance',)","Austin city, Texas",19.40%,industry,±1.0
"('Educational services, and health care and social assistance',)","Baltimore city, Maryland",32.50%,industry,±1.4
"('Educational services, and health care and social assistance',)","Boston city, Massachusetts",29.30%,industry,±1.3
"('Educational services, and health care and social assistance',)","Charlotte city, North Carolina",17.40%,industry,±1.0
"('Educational services, and health care and social assistance',)","Chicago city, Illinois",22.60%,industry,±0.6
"('Educational services, and health care and social assistance',)","Columbus city, Ohio",24.60%,industry,±1.2
"('Educational services, and health care and social assistance',)","Dallas city, Texas",17.90%,industry,±0.9
"('Educational services, and health care and social assistance',)","Denver city, Colorado",21.30%,industry,±1.1
"('Educational services, and health care and social assistance',)","Detroit city, Michigan",24.30%,industry,±1.5
"('Educational services, and health care and social assistance',)","El Paso city, Texas",26.30%,industry,±1.5
"('Educational services, and health care and social assistance',)","Fort Worth city, Texas",20.90%,industry,±1.1
"('Educational services, and health care and social assistance',)","Fresno city, California",25.40%,industry,±1.6
"('Educational services, and health care and social assistance',)","Houston city, Texas",19.40%,industry,±0.7
