Metric,City,Estimate,Group,Estimate Margin of Error
"('Female',)","San Francisco city, California",49.00%,place_of_birth_citizenship_and_year_of_entry,±2.2
"('Female',)","San Jose city, California",50.50%,place_of_birth_citizenship_and_year_of_entry,±1.9
"('Female',)","Seattle city, Washington",48.00%,place_of_birth_citizenship_and_year_of_entry,±2.8
"('Female',)","Tucson city, Arizona",53.20%,place_of_birth_citizenship_and_year_of_entry,±3.3
"('Female',)","Washington city, District of Columbia",50.50%,place_of_birth_citizenship_and_year_of_entry,±3.2
"('Population born outside the United States',)","Albuquerque city, New Mexico","60,793",place_of_birth_citizenship_and_year_of_entry,"±5,689"
"('Population born outside the United States',)","Austin city, Texas","160,231",place_of_birth_citizenship_and_year_of_entry,"±8,349"
"('Population born outside the United States',)","Baltimore city, Maryland","44,321",place_of_birth_citizenship_and_year_of_entry,"±3,950"
"('Population born outside the United States',)","Boston city, Massachusetts","178,805",place_of_birth_citizenship_and_year_of_entry,"±7,803"
"('Population born outside the United States',)","Charlotte city, North Carolina","127,843",place_of_birth_citizenship_and_year_of_entry,"±6,802"
"('Population born outside the United States',)","Chicago city, Illinois","572,928",place_of_birth_citizenship_and_year_of_entry,"±13,884"
"('Population born outside the United States',)","Columbus city, Ohio","97,281",place_of_birth_citizenship_and_year_of_entry,"±7,960"
"('Population born outside the United States',)","Dallas city, Texas","306,314",place_of_birth_citizenship_and_year_of_entry,"±12,239"
"('Population born outside the United States',)","Denver city, Colorado","98,447",place_of_birth_citizenship_and_year_of_entry,"±5,861"
"('Population born outside the United States',)","Detroit city, Michigan","34,623",place_of_birth_citizenship_and_year_of_entry,"±3,433"
"('Population born outside the United States',)","El Paso city, Texas","171,547",place_of_birth_citizenship_and_year_of_entry,"±8,111"
"('Population born outside the United States',)","Fort Worth city, Texas","138,534",place_of_birth_citizenship_and_year_of_entry,"±8,223"
"('Population born outside the United States',)","Fresno city, California","98,197",place_of_birth_citizenship_and_year_of_entry,"±5,843"
"('Population born outside the United States',)","Houston city, Texas","622,844",place_of_birth_citizenship_and_year_of_entry,"±15,741"
"('Population born outside the United States',)","Indianapolis city (balance), Indiana","76,410",place_of_birth_citizenship_and_year_of_entry,"±5,362"
"('Population born outside the United States',)","Jacksonville city, Florida","80,525",place_of_birth_citizenship_and_year_of_entry,"±6,878"
"('Population born outside the United States',)","Las Vegas city, Nevada","129,605",place_of_birth_citizenship_and_year_of_entry,"±6,954"
"('Population born outside the United States',)","Los Angeles city, California","1,485,680",place_of_birth_citizenship_and_year_of_entry,"±20,793"
"('Population born outside the United States',)","Memphis city, Tennessee","40,740",place_of_birth_citizenship_and_year_of_entry,"±3,556"
"('Population born outside the United States',)","Milwaukee city, Wisconsin","58,958",place_of_birth_citizenship_and_year_of_entry,"±4,317"
"('Population born outside the United States',)","New York city, New York","3,106,661",place_of_birth_citizenship_and_year_of_entry,"±31,675"
"('Population born outside the United States',)","Oklahoma City city, Oklahoma","77,214",place_of_birth_citizenship_and_year_of_entry,"±4,374"
"('Population born outside the United States',)","Philadelphia city, Pennsylvania","197,029",place_of_birth_citizenship_and_year_of_entry,"±12,035"
"('Population born outside the United States',)","Phoenix city, Arizona","298,880",place_of_birth_citizenship_and_year_of_entry,"±12,469"
"('Population born outside the United States',)","Portland city, Oregon","89,620",place_of_birth_citizenship_and_year_of_entry,"±6,917"
"('Population born outside the United States',)","San Antonio city, Texas","200,418",place_of_birth_citizenship_and_year_of_entry,"±11,143"
"('Population born outside the United States',)","San Diego city, California","356,812",place_of_birth_citizenship_and_year_of_entry,"±10,977"
"('Population born outside the United States',)","San Francisco city, California","291,896",place_of_birth_citizenship_and_year_of_entry,"±8,581"
"('Population born outside the United States',)","San Jose city, California","391,988",place_of_birth_citizenship_and_year_of_entry,"±10,802"
"('Population born outside the United States',)","Seattle city, Washington","115,329",place_of_birth_citizenship_and_year_of_entry,"±7,615"
"('Population born outside the United States',)","Tucson city, Arizona","81,800",place_of_birth_citizenship_and_year_of_entry,"±5,394"
"('Population born outside the United States',)","Washington city, District of Columbia","92,819",place_of_birth_citizenship_and_year_of_entry,"±5,381"
"('Entered 2010 or later',)","Albuquerque city, New Mexico",9.10%,place_of_birth_citizenship_and_year_of_entry,±3.4
"('Entered 2010 or later',)","Austin city, Texas",13.20%,place_of_birth_citizenship_and_year_of_entry,±2.0
"('Entered 2010 or later',)","Baltimore city, Maryland",16.50%,place_of_birth_citizenship_and_year_of_entry,±3.7
"('Entered 2010 or later',)","Boston city, Massachusetts",17.50%,place_of_birth_citizenship_and_year_of_entry,±2.2
"('Entered 2010 or later',)","Charlotte city, North Carolina",17.00%,place_of_birth_citizenship_and_year_of_entry,±2.7
"('Entered 2010 or later',)","Chicago city, Illinois",9.00%,place_of_birth_citizenship_and_year_of_entry,±1.0
"('Entered 2010 or later',)","Columbus city, Ohio",20.60%,place_of_birth_citizenship_and_year_of_entry,±3.7
"('Entered 2010 or later',)","Dallas city, Texas",9.40%,place_of_birth_citizenship_and_year_of_entry,±1.7
"('Entered 2010 or later',)","Denver city, Colorado",11.20%,place_of_birth_citizenship_and_year_of_entry,±2.6
"('Entered 2010 or later',)","Detroit city, Michigan",11.70%,place_of_birth_citizenship_and_year_of_entry,±3.5
"('Entered 2010 or later',)","El Paso city, Texas",9.60%,place_of_birth_citizenship_and_year_of_entry,±1.8
"('Entered 2010 or later',)","Fort Worth city, Texas",8.80%,place_of_birth_citizenship_and_year_of_entry,±1.9
"('Entered 2010 or later',)","Fresno city, California",6.90%,place_of_birth_citizenship_and_year_of_entry,±2.3
"('Entered 2010 or later',)","Houston city, Texas",11.90%,place_of_birth_citizenship_and_year_of_entry,±1.0
"('Entered 2010 or later',)","Indianapolis city (balance), Indiana",16.00%,place_of_birth_citizenship_and_year_of_entry,±3.4
"('Entered 2010 or later',)","Jacksonville city, Florida",10.00%,place_of_birth_citizenship_and_year_of_entry,±1.9
"('Entered 2010 or later',)","Las Vegas city, Nevada",5.70%,place_of_birth_citizenship_and_year_of_entry,±1.5
"('Entered 2010 or later',)","Los Angeles city, California",6.00%,place_of_birth_citizenship_and_year_of_entry,±0.4
"('Entered 2010 or later',)","Memphis city, Tennessee",13.20%,place_of_birth_citizenship_and_year_of_entry,±4.5
"('Entered 2010 or later',)","Milwaukee city, Wisconsin",12.10%,place_of_birth_citizenship_and_year_of_entry,±3.8
"('Entered 2010 or later',)","New York city, New York",9.40%,place_of_birth_citizenship_and_year_of_entry,±0.4
"('Entered 2010 or later',)","Oklahoma City city, Oklahoma",13.10%,place_of_birth_citizenship_and_year_of_entry,±3.2
"('Entered 2010 or later',)","Philadelphia city, Pennsylvania",15.70%,place_of_birth_citizenship_and_year_of_entry,±2.0
"('Entered 2010 or later',)","Phoenix city, Arizona",7.40%,place_of_birth_citizenship_and_year_of_entry,±1.2
"('Entered 2010 or later',)","Portland city, Oregon",17.20%,place_of_birth_citizenship_and_year_of_entry,±4.6
"('Entered 2010 or later',)","San Antonio city, Texas",11.30%,place_of_birth_citizenship_and_year_of_entry,±1.6
"('Entered 2010 or later',)","San Diego city, California",9.80%,place_of_birth_citizenship_and_year_of_entry,±1.1
"('Entered 2010 or later',)","San Francisco city, California",11.20%,place_of_birth_citizenship_and_year_of_entry,±1.7
"('Entered 2010 or later',)","San Jose city, California",7.70%,place_of_birth_citizenship_and_year_of_entry,±1.0
"('Entered 2010 or later',)","Seattle city, Washington",15.20%,place_of_birth_citizenship_and_year_of_entry,±2.5
"('Entered 2010 or later',)","Tucson city, Arizona",10.00%,place_of_birth_citizenship_and_year_of_entry,±2.6
"('Entered 2010 or later',)","Washington city, District of Columbia",17.30%,place_of_birth_citizenship_and_year_of_entry,±2.9
"('Entered 2000 to 2009',)","Albuquerque city, New Mexico",32.80%,place_of_birth_citizenship_and_year_of_entry,±4.7
"('Entered 2000 to 2009',)","Austin city, Texas",37.40%,place_of_birth_citizenship_and_year_of_entry,±2.9
"('Entered 2000 to 2009',)","Baltimore city, Maryland",33.80%,place_of_birth_citizenship_and_year_of_entry,±5.0
"('Entered 2000 to 2009',)","Boston city, Massachusetts",29.40%,place_of_birth_citizenship_and_year_of_entry,±1.9
"('Entered 2000 to 2009',)","Charlotte city, North Carolina",38.40%,place_of_birth_citizenship_and_year_of_entry,±3.3
"('Entered 2000 to 2009',)","Chicago city, Illinois",27.90%,place_of_birth_citizenship_and_year_of_entry,±1.3
"('Entered 2000 to 2009',)","Columbus city, Ohio",41.20%,place_of_birth_citizenship_and_year_of_entry,±3.9
"('Entered 2000 to 2009',)","Dallas city, Texas",35.80%,place_of_birth_citizenship_and_year_of_entry,±2.2
"('Entered 2000 to 2009',)","Denver city, Colorado",34.80%,place_of_birth_citizenship_and_year_of_entry,±3.3
"('Entered 2000 to 2009',)","Detroit city, Michigan",29.80%,place_of_birth_citizenship_and_year_of_entry,±5.1
"('Entered 2000 to 2009',)","El Paso city, Texas",21.00%,place_of_birth_citizenship_and_year_of_entry,±2.6
"('Entered 2000 to 2009',)","Fort Worth city, Texas",32.50%,place_of_birth_citizenship_and_year_of_entry,±3.2
"('Entered 2000 to 2009',)","Fresno city, California",25.90%,place_of_birth_citizenship_and_year_of_entry,±2.6
"('Entered 2000 to 2009',)","Houston city, Texas",34.90%,place_of_birth_citizenship_and_year_of_entry,±1.7
"('Entered 2000 to 2009',)","Indianapolis city (balance), Indiana",49.30%,place_of_birth_citizenship_and_year_of_entry,±4.3
"('Entered 2000 to 2009',)","Jacksonville city, Florida",36.40%,place_of_birth_citizenship_and_year_of_entry,±4.3
"('Entered 2000 to 2009',)","Las Vegas city, Nevada",28.90%,place_of_birth_citizenship_and_year_of_entry,±2.7
"('Entered 2000 to 2009',)","Los Angeles city, California",26.00%,place_of_birth_citizenship_and_year_of_entry,±0.6
"('Entered 2000 to 2009',)","Memphis city, Tennessee",46.90%,place_of_birth_citizenship_and_year_of_entry,±5.4
"('Entered 2000 to 2009',)","Milwaukee city, Wisconsin",35.20%,place_of_birth_citizenship_and_year_of_entry,±4.8
"('Entered 2000 to 2009',)","New York city, New York",27.40%,place_of_birth_citizenship_and_year_of_entry,±0.6
"('Entered 2000 to 2009',)","Oklahoma City city, Oklahoma",39.30%,place_of_birth_citizenship_and_year_of_entry,±3.9
"('Entered 2000 to 2009',)","Philadelphia city, Pennsylvania",34.70%,place_of_birth_citizenship_and_year_of_entry,±2.7
"('Entered 2000 to 2009',)","Phoenix city, Arizona",29.40%,place_of_birth_citizenship_and_year_of_entry,±1.9
"('Entered 2000 to 2009',)","Portland city, Oregon",26.90%,place_of_birth_citizenship_and_year_of_entry,±4.0
"('Entered 2000 to 2009',)","San Antonio city, Texas",27.70%,place_of_birth_citizenship_and_year_of_entry,±2.5
"('Entered 2000 to 2009',)","San Diego city, California",26.00%,place_of_birth_citizenship_and_year_of_entry,±1.8
"('Entered 2000 to 2009',)","San Francisco city, California",22.70%,place_of_birth_citizenship_and_year_of_entry,±1.6
"('Entered 2000 to 2009',)","San Jose city, California",28.40%,place_of_birth_citizenship_and_year_of_entry,±1.8
"('Entered 2000 to 2009',)","Seattle city, Washington",30.70%,place_of_birth_citizenship_and_year_of_entry,±3.7
"('Entered 2000 to 2009',)","Tucson city, Arizona",25.80%,place_of_birth_citizenship_and_year_of_entry,±3.6
"('Entered 2000 to 2009',)","Washington city, District of Columbia",35.80%,place_of_birth_citizenship_and_year_of_entry,±3.1
"('Entered before 2000',)","Albuquerque city, New Mexico",58.10%,place_of_birth_citizenship_and_year_of_entry,±5.2
"('Entered before 2000',)","Austin city, Texas",49.40%,place_of_birth_citizenship_and_year_of_entry,±2.9
"('Entered before 2000',)","Baltimore city, Maryland",49.70%,place_of_birth_citizenship_and_year_of_entry,±5.2
"('Entered before 2000',)","Boston city, Massachusetts",53.10%,place_of_birth_citizenship_and_year_of_entry,±2.4
"('Entered before 2000',)","Charlotte city, North Carolina",44.60%,place_of_birth_citizenship_and_year_of_entry,±3.1
"('Entered before 2000',)","Chicago city, Illinois",63.10%,place_of_birth_citizenship_and_year_of_entry,±1.6
"('Entered before 2000',)","Columbus city, Ohio",38.20%,place_of_birth_citizenship_and_year_of_entry,±4.2
"('Entered before 2000',)","Dallas city, Texas",54.80%,place_of_birth_citizenship_and_year_of_entry,±2.1
"('Entered before 2000',)","Denver city, Colorado",54.00%,place_of_birth_citizenship_and_year_of_entry,±3.5
"('Entered before 2000',)","Detroit city, Michigan",58.50%,place_of_birth_citizenship_and_year_of_entry,±5.4
"('Entered before 2000',)","El Paso city, Texas",69.40%,place_of_birth_citizenship_and_year_of_entry,±3.2
"('Entered before 2000',)","Fort Worth city, Texas",58.70%,place_of_birth_citizenship_and_year_of_entry,±3.1
"('Entered before 2000',)","Fresno city, California",67.20%,place_of_birth_citizenship_and_year_of_entry,±3.3
"('Entered before 2000',)","Houston city, Texas",53.20%,place_of_birth_citizenship_and_year_of_entry,±1.8
"('Entered before 2000',)","Indianapolis city (balance), Indiana",34.70%,place_of_birth_citizenship_and_year_of_entry,±3.4
"('Entered before 2000',)","Jacksonville city, Florida",53.60%,place_of_birth_citizenship_and_year_of_entry,±4.6
"('Entered before 2000',)","Las Vegas city, Nevada",65.40%,place_of_birth_citizenship_and_year_of_entry,±2.8
"('Entered before 2000',)","Los Angeles city, California",68.00%,place_of_birth_citizenship_and_year_of_entry,±0.8
"('Entered before 2000',)","Memphis city, Tennessee",39.90%,place_of_birth_citizenship_and_year_of_entry,±5.2
"('Entered before 2000',)","Milwaukee city, Wisconsin",52.70%,place_of_birth_citizenship_and_year_of_entry,±3.7
"('Entered before 2000',)","New York city, New York",63.20%,place_of_birth_citizenship_and_year_of_entry,±0.6
"('Entered before 2000',)","Oklahoma City city, Oklahoma",47.60%,place_of_birth_citizenship_and_year_of_entry,±3.8
"('Entered before 2000',)","Philadelphia city, Pennsylvania",49.60%,place_of_birth_citizenship_and_year_of_entry,±2.5
"('Entered before 2000',)","Phoenix city, Arizona",63.20%,place_of_birth_citizenship_and_year_of_entry,±2.1
"('Entered before 2000',)","Portland city, Oregon",55.80%,place_of_birth_citizenship_and_year_of_entry,±4.4
"('Entered before 2000',)","San Antonio city, Texas",60.90%,place_of_birth_citizenship_and_year_of_entry,±2.9
"('Entered before 2000',)","San Diego city, California",64.10%,place_of_birth_citizenship_and_year_of_entry,±1.9
"('Entered before 2000',)","San Francisco city, California",66.10%,place_of_birth_citizenship_and_year_of_entry,±1.9
"('Entered before 2000',)","San Jose city, California",63.90%,place_of_birth_citizenship_and_year_of_entry,±1.8
"('Entered before 2000',)","Seattle city, Washington",54.10%,place_of_birth_citizenship_and_year_of_entry,±4.0
"('Entered before 2000',)","Tucson city, Arizona",64.20%,place_of_birth_citizenship_and_year_of_entry,±4.0
"('Entered before 2000',)","Washington city, District of Columbia",46.90%,place_of_birth_citizenship_and_year_of_entry,±3.5
"('Foreign-born population excluding population born at sea',)","Albuquerque city, New Mexico","60,793",world_region_of_birth_of_foreign_born,"±5,689"
"('Foreign-born population excluding population born at sea',)","Austin city, Texas","160,231",world_region_of_birth_of_foreign_born,"±8,349"
"('Foreign-born population excluding population born at sea',)","Baltimore city, Maryland","44,321",world_region_of_birth_of_foreign_born,"±3,950"
"('Foreign-born population excluding population born at sea',)","Boston city, Massachusetts","178,805",world_region_of_birth_of_foreign_born,"±7,803"
"('Foreign-born population excluding population born at sea',)","Charlotte city, North Carolina","127,843",world_region_of_birth_of_foreign_born,"±6,802"
"('Foreign-born population excluding population born at sea',)","Chicago city, Illinois","572,928",world_region_of_birth_of_foreign_born,"±13,884"
"('Foreign-born population excluding population born at sea',)","Columbus city, Ohio","97,281",world_region_of_birth_of_foreign_born,"±7,960"
"('Foreign-born population excluding population born at sea',)","Dallas city, Texas","306,314",world_region_of_birth_of_foreign_born,"±12,239"
"('Foreign-born population excluding population born at sea',)","Denver city, Colorado","98,447",world_region_of_birth_of_foreign_born,"±5,861"
"('Foreign-born population excluding population born at sea',)","Detroit city, Michigan","34,623",world_region_of_birth_of_foreign_born,"±3,433"
"('Foreign-born population excluding population born at sea',)","El Paso city, Texas","171,547",world_region_of_birth_of_foreign_born,"±8,111"
"('Foreign-born population excluding population born at sea',)","Fort Worth city, Texas","138,534",world_region_of_birth_of_foreign_born,"±8,223"
"('Foreign-born population excluding population born at sea',)","Fresno city, California","98,197",world_region_of_birth_of_foreign_born,"±5,843"
"('Foreign-born population excluding population born at sea',)","Houston city, Texas","622,844",world_region_of_birth_of_foreign_born,"±15,741"
"('Foreign-born population excluding population born at sea',)","Indianapolis city (balance), Indiana","76,410",world_region_of_birth_of_foreign_born,"±5,362"
"('Foreign-born population excluding population born at sea',)","Jacksonville city, Florida","80,525",world_region_of_birth_of_foreign_born,"±6,878"
"('Foreign-born population excluding population born at sea',)","Las Vegas city, Nevada","129,605",world_region_of_birth_of_foreign_born,"±6,954"
"('Foreign-born population excluding population born at sea',)","Los Angeles city, California","1,485,680",world_region_of_birth_of_foreign_born,"±20,793"
"('Foreign-born population excluding population born at sea',)","Memphis city, Tennessee","40,740",world_region_of_birth_of_foreign_born,"±3,556"
"('Foreign-born population excluding population born at sea',)","Milwaukee city, Wisconsin","58,958",world_region_of_birth_of_foreign_born,"±4,317"
"('Foreign-born population excluding population born at sea',)","New York city, New York","3,106,661",world_region_of_birth_of_foreign_born,"±31,675"
"('Foreign-born population excluding population born at sea',)","Oklahoma City city, Oklahoma","77,214",world_region_of_birth_of_foreign_born,"±4,374"
"('Foreign-born population excluding population born at sea',)","Philadelphia city, Pennsylvania","197,029",world_region_of_birth_of_foreign_born,"±12,035"
"('Foreign-born population excluding population born at sea',)","Phoenix city, Arizona","298,880",world_region_of_birth_of_foreign_born,"±12,469"
"('Foreign-born population excluding population born at sea',)","Portland city, Oregon","89,620",world_region_of_birth_of_foreign_born,"±6,917"
"('Foreign-born population excluding population born at sea',)","San Antonio city, Texas","200,418",world_region_of_birth_of_foreign_born,"±11,143"
"('Foreign-born population excluding population born at sea',)","San Diego city, California","356,812",world_region_of_birth_of_foreign_born,"±10,977"
"('Foreign-born population excluding population born at sea',)","San Francisco city, California","291,896",world_region_of_birth_of_foreign_born,"±8,581"
"('Foreign-born population excluding population born at sea',)","San Jose city, California","391,988",world_region_of_birth_of_foreign_born,"±10,802"
"('Foreign-born population excluding population born at sea',)","Seattle city, Washington","115,329",world_region_of_birth_of_foreign_born,"±7,615"
"('Foreign-born population excluding population born at sea',)","Tucson city, Arizona","81,800",world_region_of_birth_of_foreign_born,"±5,394"
"('Foreign-born population excluding population born at sea',)","Washington city, District of Columbia","92,819",world_region_of_birth_of_foreign_born,"±5,381"
"('Europe',)","Albuquerque city, New Mexico",8.30%,world_region_of_birth_of_foreign_born,±1.9
"('Europe',)","Austin city, Texas",6.00%,world_region_of_birth_of_foreign_born,±1.2
"('Europe',)","Baltimore city, Maryland",16.10%,world_region_of_birth_of_foreign_born,±2.5
"('Europe',)","Boston city, Massachusetts",13.40%,world_region_of_birth_of_foreign_born,±1.3
"('Europe',)","Charlotte city, North Carolina",9.30%,world_region_of_birth_of_foreign_born,±1.5
"('Europe',)","Chicago city, Illinois",16.60%,world_region_of_birth_of_foreign_born,±1.2
"('Europe',)","Columbus city, Ohio",8.20%,world_region_of_birth_of_foreign_born,±1.7
"('Europe',)","Dallas city, Texas",2.50%,world_region_of_birth_of_foreign_born,±0.5
"('Europe',)","Denver city, Colorado",7.60%,world_region_of_birth_of_foreign_born,±1.4
"('Europe',)","Detroit city, Michigan",8.20%,world_region_of_birth_of_foreign_born,±3.1
"('Europe',)","El Paso city, Texas",2.30%,world_region_of_birth_of_foreign_born,±0.7
"('Europe',)","Fort Worth city, Texas",3.10%,world_region_of_birth_of_foreign_born,±1.0
"('Europe',)","Fresno city, California",4.50%,world_region_of_birth_of_foreign_born,±2.1
"('Europe',)","Houston city, Texas",4.10%,world_region_of_birth_of_foreign_born,±0.5
"('Europe',)","Indianapolis city (balance), Indiana",5.90%,world_region_of_birth_of_foreign_born,±1.6
"('Europe',)","Jacksonville city, Florida",17.80%,world_region_of_birth_of_foreign_born,±3.5
"('Europe',)","Las Vegas city, Nevada",7.20%,world_region_of_birth_of_foreign_born,±1.5
"('Europe',)","Los Angeles city, California",6.10%,world_region_of_birth_of_foreign_born,±0.3
"('Europe',)","Memphis city, Tennessee",6.70%,world_region_of_birth_of_foreign_born,±2.6
"('Europe',)","Milwaukee city, Wisconsin",9.40%,world_region_of_birth_of_foreign_born,±2.4
"('Europe',)","New York city, New York",15.30%,world_region_of_birth_of_foreign_born,±0.4
"('Europe',)","Oklahoma City city, Oklahoma",2.80%,world_region_of_birth_of_foreign_born,±1.0
"('Europe',)","Philadelphia city, Pennsylvania",16.60%,world_region_of_birth_of_foreign_born,±1.4
"('Europe',)","Phoenix city, Arizona",6.90%,world_region_of_birth_of_foreign_born,±0.8
"('Europe',)","Portland city, Oregon",22.50%,world_region_of_birth_of_foreign_born,±3.3
"('Europe',)","San Antonio city, Texas",4.80%,world_region_of_birth_of_foreign_born,±1.0
"('Europe',)","San Diego city, California",8.20%,world_region_of_birth_of_foreign_born,±1.1
"('Europe',)","San Francisco city, California",12.80%,world_region_of_birth_of_foreign_born,±1.0
"('Europe',)","San Jose city, California",5.50%,world_region_of_birth_of_foreign_born,±0.6
"('Europe',)","Seattle city, Washington",14.80%,world_region_of_birth_of_foreign_born,±2.2
"('Europe',)","Tucson city, Arizona",6.80%,world_region_of_birth_of_foreign_born,±1.3
"('Europe',)","Washington city, District of Columbia",19.10%,world_region_of_birth_of_foreign_born,±2.5
"('Asia',)","Albuquerque city, New Mexico",20.80%,world_region_of_birth_of_foreign_born,±2.8
"('Asia',)","Austin city, Texas",27.30%,world_region_of_birth_of_foreign_born,±1.9
"('Asia',)","Baltimore city, Maryland",26.60%,world_region_of_birth_of_foreign_born,±3.3
"('Asia',)","Boston city, Massachusetts",23.30%,world_region_of_birth_of_foreign_born,±1.6
"('Asia',)","Charlotte city, North Carolina",28.00%,world_region_of_birth_of_foreign_born,±2.0
"('Asia',)","Chicago city, Illinois",22.70%,world_region_of_birth_of_foreign_born,±1.1
"('Asia',)","Columbus city, Ohio",36.60%,world_region_of_birth_of_foreign_born,±4.0
"('Asia',)","Dallas city, Texas",12.20%,world_region_of_birth_of_foreign_born,±1.6
"('Asia',)","Denver city, Colorado",18.70%,world_region_of_birth_of_foreign_born,±2.1
"('Asia',)","Detroit city, Michigan",26.40%,world_region_of_birth_of_foreign_born,±5.3
"('Asia',)","El Paso city, Texas",4.40%,world_region_of_birth_of_foreign_born,±0.8
"('Asia',)","Fort Worth city, Texas",17.40%,world_region_of_birth_of_foreign_born,±2.9
"('Asia',)","Fresno city, California",37.50%,world_region_of_birth_of_foreign_born,±3.5
"('Asia',)","Houston city, Texas",19.90%,world_region_of_birth_of_foreign_born,±1.2
"('Asia',)","Indianapolis city (balance), Indiana",22.90%,world_region_of_birth_of_foreign_born,±2.1
"('Asia',)","Jacksonville city, Florida",40.00%,world_region_of_birth_of_foreign_born,±3.7
"('Asia',)","Las Vegas city, Nevada",25.80%,world_region_of_birth_of_foreign_born,±2.8
"('Asia',)","Los Angeles city, California",28.20%,world_region_of_birth_of_foreign_born,±0.7
"('Asia',)","Memphis city, Tennessee",26.00%,world_region_of_birth_of_foreign_born,±4.0
"('Asia',)","Milwaukee city, Wisconsin",27.20%,world_region_of_birth_of_foreign_born,±4.2
"('Asia',)","New York city, New York",27.80%,world_region_of_birth_of_foreign_born,±0.5
"('Asia',)","Oklahoma City city, Oklahoma",25.00%,world_region_of_birth_of_foreign_born,±2.6
"('Asia',)","Philadelphia city, Pennsylvania",41.30%,world_region_of_birth_of_foreign_born,±2.8
"('Asia',)","Phoenix city, Arizona",14.60%,world_region_of_birth_of_foreign_born,±1.8
"('Asia',)","Portland city, Oregon",38.10%,world_region_of_birth_of_foreign_born,±3.1
"('Asia',)","San Antonio city, Texas",16.50%,world_region_of_birth_of_foreign_born,±2.1
"('Asia',)","San Diego city, California",46.60%,world_region_of_birth_of_foreign_born,±1.9
"('Asia',)","San Francisco city, California",65.10%,world_region_of_birth_of_foreign_born,±1.5
"('Asia',)","San Jose city, California",59.60%,world_region_of_birth_of_foreign_born,±1.8
"('Asia',)","Seattle city, Washington",52.90%,world_region_of_birth_of_foreign_born,±3.6
"('Asia',)","Tucson city, Arizona",15.30%,world_region_of_birth_of_foreign_born,±2.0
"('Asia',)","Washington city, District of Columbia",17.50%,world_region_of_birth_of_foreign_born,±2.2
"('Africa',)","Albuquerque city, New Mexico",1.20%,world_region_of_birth_of_foreign_born,±0.7
"('Africa',)","Austin city, Texas",4.00%,world_region_of_birth_of_foreign_born,±1.1
"('Africa',)","Baltimore city, Maryland",15.40%,world_region_of_birth_of_foreign_born,±3.7
"('Africa',)","Boston city, Massachusetts",9.30%,world_region_of_birth_of_foreign_born,±1.6
"('Africa',)","Charlotte city, North Carolina",11.80%,world_region_of_birth_of_foreign_born,±3.3
"('Africa',)","Chicago city, Illinois",4.20%,world_region_of_birth_of_foreign_born,±0.8
"('Africa',)","Columbus city, Ohio",27.10%,world_region_of_birth_of_foreign_born,±4.1
"('Africa',)","Dallas city, Texas",6.70%,world_region_of_birth_of_foreign_born,±1.5
"('Africa',)","Denver city, Colorado",8.50%,world_region_of_birth_of_foreign_born,±2.5
"('Africa',)","Detroit city, Michigan",5.90%,world_region_of_birth_of_foreign_born,±2.1
"('Africa',)","El Paso city, Texas",0.60%,world_region_of_birth_of_foreign_born,±0.6
"('Africa',)","Fort Worth city, Texas",5.10%,world_region_of_birth_of_foreign_born,±1.6
"('Africa',)","Fresno city, California",0.90%,world_region_of_birth_of_foreign_born,±0.5
"('Africa',)","Houston city, Texas",4.50%,world_region_of_birth_of_foreign_born,±0.8
"('Africa',)","Indianapolis city (balance), Indiana",14.10%,world_region_of_birth_of_foreign_born,±3.5
"('Africa',)","Jacksonville city, Florida",5.50%,world_region_of_birth_of_foreign_born,±2.0
"('Africa',)","Las Vegas city, Nevada",2.10%,world_region_of_birth_of_foreign_born,±0.9
"('Africa',)","Los Angeles city, California",1.50%,world_region_of_birth_of_foreign_born,±0.3
"('Africa',)","Memphis city, Tennessee",12.30%,world_region_of_birth_of_foreign_born,±4.3
"('Africa',)","Milwaukee city, Wisconsin",5.80%,world_region_of_birth_of_foreign_born,±2.3
"('Africa',)","New York city, New York",4.50%,world_region_of_birth_of_foreign_born,±0.4
"('Africa',)","Oklahoma City city, Oklahoma",3.40%,world_region_of_birth_of_foreign_born,±1.7
"('Africa',)","Philadelphia city, Pennsylvania",11.60%,world_region_of_birth_of_foreign_born,±2.7
"('Africa',)","Phoenix city, Arizona",4.20%,world_region_of_birth_of_foreign_born,±1.1
"('Africa',)","Portland city, Oregon",7.30%,world_region_of_birth_of_foreign_born,±3.6
"('Africa',)","San Antonio city, Texas",2.50%,world_region_of_birth_of_foreign_born,±1.1
"('Africa',)","San Diego city, California",2.70%,world_region_of_birth_of_foreign_born,±0.7
"('Africa',)","San Francisco city, California",1.20%,world_region_of_birth_of_foreign_born,±0.5
"('Africa',)","San Jose city, California",1.80%,world_region_of_birth_of_foreign_born,±0.6
"('Africa',)","Seattle city, Washington",13.30%,world_region_of_birth_of_foreign_born,±2.7
"('Africa',)","Tucson city, Arizona",4.90%,world_region_of_birth_of_foreign_born,±2.1
"('Africa',)","Washington city, District of Columbia",17.10%,world_region_of_birth_of_foreign_born,±3.0
"('Oceania',)","Albuquerque city, New Mexico",0.10%,world_region_of_birth_of_foreign_born,±0.1
"('Oceania',)","Austin city, Texas",0.70%,world_region_of_birth_of_foreign_born,±0.5
"('Oceania',)","Baltimore city, Maryland",0.50%,world_region_of_birth_of_foreign_born,±0.5
"('Oceania',)","Boston city, Massachusetts",0.20%,world_region_of_birth_of_foreign_born,±0.1
