Metric,City,Estimate,Group,Estimate Margin of Error
"('Population 16 years and over',)","Los Angeles city, California","3,091,376",employment_status,"±11,671"
"('Population 16 years and over',)","Memphis city, Tennessee","509,924",employment_status,"±3,394"
"('Population 16 years and over',)","Milwaukee city, Wisconsin","453,792",employment_status,"±3,192"
"('Population 16 years and over',)","New York city, New York","6,749,280",employment_status,"±3,848"
"('Population 16 years and over',)","Oklahoma City city, Oklahoma","460,162",employment_status,"±3,178"
"('Population 16 years and over',)","Philadelphia city, Pennsylvania","1,239,781",employment_status,"±1,663"
"('Population 16 years and over',)","Phoenix city, Arizona","1,126,233",employment_status,"±7,919"
"('Population 16 years and over',)","Portland city, Oregon","498,639",employment_status,"±2,976"
"('Population 16 years and over',)","San Antonio city, Texas","1,064,346",employment_status,"±4,607"
"('Population 16 years and over',)","San Diego city, California","1,092,791",employment_status,"±6,408"
"('Population 16 years and over',)","San Francisco city, California","727,186",employment_status,±951
"('Population 16 years and over',)","San Jose city, California","768,750",employment_status,"±4,983"
"('Population 16 years and over',)","Seattle city, Washington","545,283",employment_status,"±4,487"
"('Population 16 years and over',)","Tucson city, Arizona","419,460",employment_status,"±3,863"
"('Population 16 years and over',)","Washington city, District of Columbia","533,647",employment_status,±871
"('In labor force',)","Albuquerque city, New Mexico",64.60%,employment_status,±1.1
"('In labor force',)","Austin city, Texas",73.10%,employment_status,±0.9
"('In labor force',)","Baltimore city, Maryland",62.40%,employment_status,±1.3
"('In labor force',)","Boston city, Massachusetts",68.10%,employment_status,±0.9
"('In labor force',)","Charlotte city, North Carolina",72.20%,employment_status,±0.9
"('In labor force',)","Chicago city, Illinois",66.70%,employment_status,±0.6
"('In labor force',)","Columbus city, Ohio",69.10%,employment_status,±1.0
"('In labor force',)","Dallas city, Texas",68.00%,employment_status,±0.8
"('In labor force',)","Denver city, Colorado",70.90%,employment_status,±0.9
"('In labor force',)","Detroit city, Michigan",52.10%,employment_status,±1.1
"('In labor force',)","El Paso city, Texas",60.60%,employment_status,±0.9
"('In labor force',)","Fort Worth city, Texas",67.10%,employment_status,±1.0
"('In labor force',)","Fresno city, California",61.70%,employment_status,±1.2
"('In labor force',)","Houston city, Texas",68.20%,employment_status,±0.6
"('In labor force',)","Indianapolis city (balance), Indiana",68.30%,employment_status,±0.8
"('In labor force',)","Jacksonville city, Florida",65.30%,employment_status,±1.0
"('In labor force',)","Las Vegas city, Nevada",64.20%,employment_status,±1.3
"('In labor force',)","Los Angeles city, California",66.10%,employment_status,±0.4
"('In labor force',)","Memphis city, Tennessee",63.90%,employment_status,±1.0
"('In labor force',)","Milwaukee city, Wisconsin",65.00%,employment_status,±1.1
"('In labor force',)","New York city, New York",63.60%,employment_status,±0.3
"('In labor force',)","Oklahoma City city, Oklahoma",66.60%,employment_status,±1.0
"('In labor force',)","Philadelphia city, Pennsylvania",58.90%,employment_status,±0.7
"('In labor force',)","Phoenix city, Arizona",65.70%,employment_status,±0.8
"('In labor force',)","Portland city, Oregon",69.70%,employment_status,±1.2
"('In labor force',)","San Antonio city, Texas",64.90%,employment_status,±0.8
"('In labor force',)","San Diego city, California",67.60%,employment_status,±0.8
"('In labor force',)","San Francisco city, California",68.20%,employment_status,±0.9
"('In labor force',)","San Jose city, California",67.30%,employment_status,±0.8
"('In labor force',)","Seattle city, Washington",72.70%,employment_status,±1.0
"('In labor force',)","Tucson city, Arizona",61.60%,employment_status,±1.4
"('In labor force',)","Washington city, District of Columbia",69.00%,employment_status,±1.0
"('Civilian labor force',)","Albuquerque city, New Mexico",64.30%,employment_status,±1.1
"('Civilian labor force',)","Austin city, Texas",73.00%,employment_status,±0.9
"('Civilian labor force',)","Baltimore city, Maryland",62.40%,employment_status,±1.2
"('Civilian labor force',)","Boston city, Massachusetts",68.00%,employment_status,±0.9
"('Civilian labor force',)","Charlotte city, North Carolina",72.10%,employment_status,±0.9
"('Civilian labor force',)","Chicago city, Illinois",66.70%,employment_status,±0.6
"('Civilian labor force',)","Columbus city, Ohio",69.00%,employment_status,±1.0
"('Civilian labor force',)","Dallas city, Texas",68.00%,employment_status,±0.8
"('Civilian labor force',)","Denver city, Colorado",70.90%,employment_status,±0.9
"('Civilian labor force',)","Detroit city, Michigan",52.10%,employment_status,±1.1
"('Civilian labor force',)","El Paso city, Texas",58.10%,employment_status,±0.9
"('Civilian labor force',)","Fort Worth city, Texas",66.80%,employment_status,±1.0
"('Civilian labor force',)","Fresno city, California",61.60%,employment_status,±1.2
"('Civilian labor force',)","Houston city, Texas",68.10%,employment_status,±0.6
"('Civilian labor force',)","Indianapolis city (balance), Indiana",68.20%,employment_status,±0.8
"('Civilian labor force',)","Jacksonville city, Florida",63.80%,employment_status,±1.0
"('Civilian labor force',)","Las Vegas city, Nevada",63.70%,employment_status,±1.2
"('Civilian labor force',)","Los Angeles city, California",66.00%,employment_status,±0.4
"('Civilian labor force',)","Memphis city, Tennessee",63.90%,employment_status,±1.0
"('Civilian labor force',)","Milwaukee city, Wisconsin",65.00%,employment_status,±1.1
"('Civilian labor force',)","New York city, New York",63.60%,employment_status,±0.3
"('Civilian labor force',)","Oklahoma City city, Oklahoma",65.80%,employment_status,±1.0
"('Civilian labor force',)","Philadelphia city, Pennsylvania",58.90%,employment_status,±0.7
"('Civilian labor force',)","Phoenix city, Arizona",65.70%,employment_status,±0.8
"('Civilian labor force',)","Portland city, Oregon",69.70%,employment_status,±1.2
"('Civilian labor force',)","San Antonio city, Texas",64.30%,employment_status,±0.8
"('Civilian labor force',)","San Diego city, California",64.80%,employment_status,±0.8
"('Civilian labor force',)","San Francisco city, California",68.10%,employment_status,±0.9
"('Civilian labor force',)","San Jose city, California",67.30%,employment_status,±0.8
"('Civilian labor force',)","Seattle city, Washington",72.40%,employment_status,±1.0
"('Civilian labor force',)","Tucson city, Arizona",60.80%,employment_status,±1.4
"('Civilian labor force',)","Washington city, District of Columbia",68.30%,employment_status,±1.0
"('Employed',)","Albuquerque city, New Mexico",58.60%,employment_status,±1.2
"('Employed',)","Austin city, Texas",67.80%,employment_status,±0.9
"('Employed',)","Baltimore city, Maryland",52.70%,employment_status,±1.1
"('Employed',)","Boston city, Massachusetts",61.50%,employment_status,±1.0
"('Employed',)","Charlotte city, North Carolina",64.50%,employment_status,±1.0
"('Employed',)","Chicago city, Illinois",57.50%,employment_status,±0.5
"('Employed',)","Columbus city, Ohio",63.10%,employment_status,±1.1
"('Employed',)","Dallas city, Texas",61.70%,employment_status,±0.8
"('Employed',)","Denver city, Colorado",65.70%,employment_status,±1.0
"('Employed',)","Detroit city, Michigan",37.70%,employment_status,±0.9
"('Employed',)","El Paso city, Texas",52.00%,employment_status,±1.0
"('Employed',)","Fort Worth city, Texas",61.50%,employment_status,±1.1
"('Employed',)","Fresno city, California",51.30%,employment_status,±1.4
"('Employed',)","Houston city, Texas",61.50%,employment_status,±0.6
"('Employed',)","Indianapolis city (balance), Indiana",60.50%,employment_status,±1.0
"('Employed',)","Jacksonville city, Florida",55.90%,employment_status,±1.1
"('Employed',)","Las Vegas city, Nevada",54.70%,employment_status,±1.2
"('Employed',)","Los Angeles city, California",58.00%,employment_status,±0.5
"('Employed',)","Memphis city, Tennessee",54.90%,employment_status,±1.1
"('Employed',)","Milwaukee city, Wisconsin",56.50%,employment_status,±1.1
"('Employed',)","New York city, New York",56.80%,employment_status,±0.3
"('Employed',)","Oklahoma City city, Oklahoma",61.60%,employment_status,±1.0
"('Employed',)","Philadelphia city, Pennsylvania",49.50%,employment_status,±0.7
"('Employed',)","Phoenix city, Arizona",59.30%,employment_status,±0.8
"('Employed',)","Portland city, Oregon",63.00%,employment_status,±1.2
"('Employed',)","San Antonio city, Texas",58.60%,employment_status,±0.8
"('Employed',)","San Diego city, California",58.80%,employment_status,±0.8
"('Employed',)","San Francisco city, California",62.90%,employment_status,±0.9
"('Employed',)","San Jose city, California",60.70%,employment_status,±0.9
"('Employed',)","Seattle city, Washington",68.10%,employment_status,±1.1
"('Employed',)","Tucson city, Arizona",53.90%,employment_status,±1.3
"('Employed',)","Washington city, District of Columbia",61.30%,employment_status,±1.2
"('Unemployed',)","Albuquerque city, New Mexico",5.70%,employment_status,±0.6
"('Unemployed',)","Austin city, Texas",5.20%,employment_status,±0.6
"('Unemployed',)","Baltimore city, Maryland",9.70%,employment_status,±0.8
"('Unemployed',)","Boston city, Massachusetts",6.50%,employment_status,±0.5
"('Unemployed',)","Charlotte city, North Carolina",7.60%,employment_status,±0.6
"('Unemployed',)","Chicago city, Illinois",9.10%,employment_status,±0.3
"('Unemployed',)","Columbus city, Ohio",5.90%,employment_status,±0.6
"('Unemployed',)","Dallas city, Texas",6.30%,employment_status,±0.4
"('Unemployed',)","Denver city, Colorado",5.10%,employment_status,±0.5
"('Unemployed',)","Detroit city, Michigan",14.40%,employment_status,±0.8
"('Unemployed',)","El Paso city, Texas",6.10%,employment_status,±0.6
"('Unemployed',)","Fort Worth city, Texas",5.30%,employment_status,±0.5
"('Unemployed',)","Fresno city, California",10.40%,employment_status,±0.8
"('Unemployed',)","Houston city, Texas",6.60%,employment_status,±0.4
"('Unemployed',)","Indianapolis city (balance), Indiana",7.60%,employment_status,±0.6
"('Unemployed',)","Jacksonville city, Florida",7.90%,employment_status,±0.6
"('Unemployed',)","Las Vegas city, Nevada",9.00%,employment_status,±0.7
"('Unemployed',)","Los Angeles city, California",8.10%,employment_status,±0.2
"('Unemployed',)","Memphis city, Tennessee",9.00%,employment_status,±0.7
"('Unemployed',)","Milwaukee city, Wisconsin",8.50%,employment_status,±0.6
"('Unemployed',)","New York city, New York",6.80%,employment_status,±0.1
"('Unemployed',)","Oklahoma City city, Oklahoma",4.20%,employment_status,±0.5
"('Unemployed',)","Philadelphia city, Pennsylvania",9.40%,employment_status,±0.5
"('Unemployed',)","Phoenix city, Arizona",6.40%,employment_status,±0.4
"('Unemployed',)","Portland city, Oregon",6.80%,employment_status,±0.6
"('Unemployed',)","San Antonio city, Texas",5.70%,employment_status,±0.5
"('Unemployed',)","San Diego city, California",5.90%,employment_status,±0.4
"('Unemployed',)","San Francisco city, California",5.30%,employment_status,±0.5
"('Unemployed',)","San Jose city, California",6.60%,employment_status,±0.5
"('Unemployed',)","Seattle city, Washington",4.30%,employment_status,±0.5
"('Unemployed',)","Tucson city, Arizona",7.00%,employment_status,±0.7
"('Unemployed',)","Washington city, District of Columbia",7.10%,employment_status,±0.7
"('Percent of civilian labor force',)","Albuquerque city, New Mexico",8.80%,employment_status,±1.0
"('Percent of civilian labor force',)","Austin city, Texas",7.10%,employment_status,±0.8
"('Percent of civilian labor force',)","Baltimore city, Maryland",15.50%,employment_status,±1.1
"('Percent of civilian labor force',)","Boston city, Massachusetts",9.60%,employment_status,±0.8
"('Percent of civilian labor force',)","Charlotte city, North Carolina",10.50%,employment_status,±0.9
"('Percent of civilian labor force',)","Chicago city, Illinois",13.70%,employment_status,±0.4
"('Percent of civilian labor force',)","Columbus city, Ohio",8.50%,employment_status,±0.9
"('Percent of civilian labor force',)","Dallas city, Texas",9.30%,employment_status,±0.6
"('Percent of civilian labor force',)","Denver city, Colorado",7.20%,employment_status,±0.8
"('Percent of civilian labor force',)","Detroit city, Michigan",27.70%,employment_status,±1.2
"('Percent of civilian labor force',)","El Paso city, Texas",10.40%,employment_status,±1.0
"('Percent of civilian labor force',)","Fort Worth city, Texas",7.90%,employment_status,±0.8
"('Percent of civilian labor force',)","Fresno city, California",16.80%,employment_status,±1.3
"('Percent of civilian labor force',)","Houston city, Texas",9.70%,employment_status,±0.5
"('Percent of civilian labor force',)","Indianapolis city (balance), Indiana",11.20%,employment_status,±0.9
"('Percent of civilian labor force',)","Jacksonville city, Florida",12.40%,employment_status,±1.0
"('Percent of civilian labor force',)","Las Vegas city, Nevada",14.10%,employment_status,±1.1
"('Percent of civilian labor force',)","Los Angeles city, California",12.20%,employment_status,±0.4
"('Percent of civilian labor force',)","Memphis city, Tennessee",14.10%,employment_status,±1.1
"('Percent of civilian labor force',)","Milwaukee city, Wisconsin",13.10%,employment_status,±0.9
"('Percent of civilian labor force',)","New York city, New York",10.60%,employment_status,±0.2
"('Percent of civilian labor force',)","Oklahoma City city, Oklahoma",6.40%,employment_status,±0.8
"('Percent of civilian labor force',)","Philadelphia city, Pennsylvania",15.90%,employment_status,±0.8
"('Percent of civilian labor force',)","Phoenix city, Arizona",9.70%,employment_status,±0.6
"('Percent of civilian labor force',)","Portland city, Oregon",9.70%,employment_status,±0.8
"('Percent of civilian labor force',)","San Antonio city, Texas",8.90%,employment_status,±0.8
"('Percent of civilian labor force',)","San Diego city, California",9.20%,employment_status,±0.7
"('Percent of civilian labor force',)","San Francisco city, California",7.70%,employment_status,±0.7
"('Percent of civilian labor force',)","San Jose city, California",9.80%,employment_status,±0.7
"('Percent of civilian labor force',)","Seattle city, Washington",5.90%,employment_status,±0.7
"('Percent of civilian labor force',)","Tucson city, Arizona",11.40%,employment_status,±1.1
"('Percent of civilian labor force',)","Washington city, District of Columbia",10.30%,employment_status,±1.0
"('Armed Forces',)","Albuquerque city, New Mexico",0.30%,employment_status,±0.2
"('Armed Forces',)","Austin city, Texas",0.10%,employment_status,±0.1
"('Armed Forces',)","Baltimore city, Maryland",0.10%,employment_status,±0.1
"('Armed Forces',)","Boston city, Massachusetts",0.10%,employment_status,±0.1
"('Armed Forces',)","Charlotte city, North Carolina",0.10%,employment_status,±0.1
"('Armed Forces',)","Chicago city, Illinois",0.00%,employment_status,±0.1
"('Armed Forces',)","Columbus city, Ohio",0.10%,employment_status,±0.1
"('Armed Forces',)","Dallas city, Texas",0.10%,employment_status,±0.1
"('Armed Forces',)","Denver city, Colorado",0.00%,employment_status,±0.1
"('Armed Forces',)","Detroit city, Michigan",0.00%,employment_status,±0.1
"('Armed Forces',)","El Paso city, Texas",2.50%,employment_status,±0.4
"('Armed Forces',)","Fort Worth city, Texas",0.30%,employment_status,±0.1
"('Armed Forces',)","Fresno city, California",0.00%,employment_status,±0.1
"('Armed Forces',)","Houston city, Texas",0.00%,employment_status,±0.1
"('Armed Forces',)","Indianapolis city (balance), Indiana",0.10%,employment_status,±0.1
"('Armed Forces',)","Jacksonville city, Florida",1.40%,employment_status,±0.3
"('Armed Forces',)","Las Vegas city, Nevada",0.50%,employment_status,±0.2
"('Armed Forces',)","Los Angeles city, California",0.00%,employment_status,±0.1
"('Armed Forces',)","Memphis city, Tennessee",0.00%,employment_status,±0.1
"('Armed Forces',)","Milwaukee city, Wisconsin",0.00%,employment_status,±0.1
"('Armed Forces',)","New York city, New York",0.00%,employment_status,±0.1
"('Armed Forces',)","Oklahoma City city, Oklahoma",0.80%,employment_status,±0.2
"('Armed Forces',)","Philadelphia city, Pennsylvania",0.00%,employment_status,±0.1
"('Armed Forces',)","Phoenix city, Arizona",0.00%,employment_status,±0.1
"('Armed Forces',)","Portland city, Oregon",0.00%,employment_status,±0.1
"('Armed Forces',)","San Antonio city, Texas",0.50%,employment_status,±0.1
"('Armed Forces',)","San Diego city, California",2.80%,employment_status,±0.3
"('Armed Forces',)","San Francisco city, California",0.00%,employment_status,±0.1
"('Armed Forces',)","San Jose city, California",0.00%,employment_status,±0.1
"('Armed Forces',)","Seattle city, Washington",0.30%,employment_status,±0.1
"('Armed Forces',)","Tucson city, Arizona",0.80%,employment_status,±0.2
"('Armed Forces',)","Washington city, District of Columbia",0.60%,employment_status,±0.2
"('Not in labor force',)","Albuquerque city, New Mexico",35.40%,employment_status,±1.1
"('Not in labor force',)","Austin city, Texas",26.90%,employment_status,±0.9
"('Not in labor force',)","Baltimore city, Maryland",37.60%,employment_status,±1.3
"('Not in labor force',)","Boston city, Massachusetts",31.90%,employment_status,±0.9
"('Not in labor force',)","Charlotte city, North Carolina",27.80%,employment_status,±0.9
"('Not in labor force',)","Chicago city, Illinois",33.30%,employment_status,±0.6
"('Not in labor force',)","Columbus city, Ohio",30.90%,employment_status,±1.0
"('Not in labor force',)","Dallas city, Texas",32.00%,employment_status,±0.8
"('Not in labor force',)","Denver city, Colorado",29.10%,employment_status,±0.9
"('Not in labor force',)","Detroit city, Michigan",47.90%,employment_status,±1.1
"('Not in labor force',)","El Paso city, Texas",39.40%,employment_status,±0.9
"('Not in labor force',)","Fort Worth city, Texas",32.90%,employment_status,±1.0
"('Not in labor force',)","Fresno city, California",38.30%,employment_status,±1.2
"('Not in labor force',)","Houston city, Texas",31.80%,employment_status,±0.6
"('Not in labor force',)","Indianapolis city (balance), Indiana",31.70%,employment_status,±0.8
"('Not in labor force',)","Jacksonville city, Florida",34.70%,employment_status,±1.0
"('Not in labor force',)","Las Vegas city, Nevada",35.80%,employment_status,±1.3
"('Not in labor force',)","Los Angeles city, California",33.90%,employment_status,±0.4
"('Not in labor force',)","Memphis city, Tennessee",36.10%,employment_status,±1.0
"('Not in labor force',)","Milwaukee city, Wisconsin",35.00%,employment_status,±1.1
"('Not in labor force',)","New York city, New York",36.40%,employment_status,±0.3
"('Not in labor force',)","Oklahoma City city, Oklahoma",33.40%,employment_status,±1.0
"('Not in labor force',)","Philadelphia city, Pennsylvania",41.10%,employment_status,±0.7
"('Not in labor force',)","Phoenix city, Arizona",34.30%,employment_status,±0.8
"('Not in labor force',)","Portland city, Oregon",30.30%,employment_status,±1.2
"('Not in labor force',)","San Antonio city, Texas",35.10%,employment_status,±0.8
"('Not in labor force',)","San Diego city, California",32.40%,employment_status,±0.8
"('Not in labor force',)","San Francisco city, California",31.80%,employment_status,±0.9
"('Not in labor force',)","San Jose city, California",32.70%,employment_status,±0.8
"('Not in labor force',)","Seattle city, Washington",27.30%,employment_status,±1.0
"('Not in labor force',)","Tucson city, Arizona",38.40%,employment_status,±1.4
"('Not in labor force',)","Washington city, District of Columbia",31.00%,employment_status,±1.0
"('Females 16 years and over',)","Albuquerque city, New Mexico","227,685",employment_status,"±2,069"
"('Females 16 years and over',)","Austin city, Texas","336,985",employment_status,"±3,267"
"('Females 16 years and over',)","Baltimore city, Maryland","269,162",employment_status,±856
"('Females 16 years and over',)","Boston city, Massachusetts","282,663",employment_status,"±2,319"
"('Females 16 years and over',)","Charlotte city, North Carolina","316,761",employment_status,"±2,716"
"('Females 16 years and over',)","Chicago city, Illinois","1,131,731",employment_status,"±7,059"
"('Females 16 years and over',)","Columbus city, Ohio","332,059",employment_status,"±3,806"
"('Females 16 years and over',)","Dallas city, Texas","476,891",employment_status,"±5,230"
"('Females 16 years and over',)","Denver city, Colorado","255,430",employment_status,"±1,048"
"('Females 16 years and over',)","Detroit city, Michigan","291,985",employment_status,"±3,130"
"('Females 16 years and over',)","El Paso city, Texas","265,185",employment_status,"±2,025"
"('Females 16 years and over',)","Fort Worth city, Texas","299,209",employment_status,"±4,699"
"('Females 16 years and over',)","Fresno city, California","191,423",employment_status,"±3,080"
"('Females 16 years and over',)","Houston city, Texas","835,196",employment_status,"±6,795"
"('Females 16 years and over',)","Indianapolis city (balance), Indiana","341,790",employment_status,"±1,893"
"('Females 16 years and over',)","Jacksonville city, Florida","345,730",employment_status,"±1,611"
"('Females 16 years and over',)","Las Vegas city, Nevada","237,526",employment_status,"±5,079"
"('Females 16 years and over',)","Los Angeles city, California","1,562,539",employment_status,"±9,309"
"('Females 16 years and over',)","Memphis city, Tennessee","269,237",employment_status,"±2,928"
"('Females 16 years and over',)","Milwaukee city, Wisconsin","239,994",employment_status,"±2,762"
"('Females 16 years and over',)","New York city, New York","3,589,693",employment_status,"±2,877"
"('Females 16 years and over',)","Oklahoma City city, Oklahoma","235,839",employment_status,"±2,637"
"('Females 16 years and over',)","Philadelphia city, Pennsylvania","665,212",employment_status,"±1,312"
"('Females 16 years and over',)","Phoenix city, Arizona","567,729",employment_status,"±6,323"
"('Females 16 years and over',)","Portland city, Oregon","254,233",employment_status,"±2,140"
"('Females 16 years and over',)","San Antonio city, Texas","554,723",employment_status,"±3,972"
"('Females 16 years and over',)","San Diego city, California","545,367",employment_status,"±6,849"
"('Females 16 years and over',)","San Francisco city, California","357,699",employment_status,±867
"('Females 16 years and over',)","San Jose city, California","384,879",employment_status,"±4,707"
"('Females 16 years and over',)","Seattle city, Washington","278,460",employment_status,"±4,690"
"('Females 16 years and over',)","Tucson city, Arizona","213,686",employment_status,"±3,047"
"('Females 16 years and over',)","Washington city, District of Columbia","284,196",employment_status,±747
"('In labor force',)","Albuquerque city, New Mexico",60.10%,employment_status,±1.6
"('In labor force',)","Austin city, Texas",67.10%,employment_status,±1.3
"('In labor force',)","Baltimore city, Maryland",61.50%,employment_status,±1.4
"('In labor force',)","Boston city, Massachusetts",65.30%,employment_status,±1.3
"('In labor force',)","Charlotte city, North Carolina",65.50%,employment_status,±1.2
"('In labor force',)","Chicago city, Illinois",62.40%,employment_status,±0.7
"('In labor force',)","Columbus city, Ohio",65.90%,employment_status,±1.5
"('In labor force',)","Dallas city, Texas",60.40%,employment_status,±1.1
"('In labor force',)","Denver city, Colorado",65.50%,employment_status,±1.3
"('In labor force',)","Detroit city, Michigan",51.50%,employment_status,±1.2
"('In labor force',)","El Paso city, Texas",52.60%,employment_status,±1.5
"('In labor force',)","Fort Worth city, Texas",58.70%,employment_status,±1.5
"('In labor force',)","Fresno city, California",56.60%,employment_status,±1.8
"('In labor force',)","Houston city, Texas",60.60%,employment_status,±0.8
"('In labor force',)","Indianapolis city (balance), Indiana",64.70%,employment_status,±1.1
"('In labor force',)","Jacksonville city, Florida",60.00%,employment_status,±1.5
"('In labor force',)","Las Vegas city, Nevada",59.00%,employment_status,±1.7
"('In labor force',)","Los Angeles city, California",59.00%,employment_status,±0.6
"('In labor force',)","Memphis city, Tennessee",61.70%,employment_status,±1.4
"('In labor force',)","Milwaukee city, Wisconsin",62.80%,employment_status,±1.3
"('In labor force',)","New York city, New York",58.60%,employment_status,±0.4
"('In labor force',)","Oklahoma City city, Oklahoma",60.20%,employment_status,±1.4
"('In labor force',)","Philadelphia city, Pennsylvania",56.90%,employment_status,±1.0
"('In labor force',)","Phoenix city, Arizona",59.60%,employment_status,±1.1
"('In labor force',)","Portland city, Oregon",65.60%,employment_status,±1.6
"('In labor force',)","San Antonio city, Texas",58.40%,employment_status,±1.2
"('In labor force',)","San Diego city, California",61.70%,employment_status,±1.1
"('In labor force',)","San Francisco city, California",63.50%,employment_status,±1.2
"('In labor force',)","San Jose city, California",60.80%,employment_status,±1.1
"('In labor force',)","Seattle city, Washington",68.60%,employment_status,±1.5
"('In labor force',)","Tucson city, Arizona",57.50%,employment_status,±1.9
"('In labor force',)","Washington city, District of Columbia",66.90%,employment_status,±1.3
"('Civilian labor force',)","Albuquerque city, New Mexico",60.10%,employment_status,±1.6
"('Civilian labor force',)","Austin city, Texas",67.00%,employment_status,±1.3
"('Civilian labor force',)","Baltimore city, Maryland",61.50%,employment_status,±1.4
"('Civilian labor force',)","Boston city, Massachusetts",65.30%,employment_status,±1.3
"('Civilian labor force',)","Charlotte city, North Carolina",65.50%,employment_status,±1.2
"('Civilian labor force',)","Chicago city, Illinois",62.40%,employment_status,±0.7
"('Civilian labor force',)","Columbus city, Ohio",65.90%,employment_status,±1.5
"('Civilian labor force',)","Dallas city, Texas",60.30%,employment_status,±1.1
"('Civilian labor force',)","Denver city, Colorado",65.40%,employment_status,±1.3
"('Civilian labor force',)","Detroit city, Michigan",51.50%,employment_status,±1.2
"('Civilian labor force',)","El Paso city, Texas",52.40%,employment_status,±1.5
"('Civilian labor force',)","Fort Worth city, Texas",58.70%,employment_status,±1.5
"('Civilian labor force',)","Fresno city, California",56.60%,employment_status,±1.8
"('Civilian labor force',)","Houston city, Texas",60.60%,employment_status,±0.8
"('Civilian labor force',)","Indianapolis city (balance), Indiana",64.60%,employment_status,±1.1
"('Civilian labor force',)","Jacksonville city, Florida",59.60%,employment_status,±1.5
"('Civilian labor force',)","Las Vegas city, Nevada",58.90%,employment_status,±1.6
"('Civilian labor force',)","Los Angeles city, California",59.00%,employment_status,±0.6
"('Civilian labor force',)","Memphis city, Tennessee",61.70%,employment_status,±1.4
"('Civilian labor force',)","Milwaukee city, Wisconsin",62.80%,employment_status,±1.3
"('Civilian labor force',)","New York city, New York",58.50%,employment_status,±0.4
"('Civilian labor force',)","Oklahoma City city, Oklahoma",60.00%,employment_status,±1.4
"('Civilian labor force',)","Philadelphia city, Pennsylvania",56.90%,employment_status,±1.0
"('Civilian labor force',)","Phoenix city, Arizona",59.60%,employment_status,±1.1
"('Civilian labor force',)","Portland city, Oregon",65.60%,employment_status,±1.6
"('Civilian labor force',)","San Antonio city, Texas",58.20%,employment_status,±1.2
"('Civilian labor force',)","San Diego city, California",60.90%,employment_status,±1.1
"('Civilian labor force',)","San Francisco city, California",63.50%,employment_status,±1.2
"('Civilian labor force',)","San Jose city, California",60.80%,employment_status,±1.1
"('Civilian labor force',)","Seattle city, Washington",68.50%,employment_status,±1.5
"('Civilian labor force',)","Tucson city, Arizona",57.30%,employment_status,±1.9
"('Civilian labor force',)","Washington city, District of Columbia",66.80%,employment_status,±1.3
"('Employed',)","Albuquerque city, New Mexico",55.10%,employment_status,±1.7
"('Employed',)","Austin city, Texas",62.60%,employment_status,±1.3
"('Employed',)","Baltimore city, Maryland",52.70%,employment_status,±1.4
"('Employed',)","Boston city, Massachusetts",59.70%,employment_status,±1.4
"('Employed',)","Charlotte city, North Carolina",58.40%,employment_status,±1.4
"('Employed',)","Chicago city, Illinois",53.60%,employment_status,±0.7
"('Employed',)","Columbus city, Ohio",60.90%,employment_status,±1.5
"('Employed',)","Dallas city, Texas",53.90%,employment_status,±1.2
"('Employed',)","Denver city, Colorado",60.70%,employment_status,±1.4
"('Employed',)","Detroit city, Michigan",39.00%,employment_status,±1.0
"('Employed',)","El Paso city, Texas",47.20%,employment_status,±1.5
"('Employed',)","Fort Worth city, Texas",53.70%,employment_status,±1.4
"('Employed',)","Fresno city, California",47.20%,employment_status,±1.7
"('Employed',)","Houston city, Texas",54.00%,employment_status,±0.9
"('Employed',)","Indianapolis city (balance), Indiana",57.40%,employment_status,±1.2
"('Employed',)","Jacksonville city, Florida",52.30%,employment_status,±1.6
"('Employed',)","Las Vegas city, Nevada",51.00%,employment_status,±1.5
"('Employed',)","Los Angeles city, California",51.40%,employment_status,±0.6
"('Employed',)","Memphis city, Tennessee",53.00%,employment_status,±1.3
"('Employed',)","Milwaukee city, Wisconsin",54.50%,employment_status,±1.4
"('Employed',)","New York city, New York",52.40%,employment_status,±0.4
"('Employed',)","Oklahoma City city, Oklahoma",56.00%,employment_status,±1.3
"('Employed',)","Philadelphia city, Pennsylvania",48.60%,employment_status,±1.0
"('Employed',)","Phoenix city, Arizona",54.10%,employment_status,±1.2
"('Employed',)","Portland city, Oregon",59.80%,employment_status,±1.5
"('Employed',)","San Antonio city, Texas",53.20%,employment_status,±1.2
"('Employed',)","San Diego city, California",55.40%,employment_status,±1.1
"('Employed',)","San Francisco city, California",59.10%,employment_status,±1.3
"('Employed',)","San Jose city, California",54.50%,employment_status,±1.3
"('Employed',)","Seattle city, Washington",64.40%,employment_status,±1.5
"('Employed',)","Tucson city, Arizona",51.20%,employment_status,±1.8
"('Employed',)","Washington city, District of Columbia",59.80%,employment_status,±1.5
"('Unemployed',)","Albuquerque city, New Mexico",4.90%,employment_status,±0.9
"('Unemployed',)","Austin city, Texas",4.40%,employment_status,±0.7
"('Unemployed',)","Baltimore city, Maryland",8.80%,employment_status,±1.0
"('Unemployed',)","Boston city, Massachusetts",5.60%,employment_status,±0.6
"('Unemployed',)","Charlotte city, North Carolina",7.10%,employment_status,±0.7
"('Unemployed',)","Chicago city, Illinois",8.90%,employment_status,±0.4
"('Unemployed',)","Columbus city, Ohio",4.90%,employment_status,±0.7
"('Unemployed',)","Dallas city, Texas",6.40%,employment_status,±0.7
"('Unemployed',)","Denver city, Colorado",4.70%,employment_status,±0.7
