Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('2 vehicles available',)","Raleigh city, North Carolina","73,315",vehicles_available,"±3,894",40.60%,±2.1
"('2 vehicles available',)","Riverside city, California","34,341",vehicles_available,"±2,441",37.60%,±2.4
"('2 vehicles available',)","Sacramento city, California","65,185",vehicles_available,"±3,778",35.60%,±1.9
"('2 vehicles available',)","San Antonio city, Texas","182,513",vehicles_available,"±7,098",36.60%,±1.4
"('2 vehicles available',)","San Diego city, California","193,572",vehicles_available,"±5,927",39.00%,±1.1
"('2 vehicles available',)","San Francisco city, California","75,302",vehicles_available,"±3,908",21.00%,±1.0
"('2 vehicles available',)","San Jose city, California","122,847",vehicles_available,"±4,473",38.30%,±1.4
"('2 vehicles available',)","Santa Ana city, California","25,687",vehicles_available,"±1,963",34.60%,±2.3
"('2 vehicles available',)","Seattle city, Washington","96,307",vehicles_available,"±4,391",30.20%,±1.4
"('2 vehicles available',)","St. Louis city, Missouri","36,107",vehicles_available,"±2,434",26.00%,±1.8
"('2 vehicles available',)","St. Paul city, Minnesota","36,620",vehicles_available,"±2,523",32.50%,±2.1
"('2 vehicles available',)","Stockton city, California","32,647",vehicles_available,"±2,379",34.10%,±2.3
"('2 vehicles available',)","Tampa city, Florida","52,563",vehicles_available,"±2,820",34.80%,±1.7
"('2 vehicles available',)","Tucson city, Arizona","65,767",vehicles_available,"±3,663",31.80%,±1.7
"('2 vehicles available',)","Tulsa city, Oklahoma","55,786",vehicles_available,"±1,986",33.70%,±1.2
"('2 vehicles available',)","Virginia Beach city, Virginia","68,115",vehicles_available,"±2,760",40.50%,±1.6
"('2 vehicles available',)","Washington city, District of Columbia","43,297",vehicles_available,"±2,433",15.40%,±0.9
"('2 vehicles available',)","Wichita city, Kansas","57,300",vehicles_available,"±2,932",37.70%,±1.9
"('3 or more vehicles available',)","Albuquerque city, New Mexico","41,485",vehicles_available,"±3,343",18.80%,±1.5
"('3 or more vehicles available',)","Anaheim city, California","26,688",vehicles_available,"±1,820",26.90%,±1.9
"('3 or more vehicles available',)","Anchorage municipality, Alaska","25,867",vehicles_available,"±2,259",24.60%,±2.1
"('3 or more vehicles available',)","Arlington city, Texas","30,081",vehicles_available,"±2,155",22.20%,±1.7
"('3 or more vehicles available',)","Atlanta city, Georgia","13,318",vehicles_available,"±1,541",6.90%,±0.8
"('3 or more vehicles available',)","Aurora city, Colorado","27,286",vehicles_available,"±2,176",21.40%,±1.8
"('3 or more vehicles available',)","Austin city, Texas","52,226",vehicles_available,"±3,713",14.00%,±1.0
"('3 or more vehicles available',)","Bakersfield city, California","27,688",vehicles_available,"±2,657",23.80%,±2.2
"('3 or more vehicles available',)","Baltimore city, Maryland","15,343",vehicles_available,"±1,836",6.40%,±0.8
"('3 or more vehicles available',)","Boston city, Massachusetts","11,677",vehicles_available,"±1,998",4.40%,±0.7
"('3 or more vehicles available',)","Charlotte city, North Carolina","52,489",vehicles_available,"±3,188",16.40%,±1.0
"('3 or more vehicles available',)","Chicago city, Illinois","77,133",vehicles_available,"±4,521",7.30%,±0.4
"('3 or more vehicles available',)","Cincinnati city, Ohio","14,743",vehicles_available,"±1,954",10.90%,±1.4
"('3 or more vehicles available',)","Cleveland city, Ohio","13,559",vehicles_available,"±1,563",8.10%,±0.9
"('3 or more vehicles available',)","Colorado Springs city, Colorado","36,996",vehicles_available,"±2,847",20.00%,±1.5
"('3 or more vehicles available',)","Columbus city, Ohio","43,833",vehicles_available,"±3,324",12.60%,±0.9
"('3 or more vehicles available',)","Corpus Christi city, Texas","22,463",vehicles_available,"±2,088",19.20%,±1.7
"('3 or more vehicles available',)","Dallas city, Texas","73,752",vehicles_available,"±4,207",14.30%,±0.8
"('3 or more vehicles available',)","Denver city, Colorado","43,685",vehicles_available,"±3,240",15.00%,±1.1
"('3 or more vehicles available',)","Detroit city, Michigan","19,610",vehicles_available,"±1,830",7.60%,±0.7
"('3 or more vehicles available',)","Durham city, North Carolina","17,717",vehicles_available,"±2,009",16.70%,±1.9
"('3 or more vehicles available',)","El Paso city, Texas","51,575",vehicles_available,"±3,962",22.80%,±1.8
"('3 or more vehicles available',)","Fort Worth city, Texas","58,521",vehicles_available,"±3,886",20.40%,±1.5
"('3 or more vehicles available',)","Fresno city, California","28,318",vehicles_available,"±2,125",17.00%,±1.3
"('3 or more vehicles available',)","Greensboro city, North Carolina","16,877",vehicles_available,"±1,769",14.80%,±1.6
"('3 or more vehicles available',)","Henderson city, Nevada","17,665",vehicles_available,"±1,719",15.90%,±1.8
"('3 or more vehicles available',)","Houston city, Texas","122,442",vehicles_available,"±5,101",14.10%,±0.6
"('3 or more vehicles available',)","Indianapolis city (balance), Indiana","50,350",vehicles_available,"±3,581",15.10%,±1.0
"('3 or more vehicles available',)","Irvine city, California","15,217",vehicles_available,"±2,067",16.10%,±2.4
"('3 or more vehicles available',)","Jacksonville city, Florida","48,539",vehicles_available,"±3,590",14.60%,±1.1
"('3 or more vehicles available',)","Jersey City city, New Jersey","3,588",vehicles_available,±895,3.60%,±0.9
"('3 or more vehicles available',)","Kansas City city, Missouri","30,407",vehicles_available,"±2,403",15.30%,±1.2
"('3 or more vehicles available',)","Las Vegas city, Nevada","36,109",vehicles_available,"±2,761",16.10%,±1.2
"('3 or more vehicles available',)","Lincoln city, Nebraska","21,230",vehicles_available,"±1,932",18.90%,±1.7
"('3 or more vehicles available',)","Long Beach city, California","28,497",vehicles_available,"±1,928",17.70%,±1.3
"('3 or more vehicles available',)","Los Angeles city, California","231,010",vehicles_available,"±6,424",16.80%,±0.5
"('3 or more vehicles available',)","Memphis city, Tennessee","33,267",vehicles_available,"±2,613",12.90%,±1.0
"('3 or more vehicles available',)","Mesa city, Arizona","32,885",vehicles_available,"±2,310",18.90%,±1.4
"('3 or more vehicles available',)","Miami city, Florida","12,659",vehicles_available,"±1,716",7.30%,±1.0
"('3 or more vehicles available',)","Milwaukee city, Wisconsin","22,548",vehicles_available,"±2,105",9.90%,±0.9
"('3 or more vehicles available',)","Minneapolis city, Minnesota","15,535",vehicles_available,"±1,594",9.00%,±1.0
"('3 or more vehicles available',)","New Orleans city, Louisiana","13,264",vehicles_available,"±1,358",8.60%,±0.9
"('3 or more vehicles available',)","New York city, New York","92,402",vehicles_available,"±4,244",3.00%,±0.1
"('3 or more vehicles available',)","Newark city, New Jersey","5,912",vehicles_available,"±1,029",5.90%,±1.0
"('3 or more vehicles available',)","Oakland city, California","22,588",vehicles_available,"±1,867",14.30%,±1.2
"('3 or more vehicles available',)","Oklahoma City city, Oklahoma","49,353",vehicles_available,"±2,923",20.50%,±1.2
"('3 or more vehicles available',)","Omaha city, Nebraska","28,065",vehicles_available,"±1,838",16.00%,±1.1
"('3 or more vehicles available',)","Orlando city, Florida","11,094",vehicles_available,"±1,958",9.60%,±1.7
"('3 or more vehicles available',)","Philadelphia city, Pennsylvania","35,228",vehicles_available,"±3,331",6.10%,±0.6
"('3 or more vehicles available',)","Phoenix city, Arizona","99,676",vehicles_available,"±4,767",17.90%,±0.8
"('3 or more vehicles available',)","Pittsburgh city, Pennsylvania","9,056",vehicles_available,"±1,352",6.60%,±1.0
"('3 or more vehicles available',)","Plano city, Texas","22,303",vehicles_available,"±1,948",21.00%,±2.0
"('3 or more vehicles available',)","Portland city, Oregon","35,100",vehicles_available,"±2,613",13.30%,±1.0
"('3 or more vehicles available',)","Raleigh city, North Carolina","30,143",vehicles_available,"±2,639",16.70%,±1.5
"('3 or more vehicles available',)","Riverside city, California","25,960",vehicles_available,"±1,932",28.40%,±2.2
"('3 or more vehicles available',)","Sacramento city, California","28,990",vehicles_available,"±2,367",15.80%,±1.4
"('3 or more vehicles available',)","San Antonio city, Texas","88,047",vehicles_available,"±4,809",17.70%,±1.0
"('3 or more vehicles available',)","San Diego city, California","96,417",vehicles_available,"±3,601",19.40%,±0.8
"('3 or more vehicles available',)","San Francisco city, California","28,512",vehicles_available,"±2,403",7.90%,±0.7
"('3 or more vehicles available',)","San Jose city, California","97,314",vehicles_available,"±3,663",30.40%,±1.2
"('3 or more vehicles available',)","Santa Ana city, California","26,516",vehicles_available,"±1,541",35.70%,±2.3
"('3 or more vehicles available',)","Seattle city, Washington","34,743",vehicles_available,"±2,392",10.90%,±0.8
"('3 or more vehicles available',)","St. Louis city, Missouri","11,491",vehicles_available,"±1,251",8.30%,±0.9
"('3 or more vehicles available',)","St. Paul city, Minnesota","15,368",vehicles_available,"±1,362",13.60%,±1.2
"('3 or more vehicles available',)","Stockton city, California","22,980",vehicles_available,"±2,214",24.00%,±2.5
"('3 or more vehicles available',)","Tampa city, Florida","15,947",vehicles_available,"±1,630",10.50%,±1.2
"('3 or more vehicles available',)","Tucson city, Arizona","29,868",vehicles_available,"±2,492",14.40%,±1.2
"('3 or more vehicles available',)","Tulsa city, Oklahoma","26,140",vehicles_available,"±1,523",15.80%,±0.9
"('3 or more vehicles available',)","Virginia Beach city, Virginia","41,678",vehicles_available,"±2,753",24.80%,±1.7
"('3 or more vehicles available',)","Washington city, District of Columbia","10,201",vehicles_available,"±1,546",3.60%,±0.6
"('3 or more vehicles available',)","Wichita city, Kansas","30,485",vehicles_available,"±2,266",20.10%,±1.5
"('Occupied housing units',)","Albuquerque city, New Mexico","220,918",house_heating_fuel,"±2,957","220,918",(X)
"('Occupied housing units',)","Anaheim city, California","99,255",house_heating_fuel,"±3,419","99,255",(X)
"('Occupied housing units',)","Anchorage municipality, Alaska","105,249",house_heating_fuel,"±1,864","105,249",(X)
"('Occupied housing units',)","Arlington city, Texas",N,house_heating_fuel,N,N,N
"('Occupied housing units',)","Atlanta city, Georgia",N,house_heating_fuel,N,N,N
"('Occupied housing units',)","Aurora city, Colorado","127,661",house_heating_fuel,"±2,626","127,661",(X)
"('Occupied housing units',)","Austin city, Texas","372,327",house_heating_fuel,"±5,397","372,327",(X)
"('Occupied housing units',)","Bakersfield city, California","116,507",house_heating_fuel,"±2,950","116,507",(X)
"('Occupied housing units',)","Baltimore city, Maryland","240,761",house_heating_fuel,"±4,046","240,761",(X)
"('Occupied housing units',)","Boston city, Massachusetts","267,592",house_heating_fuel,"±3,881","267,592",(X)
"('Occupied housing units',)","Charlotte city, North Carolina","319,816",house_heating_fuel,"±3,520","319,816",(X)
"('Occupied housing units',)","Chicago city, Illinois","1,053,986",house_heating_fuel,"±9,730","1,053,986",(X)
"('Occupied housing units',)","Cincinnati city, Ohio","135,565",house_heating_fuel,"±3,185","135,565",(X)
"('Occupied housing units',)","Cleveland city, Ohio","168,306",house_heating_fuel,"±3,533","168,306",(X)
"('Occupied housing units',)","Colorado Springs city, Colorado","184,681",house_heating_fuel,"±2,932","184,681",(X)
"('Occupied housing units',)","Columbus city, Ohio","349,113",house_heating_fuel,"±5,053","349,113",(X)
"('Occupied housing units',)","Corpus Christi city, Texas",N,house_heating_fuel,N,N,N
"('Occupied housing units',)","Dallas city, Texas","514,588",house_heating_fuel,"±5,379","514,588",(X)
"('Occupied housing units',)","Denver city, Colorado","292,003",house_heating_fuel,"±2,724","292,003",(X)
"('Occupied housing units',)","Detroit city, Michigan","259,295",house_heating_fuel,"±4,821","259,295",(X)
"('Occupied housing units',)","Durham city, North Carolina","106,400",house_heating_fuel,"±2,238","106,400",(X)
"('Occupied housing units',)","El Paso city, Texas",N,house_heating_fuel,N,N,N
"('Occupied housing units',)","Fort Worth city, Texas","287,401",house_heating_fuel,"±4,732","287,401",(X)
"('Occupied housing units',)","Fresno city, California","166,288",house_heating_fuel,"±3,721","166,288",(X)
"('Occupied housing units',)","Greensboro city, North Carolina","113,922",house_heating_fuel,"±2,613","113,922",(X)
"('Occupied housing units',)","Henderson city, Nevada","110,948",house_heating_fuel,"±3,066","110,948",(X)
"('Occupied housing units',)","Houston city, Texas","867,915",house_heating_fuel,"±8,198","867,915",(X)
"('Occupied housing units',)","Indianapolis city (balance), Indiana","332,643",house_heating_fuel,"±3,933","332,643",(X)
"('Occupied housing units',)","Irvine city, California",N,house_heating_fuel,N,N,N
"('Occupied housing units',)","Jacksonville city, Florida","331,555",house_heating_fuel,"±5,147","331,555",(X)
"('Occupied housing units',)","Jersey City city, New Jersey","99,715",house_heating_fuel,"±2,607","99,715",(X)
"('Occupied housing units',)","Kansas City city, Missouri","198,202",house_heating_fuel,"±3,931","198,202",(X)
"('Occupied housing units',)","Las Vegas city, Nevada","223,819",house_heating_fuel,"±4,854","223,819",(X)
"('Occupied housing units',)","Lincoln city, Nebraska","112,386",house_heating_fuel,"±2,187","112,386",(X)
"('Occupied housing units',)","Long Beach city, California","160,769",house_heating_fuel,"±4,397","160,769",(X)
"('Occupied housing units',)","Los Angeles city, California","1,378,844",house_heating_fuel,"±9,016","1,378,844",(X)
"('Occupied housing units',)","Memphis city, Tennessee","256,973",house_heating_fuel,"±4,572","256,973",(X)
"('Occupied housing units',)","Mesa city, Arizona","173,852",house_heating_fuel,"±4,538","173,852",(X)
"('Occupied housing units',)","Miami city, Florida","172,748",house_heating_fuel,"±4,896","172,748",(X)
"('Occupied housing units',)","Milwaukee city, Wisconsin","228,283",house_heating_fuel,"±3,789","228,283",(X)
"('Occupied housing units',)","Minneapolis city, Minnesota","171,906",house_heating_fuel,"±3,741","171,906",(X)
"('Occupied housing units',)","New Orleans city, Louisiana","154,355",house_heating_fuel,"±2,906","154,355",(X)
"('Occupied housing units',)","New York city, New York","3,114,811",house_heating_fuel,"±11,631","3,114,811",(X)
"('Occupied housing units',)","Newark city, New Jersey","99,576",house_heating_fuel,"±2,632","99,576",(X)
"('Occupied housing units',)","Oakland city, California","158,084",house_heating_fuel,"±3,325","158,084",(X)
"('Occupied housing units',)","Oklahoma City city, Oklahoma","241,046",house_heating_fuel,"±2,948","241,046",(X)
"('Occupied housing units',)","Omaha city, Nebraska","175,881",house_heating_fuel,"±2,312","175,881",(X)
"('Occupied housing units',)","Orlando city, Florida","115,977",house_heating_fuel,"±3,136","115,977",(X)
"('Occupied housing units',)","Philadelphia city, Pennsylvania","580,205",house_heating_fuel,"±5,087","580,205",(X)
"('Occupied housing units',)","Phoenix city, Arizona","555,953",house_heating_fuel,"±7,109","555,953",(X)
"('Occupied housing units',)","Pittsburgh city, Pennsylvania","136,300",house_heating_fuel,"±3,277","136,300",(X)
"('Occupied housing units',)","Plano city, Texas",N,house_heating_fuel,N,N,N
"('Occupied housing units',)","Portland city, Oregon","263,774",house_heating_fuel,"±3,578","263,774",(X)
"('Occupied housing units',)","Raleigh city, North Carolina","180,773",house_heating_fuel,"±4,669","180,773",(X)
"('Occupied housing units',)","Riverside city, California","91,360",house_heating_fuel,"±2,584","91,360",(X)
"('Occupied housing units',)","Sacramento city, California","183,212",house_heating_fuel,"±4,461","183,212",(X)
"('Occupied housing units',)","San Antonio city, Texas","498,154",house_heating_fuel,"±4,880","498,154",(X)
"('Occupied housing units',)","San Diego city, California","495,726",house_heating_fuel,"±6,457","495,726",(X)
"('Occupied housing units',)","San Francisco city, California","358,703",house_heating_fuel,"±4,561","358,703",(X)
"('Occupied housing units',)","San Jose city, California","320,447",house_heating_fuel,"±4,500","320,447",(X)
"('Occupied housing units',)","Santa Ana city, California","74,294",house_heating_fuel,"±2,337","74,294",(X)
"('Occupied housing units',)","Seattle city, Washington","319,125",house_heating_fuel,"±4,737","319,125",(X)
"('Occupied housing units',)","St. Louis city, Missouri","139,021",house_heating_fuel,"±3,248","139,021",(X)
"('Occupied housing units',)","St. Paul city, Minnesota","112,803",house_heating_fuel,"±2,654","112,803",(X)
"('Occupied housing units',)","Stockton city, California","95,851",house_heating_fuel,"±2,087","95,851",(X)
"('Occupied housing units',)","Tampa city, Florida",N,house_heating_fuel,N,N,N
"('Occupied housing units',)","Tucson city, Arizona","207,065",house_heating_fuel,"±3,721","207,065",(X)
"('Occupied housing units',)","Tulsa city, Oklahoma","165,545",house_heating_fuel,"±2,003","165,545",(X)
"('Occupied housing units',)","Virginia Beach city, Virginia","168,061",house_heating_fuel,"±2,472","168,061",(X)
"('Occupied housing units',)","Washington city, District of Columbia","281,241",house_heating_fuel,"±3,152","281,241",(X)
"('Occupied housing units',)","Wichita city, Kansas","151,885",house_heating_fuel,"±2,630","151,885",(X)
"('Utility gas',)","Albuquerque city, New Mexico","180,307",house_heating_fuel,"±3,970",81.60%,±1.3
"('Utility gas',)","Anaheim city, California","65,760",house_heating_fuel,"±3,286",66.30%,±2.3
"('Utility gas',)","Anchorage municipality, Alaska","85,351",house_heating_fuel,"±2,320",81.10%,±1.8
"('Utility gas',)","Arlington city, Texas",N,house_heating_fuel,N,N,N
"('Utility gas',)","Atlanta city, Georgia",N,house_heating_fuel,N,N,N
"('Utility gas',)","Aurora city, Colorado","80,358",house_heating_fuel,"±2,741",62.90%,±2.0
"('Utility gas',)","Austin city, Texas","152,943",house_heating_fuel,"±4,713",41.10%,±1.2
"('Utility gas',)","Bakersfield city, California","75,122",house_heating_fuel,"±3,098",64.50%,±2.1
"('Utility gas',)","Baltimore city, Maryland","157,101",house_heating_fuel,"±4,677",65.30%,±1.4
"('Utility gas',)","Boston city, Massachusetts","152,901",house_heating_fuel,"±4,890",57.10%,±1.7
"('Utility gas',)","Charlotte city, North Carolina","152,127",house_heating_fuel,"±4,347",47.60%,±1.3
"('Utility gas',)","Chicago city, Illinois","856,506",house_heating_fuel,"±9,981",81.30%,±0.6
"('Utility gas',)","Cincinnati city, Ohio","83,719",house_heating_fuel,"±3,250",61.80%,±2.2
"('Utility gas',)","Cleveland city, Ohio","139,327",house_heating_fuel,"±3,352",82.80%,±1.3
"('Utility gas',)","Colorado Springs city, Colorado","131,435",house_heating_fuel,"±3,908",71.20%,±1.9
"('Utility gas',)","Columbus city, Ohio","241,637",house_heating_fuel,"±5,606",69.20%,±1.2
"('Utility gas',)","Corpus Christi city, Texas",N,house_heating_fuel,N,N,N
"('Utility gas',)","Dallas city, Texas","168,629",house_heating_fuel,"±4,767",32.80%,±0.9
"('Utility gas',)","Denver city, Colorado","199,346",house_heating_fuel,"±4,837",68.30%,±1.4
"('Utility gas',)","Detroit city, Michigan","222,919",house_heating_fuel,"±4,907",86.00%,±1.0
"('Utility gas',)","Durham city, North Carolina","40,953",house_heating_fuel,"±2,632",38.50%,±2.3
"('Utility gas',)","El Paso city, Texas",N,house_heating_fuel,N,N,N
"('Utility gas',)","Fort Worth city, Texas","106,866",house_heating_fuel,"±4,575",37.20%,±1.7
"('Utility gas',)","Fresno city, California","101,084",house_heating_fuel,"±3,879",60.80%,±1.9
"('Utility gas',)","Greensboro city, North Carolina","49,337",house_heating_fuel,"±2,930",43.30%,±2.2
"('Utility gas',)","Henderson city, Nevada","78,728",house_heating_fuel,"±2,500",71.00%,±1.7
"('Utility gas',)","Houston city, Texas","295,989",house_heating_fuel,"±7,545",34.10%,±0.8
"('Utility gas',)","Indianapolis city (balance), Indiana","200,946",house_heating_fuel,"±4,499",60.40%,±1.2
"('Utility gas',)","Irvine city, California",N,house_heating_fuel,N,N,N
"('Utility gas',)","Jacksonville city, Florida","7,400",house_heating_fuel,"±1,152",2.20%,±0.3
"('Utility gas',)","Jersey City city, New Jersey","62,845",house_heating_fuel,"±2,613",63.00%,±2.1
"('Utility gas',)","Kansas City city, Missouri","141,152",house_heating_fuel,"±4,168",71.20%,±1.4
"('Utility gas',)","Las Vegas city, Nevada","124,615",house_heating_fuel,"±4,284",55.70%,±1.5
"('Utility gas',)","Lincoln city, Nebraska","68,879",house_heating_fuel,"±2,520",61.30%,±2.2
"('Utility gas',)","Long Beach city, California","95,266",house_heating_fuel,"±3,489",59.30%,±1.6
"('Utility gas',)","Los Angeles city, California","855,716",house_heating_fuel,"±8,990",62.10%,±0.6
"('Utility gas',)","Memphis city, Tennessee","127,610",house_heating_fuel,"±4,603",49.70%,±1.5
"('Utility gas',)","Mesa city, Arizona","29,619",house_heating_fuel,"±2,442",17.00%,±1.3
"('Utility gas',)","Miami city, Florida","4,501",house_heating_fuel,"±1,000",2.60%,±0.6
"('Utility gas',)","Milwaukee city, Wisconsin","182,070",house_heating_fuel,"±3,301",79.80%,±1.1
"('Utility gas',)","Minneapolis city, Minnesota","125,985",house_heating_fuel,"±3,979",73.30%,±1.7
"('Utility gas',)","New Orleans city, Louisiana","55,130",house_heating_fuel,"±2,401",35.70%,±1.4
"('Utility gas',)","New York city, New York","1,975,213",house_heating_fuel,"±16,985",63.40%,±0.5
"('Utility gas',)","Newark city, New Jersey","67,675",house_heating_fuel,"±3,187",68.00%,±2.6
"('Utility gas',)","Oakland city, California","98,400",house_heating_fuel,"±3,607",62.20%,±1.7
"('Utility gas',)","Oklahoma City city, Oklahoma","145,125",house_heating_fuel,"±3,657",60.20%,±1.3
"('Utility gas',)","Omaha city, Nebraska","126,185",house_heating_fuel,"±2,789",71.70%,±1.3
"('Utility gas',)","Orlando city, Florida","3,920",house_heating_fuel,"±1,051",3.40%,±0.9
"('Utility gas',)","Philadelphia city, Pennsylvania","424,871",house_heating_fuel,"±5,652",73.20%,±0.8
"('Utility gas',)","Phoenix city, Arizona","124,828",house_heating_fuel,"±5,112",22.50%,±0.9
"('Utility gas',)","Pittsburgh city, Pennsylvania","107,722",house_heating_fuel,"±3,387",79.00%,±1.7
"('Utility gas',)","Plano city, Texas",N,house_heating_fuel,N,N,N
"('Utility gas',)","Portland city, Oregon","132,644",house_heating_fuel,"±4,018",50.30%,±1.4
"('Utility gas',)","Raleigh city, North Carolina","75,873",house_heating_fuel,"±3,176",42.00%,±1.8
"('Utility gas',)","Riverside city, California","65,899",house_heating_fuel,"±2,552",72.10%,±2.0
"('Utility gas',)","Sacramento city, California","109,913",house_heating_fuel,"±4,238",60.00%,±1.8
"('Utility gas',)","San Antonio city, Texas","170,372",house_heating_fuel,"±5,619",34.20%,±1.1
"('Utility gas',)","San Diego city, California","283,382",house_heating_fuel,"±6,411",57.20%,±1.1
"('Utility gas',)","San Francisco city, California","215,930",house_heating_fuel,"±5,497",60.20%,±1.4
"('Utility gas',)","San Jose city, California","206,448",house_heating_fuel,"±4,578",64.40%,±1.2
"('Utility gas',)","Santa Ana city, California","40,345",house_heating_fuel,"±2,603",54.30%,±2.9
"('Utility gas',)","Seattle city, Washington","118,699",house_heating_fuel,"±4,432",37.20%,±1.4
"('Utility gas',)","St. Louis city, Missouri","96,899",house_heating_fuel,"±3,065",69.70%,±1.8
"('Utility gas',)","St. Paul city, Minnesota","82,379",house_heating_fuel,"±2,525",73.00%,±1.5
"('Utility gas',)","Stockton city, California","64,452",house_heating_fuel,"±2,201",67.20%,±2.2
"('Utility gas',)","Tampa city, Florida",N,house_heating_fuel,N,N,N
"('Utility gas',)","Tucson city, Arizona","108,531",house_heating_fuel,"±3,612",52.40%,±1.5
"('Utility gas',)","Tulsa city, Oklahoma","99,589",house_heating_fuel,"±2,395",60.20%,±1.2
"('Utility gas',)","Virginia Beach city, Virginia","53,704",house_heating_fuel,"±3,084",32.00%,±1.9
"('Utility gas',)","Washington city, District of Columbia","149,306",house_heating_fuel,"±4,040",53.10%,±1.4
"('Utility gas',)","Wichita city, Kansas","109,351",house_heating_fuel,"±3,029",72.00%,±1.7
"('Bottled, tank, or LP gas',)","Albuquerque city, New Mexico","2,279",house_heating_fuel,±695,1.00%,±0.3
"('Bottled, tank, or LP gas',)","Anaheim city, California","1,129",house_heating_fuel,±403,1.10%,±0.4
"('Bottled, tank, or LP gas',)","Anchorage municipality, Alaska",859,house_heating_fuel,±347,0.80%,±0.3
"('Bottled, tank, or LP gas',)","Arlington city, Texas",N,house_heating_fuel,N,N,N
"('Bottled, tank, or LP gas',)","Atlanta city, Georgia",N,house_heating_fuel,N,N,N
"('Bottled, tank, or LP gas',)","Aurora city, Colorado","1,272",house_heating_fuel,±414,1.00%,±0.3
"('Bottled, tank, or LP gas',)","Austin city, Texas","5,032",house_heating_fuel,"±1,126",1.40%,±0.3
"('Bottled, tank, or LP gas',)","Bakersfield city, California",957,house_heating_fuel,±422,0.80%,±0.4
"('Bottled, tank, or LP gas',)","Baltimore city, Maryland","2,478",house_heating_fuel,±622,1.00%,±0.3
"('Bottled, tank, or LP gas',)","Boston city, Massachusetts","6,262",house_heating_fuel,±972,2.30%,±0.4
"('Bottled, tank, or LP gas',)","Charlotte city, North Carolina","3,379",house_heating_fuel,±762,1.10%,±0.2
"('Bottled, tank, or LP gas',)","Chicago city, Illinois","14,231",house_heating_fuel,"±1,569",1.40%,±0.1
"('Bottled, tank, or LP gas',)","Cincinnati city, Ohio","1,134",house_heating_fuel,±459,0.80%,±0.3
"('Bottled, tank, or LP gas',)","Cleveland city, Ohio","1,761",house_heating_fuel,±527,1.00%,±0.3
"('Bottled, tank, or LP gas',)","Colorado Springs city, Colorado","1,891",house_heating_fuel,±604,1.00%,±0.3
"('Bottled, tank, or LP gas',)","Columbus city, Ohio","3,068",house_heating_fuel,±744,0.90%,±0.2
"('Bottled, tank, or LP gas',)","Corpus Christi city, Texas",N,house_heating_fuel,N,N,N
"('Bottled, tank, or LP gas',)","Dallas city, Texas","2,748",house_heating_fuel,±692,0.50%,±0.1
"('Bottled, tank, or LP gas',)","Denver city, Colorado","3,180",house_heating_fuel,±836,1.10%,±0.3
"('Bottled, tank, or LP gas',)","Detroit city, Michigan","2,329",house_heating_fuel,±672,0.90%,±0.3
"('Bottled, tank, or LP gas',)","Durham city, North Carolina","1,591",house_heating_fuel,±620,1.50%,±0.6
"('Bottled, tank, or LP gas',)","El Paso city, Texas",N,house_heating_fuel,N,N,N
"('Bottled, tank, or LP gas',)","Fort Worth city, Texas","1,102",house_heating_fuel,±450,0.40%,±0.2
"('Bottled, tank, or LP gas',)","Fresno city, California","2,180",house_heating_fuel,±643,1.30%,±0.4
"('Bottled, tank, or LP gas',)","Greensboro city, North Carolina","1,399",house_heating_fuel,±601,1.20%,±0.5
"('Bottled, tank, or LP gas',)","Henderson city, Nevada",838,house_heating_fuel,±400,0.80%,±0.4
"('Bottled, tank, or LP gas',)","Houston city, Texas","4,827",house_heating_fuel,±927,0.60%,±0.1
"('Bottled, tank, or LP gas',)","Indianapolis city (balance), Indiana","2,557",house_heating_fuel,±590,0.80%,±0.2
"('Bottled, tank, or LP gas',)","Irvine city, California",N,house_heating_fuel,N,N,N
"('Bottled, tank, or LP gas',)","Jacksonville city, Florida","3,018",house_heating_fuel,±667,0.90%,±0.2
"('Bottled, tank, or LP gas',)","Jersey City city, New Jersey","2,748",house_heating_fuel,±618,2.80%,±0.6
"('Bottled, tank, or LP gas',)","Kansas City city, Missouri","2,031",house_heating_fuel,±657,1.00%,±0.3
"('Bottled, tank, or LP gas',)","Las Vegas city, Nevada","1,904",house_heating_fuel,±623,0.90%,±0.3
"('Bottled, tank, or LP gas',)","Lincoln city, Nebraska","1,500",house_heating_fuel,±646,1.30%,±0.6
"('Bottled, tank, or LP gas',)","Long Beach city, California","1,225",house_heating_fuel,±494,0.80%,±0.3
"('Bottled, tank, or LP gas',)","Los Angeles city, California","11,573",house_heating_fuel,"±1,354",0.80%,±0.1
"('Bottled, tank, or LP gas',)","Memphis city, Tennessee","1,434",house_heating_fuel,±490,0.60%,±0.2
"('Bottled, tank, or LP gas',)","Mesa city, Arizona",810,house_heating_fuel,±293,0.50%,±0.2
"('Bottled, tank, or LP gas',)","Miami city, Florida","1,278",house_heating_fuel,±470,0.70%,±0.3
"('Bottled, tank, or LP gas',)","Milwaukee city, Wisconsin","2,966",house_heating_fuel,±699,1.30%,±0.3
"('Bottled, tank, or LP gas',)","Minneapolis city, Minnesota","2,439",house_heating_fuel,±571,1.40%,±0.3
"('Bottled, tank, or LP gas',)","New Orleans city, Louisiana",430,house_heating_fuel,±215,0.30%,±0.1
"('Bottled, tank, or LP gas',)","New York city, New York","56,865",house_heating_fuel,"±3,679",1.80%,±0.1
