Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('$500 to $999',)","Charlotte city, North Carolina","19,637",selected_monthly_owner_costs_(smoc),"±2,531",13.70%,±1.7
"('$500 to $999',)","Chicago city, Illinois","22,862",selected_monthly_owner_costs_(smoc),"±2,691",6.70%,±0.8
"('$500 to $999',)","Cincinnati city, Ohio","8,954",selected_monthly_owner_costs_(smoc),"±1,739",24.40%,±4.5
"('$500 to $999',)","Cleveland city, Ohio","16,599",selected_monthly_owner_costs_(smoc),"±1,834",48.30%,±4.2
"('$500 to $999',)","Colorado Springs city, Colorado","5,710",selected_monthly_owner_costs_(smoc),"±1,185",6.50%,±1.3
"('$500 to $999',)","Columbus city, Ohio","25,378",selected_monthly_owner_costs_(smoc),"±2,618",20.20%,±1.8
"('$500 to $999',)","Corpus Christi city, Texas","4,933",selected_monthly_owner_costs_(smoc),"±1,306",13.00%,±3.2
"('$500 to $999',)","Dallas city, Texas","11,593",selected_monthly_owner_costs_(smoc),"±2,005",9.30%,±1.6
"('$500 to $999',)","Denver city, Colorado","7,202",selected_monthly_owner_costs_(smoc),"±1,283",5.80%,±1.0
"('$500 to $999',)","Detroit city, Michigan","17,404",selected_monthly_owner_costs_(smoc),"±2,108",39.80%,±4.1
"('$500 to $999',)","Durham city, North Carolina","6,061",selected_monthly_owner_costs_(smoc),"±1,234",12.80%,±2.6
"('$500 to $999',)","El Paso city, Texas","15,006",selected_monthly_owner_costs_(smoc),"±2,282",17.70%,±2.7
"('$500 to $999',)","Fort Worth city, Texas","7,397",selected_monthly_owner_costs_(smoc),"±1,690",6.10%,±1.3
"('$500 to $999',)","Fresno city, California","4,715",selected_monthly_owner_costs_(smoc),"±1,094",7.90%,±1.8
"('$500 to $999',)","Greensboro city, North Carolina","13,066",selected_monthly_owner_costs_(smoc),"±2,074",29.10%,±4.0
"('$500 to $999',)","Henderson city, Nevada","4,147",selected_monthly_owner_costs_(smoc),±969,7.50%,±1.7
"('$500 to $999',)","Houston city, Texas","22,519",selected_monthly_owner_costs_(smoc),"±2,765",10.80%,±1.3
"('$500 to $999',)","Indianapolis city (balance), Indiana","37,638",selected_monthly_owner_costs_(smoc),"±3,085",27.20%,±2.0
"('$500 to $999',)","Irvine city, California",538,selected_monthly_owner_costs_(smoc),±515,1.70%,±1.6
"('$500 to $999',)","Jacksonville city, Florida","30,510",selected_monthly_owner_costs_(smoc),"±3,342",20.30%,±2.1
"('$500 to $999',)","Jersey City city, New Jersey",290,selected_monthly_owner_costs_(smoc),±280,1.30%,±1.3
"('$500 to $999',)","Kansas City city, Missouri","13,664",selected_monthly_owner_costs_(smoc),"±2,202",17.60%,±2.6
"('$500 to $999',)","Las Vegas city, Nevada","13,339",selected_monthly_owner_costs_(smoc),"±2,063",13.90%,±2.0
"('$500 to $999',)","Lexington-Fayette urban county, Kentucky","10,200",selected_monthly_owner_costs_(smoc),"±1,490",19.90%,±2.7
"('$500 to $999',)","Lincoln city, Nebraska","5,866",selected_monthly_owner_costs_(smoc),"±1,079",13.10%,±2.3
"('$500 to $999',)","Long Beach city, California","1,303",selected_monthly_owner_costs_(smoc),±528,2.60%,±1.1
"('$500 to $999',)","Los Angeles city, California","7,432",selected_monthly_owner_costs_(smoc),"±1,239",2.00%,±0.3
"('$500 to $999',)","Memphis city, Tennessee","20,852",selected_monthly_owner_costs_(smoc),"±2,624",29.20%,±2.9
"('$500 to $999',)","Mesa city, Arizona","12,169",selected_monthly_owner_costs_(smoc),"±1,759",15.10%,±2.0
"('$500 to $999',)","Miami city, Florida","1,644",selected_monthly_owner_costs_(smoc),±657,5.00%,±2.0
"('$500 to $999',)","Milwaukee city, Wisconsin","12,903",selected_monthly_owner_costs_(smoc),"±1,579",20.90%,±2.3
"('$500 to $999',)","Minneapolis city, Minnesota","3,011",selected_monthly_owner_costs_(smoc),±828,4.40%,±1.2
"('$500 to $999',)","Nashville-Davidson metropolitan government (balance), Tennessee","13,838",selected_monthly_owner_costs_(smoc),"±2,476",12.50%,±2.0
"('$500 to $999',)","New Orleans city, Louisiana","7,154",selected_monthly_owner_costs_(smoc),"±1,029",15.00%,±2.0
"('$500 to $999',)","New York city, New York","25,821",selected_monthly_owner_costs_(smoc),"±3,562",4.30%,±0.6
"('$500 to $999',)","Newark city, New Jersey",N,selected_monthly_owner_costs_(smoc),N,N,N
"('$500 to $999',)","Oakland city, California","1,172",selected_monthly_owner_costs_(smoc),±568,2.30%,±1.1
"('$500 to $999',)","Oklahoma City city, Oklahoma","17,823",selected_monthly_owner_costs_(smoc),"±2,317",17.70%,±2.1
"('$500 to $999',)","Omaha city, Nebraska","10,033",selected_monthly_owner_costs_(smoc),"±1,347",12.50%,±1.6
"('$500 to $999',)","Orlando city, Florida","5,206",selected_monthly_owner_costs_(smoc),"±1,707",15.80%,±4.7
"('$500 to $999',)","Philadelphia city, Pennsylvania","43,299",selected_monthly_owner_costs_(smoc),"±3,291",21.30%,±1.5
"('$500 to $999',)","Phoenix city, Arizona","31,270",selected_monthly_owner_costs_(smoc),"±3,436",12.70%,±1.3
"('$500 to $999',)","Pittsburgh city, Pennsylvania","11,979",selected_monthly_owner_costs_(smoc),"±1,286",31.70%,±3.2
"('$500 to $999',)","Plano city, Texas",941,selected_monthly_owner_costs_(smoc),±410,2.50%,±1.1
"('$500 to $999',)","Portland city, Oregon","3,431",selected_monthly_owner_costs_(smoc),"±1,112",3.20%,±1.0
"('$500 to $999',)","Raleigh city, North Carolina","6,978",selected_monthly_owner_costs_(smoc),"±1,416",8.80%,±1.6
"('$500 to $999',)","Riverside city, California","1,665",selected_monthly_owner_costs_(smoc),±553,4.20%,±1.4
"('$500 to $999',)","Sacramento city, California","3,318",selected_monthly_owner_costs_(smoc),±897,4.70%,±1.2
"('$500 to $999',)","San Antonio city, Texas","22,944",selected_monthly_owner_costs_(smoc),"±2,575",14.30%,±1.4
"('$500 to $999',)","San Diego city, California","5,200",selected_monthly_owner_costs_(smoc),"±1,026",2.90%,±0.6
"('$500 to $999',)","San Francisco city, California",983,selected_monthly_owner_costs_(smoc),±463,1.10%,±0.5
"('$500 to $999',)","San Jose city, California","2,215",selected_monthly_owner_costs_(smoc),±793,1.80%,±0.6
"('$500 to $999',)","Santa Ana city, California",453,selected_monthly_owner_costs_(smoc),±246,1.80%,±1.0
"('$500 to $999',)","Seattle city, Washington",935,selected_monthly_owner_costs_(smoc),±427,0.80%,±0.4
"('$500 to $999',)","St. Louis city, Missouri","10,372",selected_monthly_owner_costs_(smoc),"±1,457",25.30%,±3.6
"('$500 to $999',)","St. Paul city, Minnesota","3,662",selected_monthly_owner_costs_(smoc),±942,7.80%,±1.9
"('$500 to $999',)","Stockton city, California","2,731",selected_monthly_owner_costs_(smoc),±769,7.40%,±2.0
"('$500 to $999',)","Tampa city, Florida","7,466",selected_monthly_owner_costs_(smoc),"±1,417",14.10%,±2.4
"('$500 to $999',)","Tucson city, Arizona","16,628",selected_monthly_owner_costs_(smoc),"±1,803",23.70%,±2.3
"('$500 to $999',)","Tulsa city, Oklahoma","13,291",selected_monthly_owner_costs_(smoc),"±1,167",26.30%,±2.1
"('$500 to $999',)","Virginia Beach city, Virginia","4,228",selected_monthly_owner_costs_(smoc),±918,4.80%,±1.0
"('$500 to $999',)","Washington city, District of Columbia","2,976",selected_monthly_owner_costs_(smoc),±806,3.00%,±0.8
"('$500 to $999',)","Wichita city, Kansas","15,316",selected_monthly_owner_costs_(smoc),"±1,788",27.20%,±2.8
"('$1,000 to $1,499',)","Albuquerque city, New Mexico","39,966",selected_monthly_owner_costs_(smoc),"±3,835",40.90%,±3.1
"('$1,000 to $1,499',)","Anaheim city, California","2,776",selected_monthly_owner_costs_(smoc),"±1,007",7.50%,±2.6
"('$1,000 to $1,499',)","Anchorage municipality, Alaska","7,793",selected_monthly_owner_costs_(smoc),"±1,564",15.70%,±2.9
"('$1,000 to $1,499',)","Arlington city, Texas","12,188",selected_monthly_owner_costs_(smoc),"±1,867",26.20%,±3.4
"('$1,000 to $1,499',)","Atlanta city, Georgia","16,202",selected_monthly_owner_costs_(smoc),"±2,827",20.70%,±3.3
"('$1,000 to $1,499',)","Aurora city, Colorado","16,519",selected_monthly_owner_costs_(smoc),"±2,140",24.70%,±2.9
"('$1,000 to $1,499',)","Austin city, Texas","14,743",selected_monthly_owner_costs_(smoc),"±2,406",11.10%,±1.7
"('$1,000 to $1,499',)","Bakersfield city, California","15,460",selected_monthly_owner_costs_(smoc),"±2,683",27.30%,±4.2
"('$1,000 to $1,499',)","Baltimore city, Maryland","27,939",selected_monthly_owner_costs_(smoc),"±2,651",33.00%,±2.5
"('$1,000 to $1,499',)","Boston city, Massachusetts","6,314",selected_monthly_owner_costs_(smoc),"±1,161",9.40%,±1.6
"('$1,000 to $1,499',)","Charlotte city, North Carolina","45,075",selected_monthly_owner_costs_(smoc),"±3,813",31.50%,±2.2
"('$1,000 to $1,499',)","Chicago city, Illinois","56,838",selected_monthly_owner_costs_(smoc),"±4,415",16.70%,±1.2
"('$1,000 to $1,499',)","Cincinnati city, Ohio","12,619",selected_monthly_owner_costs_(smoc),"±1,850",34.40%,±4.3
"('$1,000 to $1,499',)","Cleveland city, Ohio","11,198",selected_monthly_owner_costs_(smoc),"±1,600",32.60%,±3.7
"('$1,000 to $1,499',)","Colorado Springs city, Colorado","22,672",selected_monthly_owner_costs_(smoc),"±2,298",25.90%,±2.5
"('$1,000 to $1,499',)","Columbus city, Ohio","50,280",selected_monthly_owner_costs_(smoc),"±3,081",40.10%,±2.1
"('$1,000 to $1,499',)","Corpus Christi city, Texas","11,319",selected_monthly_owner_costs_(smoc),"±2,021",29.90%,±4.8
"('$1,000 to $1,499',)","Dallas city, Texas","31,186",selected_monthly_owner_costs_(smoc),"±4,304",25.00%,±2.9
"('$1,000 to $1,499',)","Denver city, Colorado","18,777",selected_monthly_owner_costs_(smoc),"±2,188",15.20%,±1.7
"('$1,000 to $1,499',)","Detroit city, Michigan","15,544",selected_monthly_owner_costs_(smoc),"±2,130",35.60%,±4.1
"('$1,000 to $1,499',)","Durham city, North Carolina","14,119",selected_monthly_owner_costs_(smoc),"±2,057",29.70%,±3.9
"('$1,000 to $1,499',)","El Paso city, Texas","34,506",selected_monthly_owner_costs_(smoc),"±3,432",40.60%,±3.4
"('$1,000 to $1,499',)","Fort Worth city, Texas","29,376",selected_monthly_owner_costs_(smoc),"±3,812",24.30%,±2.8
"('$1,000 to $1,499',)","Fresno city, California","17,834",selected_monthly_owner_costs_(smoc),"±2,361",30.00%,±3.4
"('$1,000 to $1,499',)","Greensboro city, North Carolina","17,082",selected_monthly_owner_costs_(smoc),"±2,717",38.00%,±5.2
"('$1,000 to $1,499',)","Henderson city, Nevada","14,926",selected_monthly_owner_costs_(smoc),"±1,845",26.80%,±2.8
"('$1,000 to $1,499',)","Houston city, Texas","47,452",selected_monthly_owner_costs_(smoc),"±4,075",22.80%,±1.8
"('$1,000 to $1,499',)","Indianapolis city (balance), Indiana","55,287",selected_monthly_owner_costs_(smoc),"±4,001",39.90%,±2.4
"('$1,000 to $1,499',)","Irvine city, California","1,313",selected_monthly_owner_costs_(smoc),±642,4.10%,±2.0
"('$1,000 to $1,499',)","Jacksonville city, Florida","53,790",selected_monthly_owner_costs_(smoc),"±4,213",35.70%,±2.6
"('$1,000 to $1,499',)","Jersey City city, New Jersey","1,334",selected_monthly_owner_costs_(smoc),±585,6.10%,±2.6
"('$1,000 to $1,499',)","Kansas City city, Missouri","25,965",selected_monthly_owner_costs_(smoc),"±2,401",33.50%,±2.7
"('$1,000 to $1,499',)","Las Vegas city, Nevada","28,168",selected_monthly_owner_costs_(smoc),"±2,766",29.30%,±2.4
"('$1,000 to $1,499',)","Lexington-Fayette urban county, Kentucky","19,999",selected_monthly_owner_costs_(smoc),"±2,019",39.10%,±3.3
"('$1,000 to $1,499',)","Lincoln city, Nebraska","18,054",selected_monthly_owner_costs_(smoc),"±2,001",40.30%,±3.7
"('$1,000 to $1,499',)","Long Beach city, California","4,647",selected_monthly_owner_costs_(smoc),"±1,001",9.40%,±2.0
"('$1,000 to $1,499',)","Los Angeles city, California","21,445",selected_monthly_owner_costs_(smoc),"±2,092",5.80%,±0.6
"('$1,000 to $1,499',)","Memphis city, Tennessee","26,617",selected_monthly_owner_costs_(smoc),"±2,827",37.30%,±3.1
"('$1,000 to $1,499',)","Mesa city, Arizona","25,148",selected_monthly_owner_costs_(smoc),"±2,371",31.20%,±2.5
"('$1,000 to $1,499',)","Miami city, Florida","4,887",selected_monthly_owner_costs_(smoc),"±1,279",15.00%,±3.9
"('$1,000 to $1,499',)","Milwaukee city, Wisconsin","27,026",selected_monthly_owner_costs_(smoc),"±2,513",43.90%,±3.1
"('$1,000 to $1,499',)","Minneapolis city, Minnesota","17,466",selected_monthly_owner_costs_(smoc),"±2,412",25.50%,±2.9
"('$1,000 to $1,499',)","Nashville-Davidson metropolitan government (balance), Tennessee","34,513",selected_monthly_owner_costs_(smoc),"±3,213",31.10%,±2.6
"('$1,000 to $1,499',)","New Orleans city, Louisiana","10,381",selected_monthly_owner_costs_(smoc),"±1,362",21.70%,±2.4
"('$1,000 to $1,499',)","New York city, New York","46,360",selected_monthly_owner_costs_(smoc),"±4,639",7.70%,±0.7
"('$1,000 to $1,499',)","Newark city, New Jersey",N,selected_monthly_owner_costs_(smoc),N,N,N
"('$1,000 to $1,499',)","Oakland city, California","3,427",selected_monthly_owner_costs_(smoc),"±1,052",6.60%,±2.1
"('$1,000 to $1,499',)","Oklahoma City city, Oklahoma","38,136",selected_monthly_owner_costs_(smoc),"±3,627",37.80%,±2.8
"('$1,000 to $1,499',)","Omaha city, Nebraska","29,099",selected_monthly_owner_costs_(smoc),"±2,351",36.10%,±2.2
"('$1,000 to $1,499',)","Orlando city, Florida","6,354",selected_monthly_owner_costs_(smoc),"±1,370",19.20%,±3.8
"('$1,000 to $1,499',)","Philadelphia city, Pennsylvania","68,098",selected_monthly_owner_costs_(smoc),"±5,142",33.60%,±1.9
"('$1,000 to $1,499',)","Phoenix city, Arizona","77,138",selected_monthly_owner_costs_(smoc),"±5,586",31.30%,±2.0
"('$1,000 to $1,499',)","Pittsburgh city, Pennsylvania","10,347",selected_monthly_owner_costs_(smoc),"±1,603",27.40%,±3.7
"('$1,000 to $1,499',)","Plano city, Texas","4,727",selected_monthly_owner_costs_(smoc),"±1,218",12.70%,±2.9
"('$1,000 to $1,499',)","Portland city, Oregon","14,824",selected_monthly_owner_costs_(smoc),"±1,807",13.60%,±1.7
"('$1,000 to $1,499',)","Raleigh city, North Carolina","25,557",selected_monthly_owner_costs_(smoc),"±3,475",32.40%,±3.7
"('$1,000 to $1,499',)","Riverside city, California","6,268",selected_monthly_owner_costs_(smoc),"±1,321",15.80%,±3.1
"('$1,000 to $1,499',)","Sacramento city, California","12,223",selected_monthly_owner_costs_(smoc),"±1,710",17.40%,±2.4
"('$1,000 to $1,499',)","San Antonio city, Texas","53,521",selected_monthly_owner_costs_(smoc),"±4,228",33.30%,±2.5
"('$1,000 to $1,499',)","San Diego city, California","11,752",selected_monthly_owner_costs_(smoc),"±1,852",6.60%,±1.0
"('$1,000 to $1,499',)","San Francisco city, California","2,713",selected_monthly_owner_costs_(smoc),±862,3.00%,±0.9
"('$1,000 to $1,499',)","San Jose city, California","4,252",selected_monthly_owner_costs_(smoc),±964,3.40%,±0.8
"('$1,000 to $1,499',)","Santa Ana city, California","1,857",selected_monthly_owner_costs_(smoc),±580,7.30%,±2.2
"('$1,000 to $1,499',)","Seattle city, Washington","4,684",selected_monthly_owner_costs_(smoc),"±1,300",4.10%,±1.1
"('$1,000 to $1,499',)","St. Louis city, Missouri","14,717",selected_monthly_owner_costs_(smoc),"±2,024",35.90%,±4.2
"('$1,000 to $1,499',)","St. Paul city, Minnesota","15,851",selected_monthly_owner_costs_(smoc),"±2,040",33.70%,±4.0
"('$1,000 to $1,499',)","Stockton city, California","8,501",selected_monthly_owner_costs_(smoc),"±1,531",23.20%,±3.8
"('$1,000 to $1,499',)","Tampa city, Florida","12,749",selected_monthly_owner_costs_(smoc),"±1,926",24.00%,±3.2
"('$1,000 to $1,499',)","Tucson city, Arizona","31,787",selected_monthly_owner_costs_(smoc),"±2,654",45.40%,±3.3
"('$1,000 to $1,499',)","Tulsa city, Oklahoma","17,857",selected_monthly_owner_costs_(smoc),"±1,656",35.40%,±2.8
"('$1,000 to $1,499',)","Virginia Beach city, Virginia","22,634",selected_monthly_owner_costs_(smoc),"±2,806",25.50%,±2.9
"('$1,000 to $1,499',)","Washington city, District of Columbia","9,953",selected_monthly_owner_costs_(smoc),"±1,867",9.90%,±1.7
"('$1,000 to $1,499',)","Wichita city, Kansas","20,534",selected_monthly_owner_costs_(smoc),"±1,989",36.40%,±3.1
"('$1,500 to $1,999',)","Albuquerque city, New Mexico","24,714",selected_monthly_owner_costs_(smoc),"±2,466",25.30%,±2.5
"('$1,500 to $1,999',)","Anaheim city, California","5,379",selected_monthly_owner_costs_(smoc),"±1,200",14.60%,±2.9
"('$1,500 to $1,999',)","Anchorage municipality, Alaska","13,873",selected_monthly_owner_costs_(smoc),"±1,869",28.00%,±3.3
"('$1,500 to $1,999',)","Arlington city, Texas","15,851",selected_monthly_owner_costs_(smoc),"±2,096",34.10%,±4.1
"('$1,500 to $1,999',)","Atlanta city, Georgia","16,712",selected_monthly_owner_costs_(smoc),"±2,767",21.40%,±3.2
"('$1,500 to $1,999',)","Aurora city, Colorado","19,168",selected_monthly_owner_costs_(smoc),"±2,093",28.70%,±2.6
"('$1,500 to $1,999',)","Austin city, Texas","30,492",selected_monthly_owner_costs_(smoc),"±3,328",23.00%,±2.1
"('$1,500 to $1,999',)","Bakersfield city, California","17,179",selected_monthly_owner_costs_(smoc),"±2,275",30.30%,±3.7
"('$1,500 to $1,999',)","Baltimore city, Maryland","21,674",selected_monthly_owner_costs_(smoc),"±2,249",25.60%,±2.3
"('$1,500 to $1,999',)","Boston city, Massachusetts","11,310",selected_monthly_owner_costs_(smoc),"±1,655",16.80%,±2.3
"('$1,500 to $1,999',)","Charlotte city, North Carolina","34,032",selected_monthly_owner_costs_(smoc),"±3,164",23.80%,±2.1
"('$1,500 to $1,999',)","Chicago city, Illinois","83,583",selected_monthly_owner_costs_(smoc),"±5,642",24.60%,±1.5
"('$1,500 to $1,999',)","Cincinnati city, Ohio","6,342",selected_monthly_owner_costs_(smoc),"±1,228",17.30%,±2.7
"('$1,500 to $1,999',)","Cleveland city, Ohio","4,110",selected_monthly_owner_costs_(smoc),"±1,149",11.90%,±3.1
"('$1,500 to $1,999',)","Colorado Springs city, Colorado","29,207",selected_monthly_owner_costs_(smoc),"±2,687",33.30%,±2.6
"('$1,500 to $1,999',)","Columbus city, Ohio","29,302",selected_monthly_owner_costs_(smoc),"±2,993",23.40%,±2.2
"('$1,500 to $1,999',)","Corpus Christi city, Texas","11,937",selected_monthly_owner_costs_(smoc),"±2,110",31.50%,±5.0
"('$1,500 to $1,999',)","Dallas city, Texas","23,572",selected_monthly_owner_costs_(smoc),"±2,990",18.90%,±2.3
"('$1,500 to $1,999',)","Denver city, Colorado","30,025",selected_monthly_owner_costs_(smoc),"±2,945",24.30%,±2.1
"('$1,500 to $1,999',)","Detroit city, Michigan","5,024",selected_monthly_owner_costs_(smoc),"±1,062",11.50%,±2.3
"('$1,500 to $1,999',)","Durham city, North Carolina","14,874",selected_monthly_owner_costs_(smoc),"±2,221",31.30%,±4.2
"('$1,500 to $1,999',)","El Paso city, Texas","20,136",selected_monthly_owner_costs_(smoc),"±3,021",23.70%,±3.4
"('$1,500 to $1,999',)","Fort Worth city, Texas","35,958",selected_monthly_owner_costs_(smoc),"±4,041",29.70%,±2.8
"('$1,500 to $1,999',)","Fresno city, California","15,911",selected_monthly_owner_costs_(smoc),"±2,103",26.80%,±3.2
"('$1,500 to $1,999',)","Greensboro city, North Carolina","8,514",selected_monthly_owner_costs_(smoc),"±1,735",19.00%,±3.7
"('$1,500 to $1,999',)","Henderson city, Nevada","16,718",selected_monthly_owner_costs_(smoc),"±2,076",30.10%,±2.9
"('$1,500 to $1,999',)","Houston city, Texas","41,699",selected_monthly_owner_costs_(smoc),"±3,851",20.10%,±1.7
"('$1,500 to $1,999',)","Indianapolis city (balance), Indiana","23,284",selected_monthly_owner_costs_(smoc),"±2,332",16.80%,±1.6
"('$1,500 to $1,999',)","Irvine city, California","2,530",selected_monthly_owner_costs_(smoc),±809,7.80%,±2.5
"('$1,500 to $1,999',)","Jacksonville city, Florida","35,573",selected_monthly_owner_costs_(smoc),"±3,766",23.60%,±2.4
"('$1,500 to $1,999',)","Jersey City city, New Jersey","3,123",selected_monthly_owner_costs_(smoc),"±1,045",14.40%,±4.5
"('$1,500 to $1,999',)","Kansas City city, Missouri","18,923",selected_monthly_owner_costs_(smoc),"±2,142",24.40%,±2.6
"('$1,500 to $1,999',)","Las Vegas city, Nevada","25,209",selected_monthly_owner_costs_(smoc),"±2,294",26.30%,±2.0
"('$1,500 to $1,999',)","Lexington-Fayette urban county, Kentucky","11,467",selected_monthly_owner_costs_(smoc),"±1,440",22.40%,±2.6
"('$1,500 to $1,999',)","Lincoln city, Nebraska","11,652",selected_monthly_owner_costs_(smoc),"±1,470",26.00%,±2.8
"('$1,500 to $1,999',)","Long Beach city, California","8,821",selected_monthly_owner_costs_(smoc),"±1,551",17.90%,±3.0
"('$1,500 to $1,999',)","Los Angeles city, California","40,742",selected_monthly_owner_costs_(smoc),"±3,046",11.00%,±0.8
"('$1,500 to $1,999',)","Memphis city, Tennessee","10,765",selected_monthly_owner_costs_(smoc),"±1,688",15.10%,±2.3
"('$1,500 to $1,999',)","Mesa city, Arizona","22,479",selected_monthly_owner_costs_(smoc),"±2,449",27.90%,±2.7
"('$1,500 to $1,999',)","Miami city, Florida","5,355",selected_monthly_owner_costs_(smoc),"±1,528",16.40%,±4.2
"('$1,500 to $1,999',)","Milwaukee city, Wisconsin","14,262",selected_monthly_owner_costs_(smoc),"±1,636",23.20%,±2.4
"('$1,500 to $1,999',)","Minneapolis city, Minnesota","20,752",selected_monthly_owner_costs_(smoc),"±2,061",30.30%,±2.7
"('$1,500 to $1,999',)","Nashville-Davidson metropolitan government (balance), Tennessee","24,258",selected_monthly_owner_costs_(smoc),"±2,599",21.90%,±2.3
"('$1,500 to $1,999',)","New Orleans city, Louisiana","10,154",selected_monthly_owner_costs_(smoc),"±1,518",21.30%,±2.8
"('$1,500 to $1,999',)","New York city, New York","68,488",selected_monthly_owner_costs_(smoc),"±4,780",11.40%,±0.8
"('$1,500 to $1,999',)","Newark city, New Jersey",N,selected_monthly_owner_costs_(smoc),N,N,N
"('$1,500 to $1,999',)","Oakland city, California","4,762",selected_monthly_owner_costs_(smoc),±994,9.20%,±1.9
"('$1,500 to $1,999',)","Oklahoma City city, Oklahoma","23,779",selected_monthly_owner_costs_(smoc),"±2,069",23.60%,±2.0
"('$1,500 to $1,999',)","Omaha city, Nebraska","21,147",selected_monthly_owner_costs_(smoc),"±2,177",26.30%,±2.6
"('$1,500 to $1,999',)","Orlando city, Florida","6,748",selected_monthly_owner_costs_(smoc),"±1,445",20.40%,±4.1
"('$1,500 to $1,999',)","Philadelphia city, Pennsylvania","44,094",selected_monthly_owner_costs_(smoc),"±3,206",21.70%,±1.6
"('$1,500 to $1,999',)","Phoenix city, Arizona","66,983",selected_monthly_owner_costs_(smoc),"±4,989",27.20%,±1.8
"('$1,500 to $1,999',)","Pittsburgh city, Pennsylvania","5,763",selected_monthly_owner_costs_(smoc),"±1,043",15.30%,±2.7
"('$1,500 to $1,999',)","Plano city, Texas","7,985",selected_monthly_owner_costs_(smoc),"±1,509",21.50%,±3.7
"('$1,500 to $1,999',)","Portland city, Oregon","25,948",selected_monthly_owner_costs_(smoc),"±2,562",23.80%,±2.2
"('$1,500 to $1,999',)","Raleigh city, North Carolina","19,876",selected_monthly_owner_costs_(smoc),"±2,339",25.20%,±2.8
"('$1,500 to $1,999',)","Riverside city, California","10,448",selected_monthly_owner_costs_(smoc),"±1,710",26.30%,±3.9
"('$1,500 to $1,999',)","Sacramento city, California","16,387",selected_monthly_owner_costs_(smoc),"±2,353",23.30%,±2.9
"('$1,500 to $1,999',)","San Antonio city, Texas","43,631",selected_monthly_owner_costs_(smoc),"±4,357",27.20%,±2.4
"('$1,500 to $1,999',)","San Diego city, California","24,196",selected_monthly_owner_costs_(smoc),"±2,364",13.60%,±1.3
"('$1,500 to $1,999',)","San Francisco city, California","8,262",selected_monthly_owner_costs_(smoc),"±1,933",9.10%,±2.0
"('$1,500 to $1,999',)","San Jose city, California","8,277",selected_monthly_owner_costs_(smoc),"±1,356",6.70%,±1.0
"('$1,500 to $1,999',)","Santa Ana city, California","5,768",selected_monthly_owner_costs_(smoc),"±1,008",22.70%,±3.7
"('$1,500 to $1,999',)","Seattle city, Washington","11,407",selected_monthly_owner_costs_(smoc),"±1,924",9.90%,±1.5
"('$1,500 to $1,999',)","St. Louis city, Missouri","7,865",selected_monthly_owner_costs_(smoc),"±1,404",19.20%,±3.1
"('$1,500 to $1,999',)","St. Paul city, Minnesota","14,008",selected_monthly_owner_costs_(smoc),"±1,863",29.80%,±3.4
"('$1,500 to $1,999',)","Stockton city, California","9,348",selected_monthly_owner_costs_(smoc),"±1,664",25.50%,±4.0
"('$1,500 to $1,999',)","Tampa city, Florida","11,858",selected_monthly_owner_costs_(smoc),"±1,623",22.30%,±2.7
"('$1,500 to $1,999',)","Tucson city, Arizona","13,043",selected_monthly_owner_costs_(smoc),"±1,676",18.60%,±2.2
"('$1,500 to $1,999',)","Tulsa city, Oklahoma","8,221",selected_monthly_owner_costs_(smoc),"±1,111",16.30%,±2.1
"('$1,500 to $1,999',)","Virginia Beach city, Virginia","27,249",selected_monthly_owner_costs_(smoc),"±2,672",30.70%,±3.0
"('$1,500 to $1,999',)","Washington city, District of Columbia","16,252",selected_monthly_owner_costs_(smoc),"±2,316",16.20%,±2.2
"('$1,500 to $1,999',)","Wichita city, Kansas","10,639",selected_monthly_owner_costs_(smoc),"±1,705",18.90%,±2.8
"('$2,000 to $2,499',)","Albuquerque city, New Mexico","10,522",selected_monthly_owner_costs_(smoc),"±1,689",10.80%,±1.6
"('$2,000 to $2,499',)","Anaheim city, California","6,367",selected_monthly_owner_costs_(smoc),"±1,417",17.30%,±3.7
"('$2,000 to $2,499',)","Anchorage municipality, Alaska","12,223",selected_monthly_owner_costs_(smoc),"±1,875",24.60%,±3.6
"('$2,000 to $2,499',)","Arlington city, Texas","8,021",selected_monthly_owner_costs_(smoc),"±1,802",17.30%,±3.5
"('$2,000 to $2,499',)","Atlanta city, Georgia","12,167",selected_monthly_owner_costs_(smoc),"±2,192",15.50%,±2.5
"('$2,000 to $2,499',)","Aurora city, Colorado","13,814",selected_monthly_owner_costs_(smoc),"±1,939",20.70%,±2.8
"('$2,000 to $2,499',)","Austin city, Texas","27,273",selected_monthly_owner_costs_(smoc),"±2,989",20.60%,±1.9
"('$2,000 to $2,499',)","Bakersfield city, California","11,396",selected_monthly_owner_costs_(smoc),"±2,382",20.10%,±3.9
"('$2,000 to $2,499',)","Baltimore city, Maryland","10,180",selected_monthly_owner_costs_(smoc),"±1,464",12.00%,±1.7
"('$2,000 to $2,499',)","Boston city, Massachusetts","11,876",selected_monthly_owner_costs_(smoc),"±1,933",17.70%,±2.7
"('$2,000 to $2,499',)","Charlotte city, North Carolina","17,988",selected_monthly_owner_costs_(smoc),"±2,230",12.60%,±1.6
"('$2,000 to $2,499',)","Chicago city, Illinois","64,232",selected_monthly_owner_costs_(smoc),"±4,648",18.90%,±1.3
