Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('$1,000,000 or more',)","Los Angeles city, California","113,493",value,"±4,773",22.40%,±0.7
"('$1,000,000 or more',)","Memphis city, Tennessee","1,056",value,±438,0.90%,±0.4
"('$1,000,000 or more',)","Mesa city, Arizona",357,value,±257,0.30%,±0.2
"('$1,000,000 or more',)","Miami city, Florida","3,510",value,±769,7.10%,±1.5
"('$1,000,000 or more',)","Milwaukee city, Wisconsin",246,value,±144,0.30%,±0.2
"('$1,000,000 or more',)","Minneapolis city, Minnesota","1,766",value,±520,2.10%,±0.6
"('$1,000,000 or more',)","New Orleans city, Louisiana","2,599",value,±432,3.60%,±0.6
"('$1,000,000 or more',)","New York city, New York","210,334",value,"±8,413",20.40%,±0.7
"('$1,000,000 or more',)","Newark city, New Jersey",224,value,±263,0.90%,±1.0
"('$1,000,000 or more',)","Oakland city, California","13,876",value,"±1,398",22.20%,±2.1
"('$1,000,000 or more',)","Oklahoma City city, Oklahoma","1,174",value,±380,0.80%,±0.3
"('$1,000,000 or more',)","Omaha city, Nebraska",472,value,±222,0.40%,±0.2
"('$1,000,000 or more',)","Orlando city, Florida",556,value,±268,1.50%,±0.7
"('$1,000,000 or more',)","Philadelphia city, Pennsylvania","4,154",value,±964,1.40%,±0.3
"('$1,000,000 or more',)","Phoenix city, Arizona","4,633",value,±846,1.50%,±0.3
"('$1,000,000 or more',)","Pittsburgh city, Pennsylvania",460,value,±260,0.70%,±0.4
"('$1,000,000 or more',)","Plano city, Texas","1,382",value,±484,2.20%,±0.8
"('$1,000,000 or more',)","Portland city, Oregon","5,408",value,"±1,070",3.80%,±0.7
"('$1,000,000 or more',)","Raleigh city, North Carolina","1,822",value,±558,1.90%,±0.6
"('$1,000,000 or more',)","Riverside city, California",757,value,±277,1.60%,±0.6
"('$1,000,000 or more',)","Sacramento city, California","1,726",value,±608,1.90%,±0.7
"('$1,000,000 or more',)","San Antonio city, Texas","1,494",value,±539,0.50%,±0.2
"('$1,000,000 or more',)","San Diego city, California","37,998",value,"±3,056",16.00%,±1.2
"('$1,000,000 or more',)","San Francisco city, California","76,810",value,"±3,870",58.40%,±2.1
"('$1,000,000 or more',)","San Jose city, California","60,646",value,"±2,492",32.80%,±1.2
"('$1,000,000 or more',)","Santa Ana city, California",707,value,±449,2.00%,±1.3
"('$1,000,000 or more',)","Seattle city, Washington","28,975",value,"±2,209",18.60%,±1.4
"('$1,000,000 or more',)","St. Louis city, Missouri",870,value,±450,1.40%,±0.7
"('$1,000,000 or more',)","St. Paul city, Minnesota",579,value,±271,1.10%,±0.5
"('$1,000,000 or more',)","Stockton city, California",266,value,±209,0.60%,±0.4
"('$1,000,000 or more',)","Tampa city, Florida","3,482",value,±993,4.80%,±1.4
"('$1,000,000 or more',)","Tucson city, Arizona",168,value,±138,0.20%,±0.1
"('$1,000,000 or more',)","Tulsa city, Oklahoma",735,value,±291,0.90%,±0.4
"('$1,000,000 or more',)","Virginia Beach city, Virginia","2,658",value,±595,2.40%,±0.5
"('$1,000,000 or more',)","Washington city, District of Columbia","21,999",value,"±1,867",18.50%,±1.5
"('$1,000,000 or more',)","Wichita city, Kansas",152,value,±127,0.20%,±0.1
"('Median (dollars)',)","Albuquerque city, New Mexico","196,900",value,"±4,877",(X),(X)
"('Median (dollars)',)","Anaheim city, California","577,500",value,"±11,396",(X),(X)
"('Median (dollars)',)","Anchorage municipality, Alaska","320,000",value,"±8,181",(X),(X)
"('Median (dollars)',)","Arlington city, Texas","167,800",value,"±4,007",(X),(X)
"('Median (dollars)',)","Atlanta city, Georgia","299,400",value,"±20,915",(X),(X)
"('Median (dollars)',)","Aurora city, Colorado","299,600",value,"±7,040",(X),(X)
"('Median (dollars)',)","Austin city, Texas","332,700",value,"±8,096",(X),(X)
"('Median (dollars)',)","Bakersfield city, California","239,700",value,"±7,144",(X),(X)
"('Median (dollars)',)","Baltimore city, Maryland","154,400",value,"±5,028",(X),(X)
"('Median (dollars)',)","Boston city, Massachusetts","540,600",value,"±20,442",(X),(X)
"('Median (dollars)',)","Charlotte city, North Carolina","215,500",value,"±6,722",(X),(X)
"('Median (dollars)',)","Chicago city, Illinois","255,900",value,"±4,394",(X),(X)
"('Median (dollars)',)","Cincinnati city, Ohio","143,100",value,"±6,387",(X),(X)
"('Median (dollars)',)","Cleveland city, Ohio","70,200",value,"±2,567",(X),(X)
"('Median (dollars)',)","Colorado Springs city, Colorado","265,400",value,"±6,383",(X),(X)
"('Median (dollars)',)","Columbus city, Ohio","151,400",value,"±3,258",(X),(X)
"('Median (dollars)',)","Corpus Christi city, Texas","141,300",value,"±5,460",(X),(X)
"('Median (dollars)',)","Dallas city, Texas","190,600",value,"±7,741",(X),(X)
"('Median (dollars)',)","Denver city, Colorado","395,100",value,"±7,531",(X),(X)
"('Median (dollars)',)","Detroit city, Michigan","50,200",value,"±2,020",(X),(X)
"('Median (dollars)',)","Durham city, North Carolina","230,100",value,"±8,812",(X),(X)
"('Median (dollars)',)","El Paso city, Texas","127,700",value,"±3,588",(X),(X)
"('Median (dollars)',)","Fort Worth city, Texas","169,400",value,"±4,040",(X),(X)
"('Median (dollars)',)","Fresno city, California","234,500",value,"±6,228",(X),(X)
"('Median (dollars)',)","Greensboro city, North Carolina","157,000",value,"±6,804",(X),(X)
"('Median (dollars)',)","Henderson city, Nevada","311,200",value,"±9,432",(X),(X)
"('Median (dollars)',)","Houston city, Texas","173,600",value,"±4,337",(X),(X)
"('Median (dollars)',)","Indianapolis city (balance), Indiana","137,600",value,"±2,864",(X),(X)
"('Median (dollars)',)","Irvine city, California","822,100",value,"±29,733",(X),(X)
"('Median (dollars)',)","Jacksonville city, Florida","177,000",value,"±5,236",(X),(X)
"('Median (dollars)',)","Jersey City city, New Jersey","379,900",value,"±15,526",(X),(X)
"('Median (dollars)',)","Kansas City city, Missouri","152,900",value,"±4,215",(X),(X)
"('Median (dollars)',)","Las Vegas city, Nevada","245,500",value,"±5,416",(X),(X)
"('Median (dollars)',)","Lincoln city, Nebraska","171,300",value,"±4,348",(X),(X)
"('Median (dollars)',)","Long Beach city, California","557,700",value,"±15,865",(X),(X)
"('Median (dollars)',)","Los Angeles city, California","647,000",value,"±5,232",(X),(X)
"('Median (dollars)',)","Memphis city, Tennessee","98,700",value,"±3,544",(X),(X)
"('Median (dollars)',)","Mesa city, Arizona","224,700",value,"±4,320",(X),(X)
"('Median (dollars)',)","Miami city, Florida","322,100",value,"±16,129",(X),(X)
"('Median (dollars)',)","Milwaukee city, Wisconsin","122,300",value,"±3,182",(X),(X)
"('Median (dollars)',)","Minneapolis city, Minnesota","250,400",value,"±6,710",(X),(X)
"('Median (dollars)',)","New Orleans city, Louisiana","227,800",value,"±10,285",(X),(X)
"('Median (dollars)',)","New York city, New York","609,500",value,"±6,085",(X),(X)
"('Median (dollars)',)","Newark city, New Jersey","235,000",value,"±19,191",(X),(X)
"('Median (dollars)',)","Oakland city, California","686,700",value,"±20,904",(X),(X)
"('Median (dollars)',)","Oklahoma City city, Oklahoma","158,200",value,"±3,054",(X),(X)
"('Median (dollars)',)","Omaha city, Nebraska","157,100",value,"±2,912",(X),(X)
"('Median (dollars)',)","Orlando city, Florida","232,600",value,"±12,709",(X),(X)
"('Median (dollars)',)","Philadelphia city, Pennsylvania","166,200",value,"±3,549",(X),(X)
"('Median (dollars)',)","Phoenix city, Arizona","231,000",value,"±3,867",(X),(X)
"('Median (dollars)',)","Pittsburgh city, Pennsylvania","123,600",value,"±6,302",(X),(X)
"('Median (dollars)',)","Plano city, Texas","329,500",value,"±8,937",(X),(X)
"('Median (dollars)',)","Portland city, Oregon","427,500",value,"±10,107",(X),(X)
"('Median (dollars)',)","Raleigh city, North Carolina","239,700",value,"±8,673",(X),(X)
"('Median (dollars)',)","Riverside city, California","368,600",value,"±6,035",(X),(X)
"('Median (dollars)',)","Sacramento city, California","335,900",value,"±8,658",(X),(X)
"('Median (dollars)',)","San Antonio city, Texas","148,200",value,"±4,705",(X),(X)
"('Median (dollars)',)","San Diego city, California","600,300",value,"±9,093",(X),(X)
"('Median (dollars)',)","San Francisco city, California","1,104,100",value,"±24,312",(X),(X)
"('Median (dollars)',)","San Jose city, California","854,700",value,"±9,395",(X),(X)
"('Median (dollars)',)","Santa Ana city, California","494,700",value,"±14,551",(X),(X)
"('Median (dollars)',)","Seattle city, Washington","673,100",value,"±11,214",(X),(X)
"('Median (dollars)',)","St. Louis city, Missouri","141,400",value,"±6,702",(X),(X)
"('Median (dollars)',)","St. Paul city, Minnesota","211,100",value,"±7,019",(X),(X)
"('Median (dollars)',)","Stockton city, California","282,000",value,"±8,315",(X),(X)
"('Median (dollars)',)","Tampa city, Florida","233,800",value,"±9,737",(X),(X)
"('Median (dollars)',)","Tucson city, Arizona","150,400",value,"±4,109",(X),(X)
"('Median (dollars)',)","Tulsa city, Oklahoma","139,700",value,"±4,034",(X),(X)
"('Median (dollars)',)","Virginia Beach city, Virginia","282,300",value,"±5,799",(X),(X)
"('Median (dollars)',)","Washington city, District of Columbia","607,200",value,"±19,159",(X),(X)
"('Median (dollars)',)","Wichita city, Kansas","135,100",value,"±3,674",(X),(X)
"('Owner-occupied units',)","Albuquerque city, New Mexico","134,243",mortgage_status,"±3,663","134,243",(X)
"('Owner-occupied units',)","Anaheim city, California","43,552",mortgage_status,"±2,765","43,552",(X)
"('Owner-occupied units',)","Anchorage municipality, Alaska","62,826",mortgage_status,"±2,361","62,826",(X)
"('Owner-occupied units',)","Arlington city, Texas","73,066",mortgage_status,"±3,449","73,066",(X)
"('Owner-occupied units',)","Atlanta city, Georgia","87,435",mortgage_status,"±3,809","87,435",(X)
"('Owner-occupied units',)","Aurora city, Colorado","77,591",mortgage_status,"±3,420","77,591",(X)
"('Owner-occupied units',)","Austin city, Texas","169,291",mortgage_status,"±5,019","169,291",(X)
"('Owner-occupied units',)","Bakersfield city, California","66,449",mortgage_status,"±3,151","66,449",(X)
"('Owner-occupied units',)","Baltimore city, Maryland","113,940",mortgage_status,"±3,949","113,940",(X)
"('Owner-occupied units',)","Boston city, Massachusetts","94,414",mortgage_status,"±3,750","94,414",(X)
"('Owner-occupied units',)","Charlotte city, North Carolina","176,387",mortgage_status,"±4,581","176,387",(X)
"('Owner-occupied units',)","Chicago city, Illinois","470,265",mortgage_status,"±9,521","470,265",(X)
"('Owner-occupied units',)","Cincinnati city, Ohio","52,165",mortgage_status,"±2,520","52,165",(X)
"('Owner-occupied units',)","Cleveland city, Ohio","69,387",mortgage_status,"±3,021","69,387",(X)
"('Owner-occupied units',)","Colorado Springs city, Colorado","104,939",mortgage_status,"±3,271","104,939",(X)
"('Owner-occupied units',)","Columbus city, Ohio","158,816",mortgage_status,"±4,931","158,816",(X)
"('Owner-occupied units',)","Corpus Christi city, Texas","65,707",mortgage_status,"±3,247","65,707",(X)
"('Owner-occupied units',)","Dallas city, Texas","202,101",mortgage_status,"±5,335","202,101",(X)
"('Owner-occupied units',)","Denver city, Colorado","148,568",mortgage_status,"±4,262","148,568",(X)
"('Owner-occupied units',)","Detroit city, Michigan","124,096",mortgage_status,"±4,365","124,096",(X)
"('Owner-occupied units',)","Durham city, North Carolina","52,616",mortgage_status,"±2,259","52,616",(X)
"('Owner-occupied units',)","El Paso city, Texas","134,920",mortgage_status,"±3,913","134,920",(X)
"('Owner-occupied units',)","Fort Worth city, Texas","169,775",mortgage_status,"±4,713","169,775",(X)
"('Owner-occupied units',)","Fresno city, California","79,723",mortgage_status,"±3,181","79,723",(X)
"('Owner-occupied units',)","Greensboro city, North Carolina","58,249",mortgage_status,"±3,338","58,249",(X)
"('Owner-occupied units',)","Henderson city, Nevada","74,794",mortgage_status,"±2,979","74,794",(X)
"('Owner-occupied units',)","Houston city, Texas","358,277",mortgage_status,"±7,235","358,277",(X)
"('Owner-occupied units',)","Indianapolis city (balance), Indiana","178,740",mortgage_status,"±4,851","178,740",(X)
"('Owner-occupied units',)","Irvine city, California","45,478",mortgage_status,"±3,063","45,478",(X)
"('Owner-occupied units',)","Jacksonville city, Florida","185,210",mortgage_status,"±5,239","185,210",(X)
"('Owner-occupied units',)","Jersey City city, New Jersey","30,970",mortgage_status,"±2,428","30,970",(X)
"('Owner-occupied units',)","Kansas City city, Missouri","110,070",mortgage_status,"±3,227","110,070",(X)
"('Owner-occupied units',)","Las Vegas city, Nevada","121,087",mortgage_status,"±4,459","121,087",(X)
"('Owner-occupied units',)","Lincoln city, Nebraska","65,605",mortgage_status,"±2,214","65,605",(X)
"('Owner-occupied units',)","Long Beach city, California","68,066",mortgage_status,"±2,945","68,066",(X)
"('Owner-occupied units',)","Los Angeles city, California","506,790",mortgage_status,"±9,196","506,790",(X)
"('Owner-occupied units',)","Memphis city, Tennessee","113,341",mortgage_status,"±3,325","113,341",(X)
"('Owner-occupied units',)","Mesa city, Arizona","109,202",mortgage_status,"±3,956","109,202",(X)
"('Owner-occupied units',)","Miami city, Florida","49,202",mortgage_status,"±3,706","49,202",(X)
"('Owner-occupied units',)","Milwaukee city, Wisconsin","92,218",mortgage_status,"±3,507","92,218",(X)
"('Owner-occupied units',)","Minneapolis city, Minnesota","83,829",mortgage_status,"±2,924","83,829",(X)
"('Owner-occupied units',)","New Orleans city, Louisiana","72,919",mortgage_status,"±2,065","72,919",(X)
"('Owner-occupied units',)","New York city, New York","1,031,793",mortgage_status,"±12,212","1,031,793",(X)
"('Owner-occupied units',)","Newark city, New Jersey","24,896",mortgage_status,"±2,091","24,896",(X)
"('Owner-occupied units',)","Oakland city, California","62,467",mortgage_status,"±2,818","62,467",(X)
"('Owner-occupied units',)","Oklahoma City city, Oklahoma","141,657",mortgage_status,"±3,221","141,657",(X)
"('Owner-occupied units',)","Omaha city, Nebraska","104,986",mortgage_status,"±3,000","104,986",(X)
"('Owner-occupied units',)","Orlando city, Florida","35,916",mortgage_status,"±2,467","35,916",(X)
"('Owner-occupied units',)","Philadelphia city, Pennsylvania","296,863",mortgage_status,"±6,050","296,863",(X)
"('Owner-occupied units',)","Phoenix city, Arizona","313,820",mortgage_status,"±6,602","313,820",(X)
"('Owner-occupied units',)","Pittsburgh city, Pennsylvania","67,219",mortgage_status,"±2,714","67,219",(X)
"('Owner-occupied units',)","Plano city, Texas","62,917",mortgage_status,"±2,673","62,917",(X)
"('Owner-occupied units',)","Portland city, Oregon","142,543",mortgage_status,"±3,820","142,543",(X)
"('Owner-occupied units',)","Raleigh city, North Carolina","98,051",mortgage_status,"±3,623","98,051",(X)
"('Owner-occupied units',)","Riverside city, California","46,148",mortgage_status,"±3,002","46,148",(X)
"('Owner-occupied units',)","Sacramento city, California","91,978",mortgage_status,"±3,722","91,978",(X)
"('Owner-occupied units',)","San Antonio city, Texas","274,970",mortgage_status,"±6,133","274,970",(X)
"('Owner-occupied units',)","San Diego city, California","237,233",mortgage_status,"±5,691","237,233",(X)
"('Owner-occupied units',)","San Francisco city, California","131,576",mortgage_status,"±4,311","131,576",(X)
"('Owner-occupied units',)","San Jose city, California","184,716",mortgage_status,"±4,083","184,716",(X)
"('Owner-occupied units',)","Santa Ana city, California","35,239",mortgage_status,"±2,454","35,239",(X)
"('Owner-occupied units',)","Seattle city, Washington","155,426",mortgage_status,"±4,563","155,426",(X)
"('Owner-occupied units',)","St. Louis city, Missouri","60,483",mortgage_status,"±2,956","60,483",(X)
"('Owner-occupied units',)","St. Paul city, Minnesota","54,846",mortgage_status,"±2,518","54,846",(X)
"('Owner-occupied units',)","Stockton city, California","45,926",mortgage_status,"±2,850","45,926",(X)
"('Owner-occupied units',)","Tampa city, Florida","71,937",mortgage_status,"±3,504","71,937",(X)
"('Owner-occupied units',)","Tucson city, Arizona","108,108",mortgage_status,"±3,468","108,108",(X)
"('Owner-occupied units',)","Tulsa city, Oklahoma","83,250",mortgage_status,"±2,214","83,250",(X)
"('Owner-occupied units',)","Virginia Beach city, Virginia","108,813",mortgage_status,"±3,223","108,813",(X)
"('Owner-occupied units',)","Washington city, District of Columbia","118,805",mortgage_status,"±3,235","118,805",(X)
"('Owner-occupied units',)","Wichita city, Kansas","89,426",mortgage_status,"±2,795","89,426",(X)
"('Housing units with a mortgage',)","Albuquerque city, New Mexico","90,357",mortgage_status,"±3,577",67.30%,±1.8
"('Housing units with a mortgage',)","Anaheim city, California","31,544",mortgage_status,"±2,327",72.40%,±3.1
"('Housing units with a mortgage',)","Anchorage municipality, Alaska","45,264",mortgage_status,"±2,330",72.00%,±2.7
"('Housing units with a mortgage',)","Arlington city, Texas","46,413",mortgage_status,"±3,110",63.50%,±3.0
"('Housing units with a mortgage',)","Atlanta city, Georgia","59,535",mortgage_status,"±3,230",68.10%,±2.3
"('Housing units with a mortgage',)","Aurora city, Colorado","60,209",mortgage_status,"±3,088",77.60%,±1.8
"('Housing units with a mortgage',)","Austin city, Texas","117,308",mortgage_status,"±4,484",69.30%,±1.8
"('Housing units with a mortgage',)","Bakersfield city, California","50,374",mortgage_status,"±2,914",75.80%,±2.5
"('Housing units with a mortgage',)","Baltimore city, Maryland","76,135",mortgage_status,"±3,304",66.80%,±2.0
"('Housing units with a mortgage',)","Boston city, Massachusetts","69,331",mortgage_status,"±3,593",73.40%,±2.0
"('Housing units with a mortgage',)","Charlotte city, North Carolina","138,599",mortgage_status,"±4,351",78.60%,±1.2
"('Housing units with a mortgage',)","Chicago city, Illinois","307,758",mortgage_status,"±7,931",65.40%,±1.0
"('Housing units with a mortgage',)","Cincinnati city, Ohio","38,117",mortgage_status,"±2,232",73.10%,±2.6
"('Housing units with a mortgage',)","Cleveland city, Ohio","38,843",mortgage_status,"±2,433",56.00%,±2.2
"('Housing units with a mortgage',)","Colorado Springs city, Colorado","76,470",mortgage_status,"±3,366",72.90%,±2.0
"('Housing units with a mortgage',)","Columbus city, Ohio","117,507",mortgage_status,"±4,594",74.00%,±1.9
"('Housing units with a mortgage',)","Corpus Christi city, Texas","34,813",mortgage_status,"±2,691",53.00%,±2.8
"('Housing units with a mortgage',)","Dallas city, Texas","118,904",mortgage_status,"±4,637",58.80%,±1.6
"('Housing units with a mortgage',)","Denver city, Colorado","112,950",mortgage_status,"±4,000",76.00%,±1.5
"('Housing units with a mortgage',)","Detroit city, Michigan","37,947",mortgage_status,"±2,431",30.60%,±1.7
"('Housing units with a mortgage',)","Durham city, North Carolina","39,760",mortgage_status,"±2,154",75.60%,±2.6
"('Housing units with a mortgage',)","El Paso city, Texas","80,856",mortgage_status,"±4,034",59.90%,±2.2
"('Housing units with a mortgage',)","Fort Worth city, Texas","111,845",mortgage_status,"±4,466",65.90%,±1.9
"('Housing units with a mortgage',)","Fresno city, California","56,293",mortgage_status,"±3,135",70.60%,±2.5
"('Housing units with a mortgage',)","Greensboro city, North Carolina","41,298",mortgage_status,"±2,618",70.90%,±2.3
"('Housing units with a mortgage',)","Henderson city, Nevada","53,256",mortgage_status,"±2,807",71.20%,±2.2
"('Housing units with a mortgage',)","Houston city, Texas","192,028",mortgage_status,"±7,354",53.60%,±1.7
"('Housing units with a mortgage',)","Indianapolis city (balance), Indiana","121,637",mortgage_status,"±4,468",68.10%,±1.6
"('Housing units with a mortgage',)","Irvine city, California","34,567",mortgage_status,"±2,837",76.00%,±3.4
"('Housing units with a mortgage',)","Jacksonville city, Florida","125,727",mortgage_status,"±4,950",67.90%,±1.8
"('Housing units with a mortgage',)","Jersey City city, New Jersey","21,953",mortgage_status,"±2,065",70.90%,±3.7
"('Housing units with a mortgage',)","Kansas City city, Missouri","72,622",mortgage_status,"±3,078",66.00%,±2.2
"('Housing units with a mortgage',)","Las Vegas city, Nevada","84,791",mortgage_status,"±3,867",70.00%,±2.1
"('Housing units with a mortgage',)","Lincoln city, Nebraska","45,264",mortgage_status,"±2,124",69.00%,±2.3
"('Housing units with a mortgage',)","Long Beach city, California","52,229",mortgage_status,"±2,683",76.70%,±2.0
"('Housing units with a mortgage',)","Los Angeles city, California","365,682",mortgage_status,"±6,988",72.20%,±0.9
"('Housing units with a mortgage',)","Memphis city, Tennessee","66,976",mortgage_status,"±3,065",59.10%,±1.9
"('Housing units with a mortgage',)","Mesa city, Arizona","71,700",mortgage_status,"±3,090",65.70%,±1.8
"('Housing units with a mortgage',)","Miami city, Florida","27,801",mortgage_status,"±2,913",56.50%,±3.6
"('Housing units with a mortgage',)","Milwaukee city, Wisconsin","60,601",mortgage_status,"±3,512",65.70%,±2.5
"('Housing units with a mortgage',)","Minneapolis city, Minnesota","61,097",mortgage_status,"±2,817",72.90%,±2.0
"('Housing units with a mortgage',)","New Orleans city, Louisiana","40,155",mortgage_status,"±1,831",55.10%,±2.2
"('Housing units with a mortgage',)","New York city, New York","607,673",mortgage_status,"±9,869",58.90%,±0.8
"('Housing units with a mortgage',)","Newark city, New Jersey","17,112",mortgage_status,"±1,694",68.70%,±4.0
"('Housing units with a mortgage',)","Oakland city, California","45,343",mortgage_status,"±2,502",72.60%,±2.3
"('Housing units with a mortgage',)","Oklahoma City city, Oklahoma","89,657",mortgage_status,"±3,648",63.30%,±1.8
"('Housing units with a mortgage',)","Omaha city, Nebraska","71,834",mortgage_status,"±2,524",68.40%,±1.7
"('Housing units with a mortgage',)","Orlando city, Florida","24,821",mortgage_status,"±2,402",69.10%,±4.1
"('Housing units with a mortgage',)","Philadelphia city, Pennsylvania","178,805",mortgage_status,"±6,045",60.20%,±1.5
"('Housing units with a mortgage',)","Phoenix city, Arizona","224,219",mortgage_status,"±5,577",71.40%,±1.2
"('Housing units with a mortgage',)","Pittsburgh city, Pennsylvania","38,134",mortgage_status,"±2,426",56.70%,±2.5
"('Housing units with a mortgage',)","Plano city, Texas","38,653",mortgage_status,"±2,418",61.40%,±3.2
"('Housing units with a mortgage',)","Portland city, Oregon","103,611",mortgage_status,"±3,421",72.70%,±1.7
"('Housing units with a mortgage',)","Raleigh city, North Carolina","77,908",mortgage_status,"±3,266",79.50%,±1.9
"('Housing units with a mortgage',)","Riverside city, California","34,518",mortgage_status,"±2,742",74.80%,±2.8
"('Housing units with a mortgage',)","Sacramento city, California","64,971",mortgage_status,"±3,442",70.60%,±2.3
"('Housing units with a mortgage',)","San Antonio city, Texas","164,025",mortgage_status,"±5,010",59.70%,±1.3
"('Housing units with a mortgage',)","San Diego city, California","174,733",mortgage_status,"±4,707",73.70%,±1.2
"('Housing units with a mortgage',)","San Francisco city, California","87,803",mortgage_status,"±3,936",66.70%,±1.9
"('Housing units with a mortgage',)","San Jose city, California","133,029",mortgage_status,"±3,667",72.00%,±1.5
"('Housing units with a mortgage',)","Santa Ana city, California","23,684",mortgage_status,"±2,120",67.20%,±3.3
"('Housing units with a mortgage',)","Seattle city, Washington","113,205",mortgage_status,"±4,641",72.80%,±1.9
"('Housing units with a mortgage',)","St. Louis city, Missouri","38,799",mortgage_status,"±2,716",64.10%,±2.9
"('Housing units with a mortgage',)","St. Paul city, Minnesota","39,605",mortgage_status,"±2,016",72.20%,±2.6
"('Housing units with a mortgage',)","Stockton city, California","33,938",mortgage_status,"±2,512",73.90%,±3.2
"('Housing units with a mortgage',)","Tampa city, Florida","46,035",mortgage_status,"±3,059",64.00%,±2.9
"('Housing units with a mortgage',)","Tucson city, Arizona","70,888",mortgage_status,"±2,994",65.60%,±1.9
"('Housing units with a mortgage',)","Tulsa city, Oklahoma","48,291",mortgage_status,"±1,982",58.00%,±1.7
"('Housing units with a mortgage',)","Virginia Beach city, Virginia","82,078",mortgage_status,"±3,560",75.40%,±1.9
"('Housing units with a mortgage',)","Washington city, District of Columbia","90,270",mortgage_status,"±3,334",76.00%,±1.7
"('Housing units with a mortgage',)","Wichita city, Kansas","57,068",mortgage_status,"±2,731",63.80%,±2.2
"('Housing units without a mortgage',)","Albuquerque city, New Mexico","43,886",mortgage_status,"±2,590",32.70%,±1.8
"('Housing units without a mortgage',)","Anaheim city, California","12,008",mortgage_status,"±1,597",27.60%,±3.1
"('Housing units without a mortgage',)","Anchorage municipality, Alaska","17,562",mortgage_status,"±1,857",28.00%,±2.7
"('Housing units without a mortgage',)","Arlington city, Texas","26,653",mortgage_status,"±2,525",36.50%,±3.0
"('Housing units without a mortgage',)","Atlanta city, Georgia","27,900",mortgage_status,"±2,371",31.90%,±2.3
"('Housing units without a mortgage',)","Aurora city, Colorado","17,382",mortgage_status,"±1,526",22.40%,±1.8
"('Housing units without a mortgage',)","Austin city, Texas","51,983",mortgage_status,"±3,587",30.70%,±1.8
"('Housing units without a mortgage',)","Bakersfield city, California","16,075",mortgage_status,"±1,799",24.20%,±2.5
"('Housing units without a mortgage',)","Baltimore city, Maryland","37,805",mortgage_status,"±2,676",33.20%,±2.0
"('Housing units without a mortgage',)","Boston city, Massachusetts","25,083",mortgage_status,"±1,935",26.60%,±2.0
"('Housing units without a mortgage',)","Charlotte city, North Carolina","37,788",mortgage_status,"±2,165",21.40%,±1.2
"('Housing units without a mortgage',)","Chicago city, Illinois","162,507",mortgage_status,"±5,790",34.60%,±1.0
"('Housing units without a mortgage',)","Cincinnati city, Ohio","14,048",mortgage_status,"±1,554",26.90%,±2.6
"('Housing units without a mortgage',)","Cleveland city, Ohio","30,544",mortgage_status,"±1,913",44.00%,±2.2
"('Housing units without a mortgage',)","Colorado Springs city, Colorado","28,469",mortgage_status,"±2,215",27.10%,±2.0
"('Housing units without a mortgage',)","Columbus city, Ohio","41,309",mortgage_status,"±3,405",26.00%,±1.9
"('Housing units without a mortgage',)","Corpus Christi city, Texas","30,894",mortgage_status,"±2,235",47.00%,±2.8
"('Housing units without a mortgage',)","Dallas city, Texas","83,197",mortgage_status,"±3,773",41.20%,±1.6
"('Housing units without a mortgage',)","Denver city, Colorado","35,618",mortgage_status,"±2,341",24.00%,±1.5
"('Housing units without a mortgage',)","Detroit city, Michigan","86,149",mortgage_status,"±3,793",69.40%,±1.7
"('Housing units without a mortgage',)","Durham city, North Carolina","12,856",mortgage_status,"±1,527",24.40%,±2.6
"('Housing units without a mortgage',)","El Paso city, Texas","54,064",mortgage_status,"±3,106",40.10%,±2.2
"('Housing units without a mortgage',)","Fort Worth city, Texas","57,930",mortgage_status,"±3,715",34.10%,±1.9
"('Housing units without a mortgage',)","Fresno city, California","23,430",mortgage_status,"±2,139",29.40%,±2.5
"('Housing units without a mortgage',)","Greensboro city, North Carolina","16,951",mortgage_status,"±1,762",29.10%,±2.3
"('Housing units without a mortgage',)","Henderson city, Nevada","21,538",mortgage_status,"±1,824",28.80%,±2.2
"('Housing units without a mortgage',)","Houston city, Texas","166,249",mortgage_status,"±6,794",46.40%,±1.7
"('Housing units without a mortgage',)","Indianapolis city (balance), Indiana","57,103",mortgage_status,"±3,229",31.90%,±1.6
"('Housing units without a mortgage',)","Irvine city, California","10,911",mortgage_status,"±1,686",24.00%,±3.4
"('Housing units without a mortgage',)","Jacksonville city, Florida","59,483",mortgage_status,"±3,665",32.10%,±1.8
"('Housing units without a mortgage',)","Jersey City city, New Jersey","9,017",mortgage_status,"±1,368",29.10%,±3.7
"('Housing units without a mortgage',)","Kansas City city, Missouri","37,448",mortgage_status,"±2,768",34.00%,±2.2
"('Housing units without a mortgage',)","Las Vegas city, Nevada","36,296",mortgage_status,"±2,924",30.00%,±2.1
"('Housing units without a mortgage',)","Lincoln city, Nebraska","20,341",mortgage_status,"±1,643",31.00%,±2.3
"('Housing units without a mortgage',)","Long Beach city, California","15,837",mortgage_status,"±1,515",23.30%,±2.0
"('Housing units without a mortgage',)","Los Angeles city, California","141,108",mortgage_status,"±5,698",27.80%,±0.9
"('Housing units without a mortgage',)","Memphis city, Tennessee","46,365",mortgage_status,"±2,363",40.90%,±1.9
"('Housing units without a mortgage',)","Mesa city, Arizona","37,502",mortgage_status,"±2,500",34.30%,±1.8
