Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('$2,000 to $2,499',)","New York city, New York","94,151",selected_monthly_owner_costs_(smoc),"±4,360",16.00%,±0.7
"('$2,000 to $2,499',)","Newark city, New Jersey","3,951",selected_monthly_owner_costs_(smoc),"±1,046",25.00%,±6.0
"('$2,000 to $2,499',)","Oakland city, California","8,307",selected_monthly_owner_costs_(smoc),"±1,404",16.80%,±2.5
"('$2,000 to $2,499',)","Oklahoma City city, Oklahoma","8,411",selected_monthly_owner_costs_(smoc),"±1,501",9.70%,±1.6
"('$2,000 to $2,499',)","Omaha city, Nebraska","6,360",selected_monthly_owner_costs_(smoc),"±1,002",8.80%,±1.4
"('$2,000 to $2,499',)","Orlando city, Florida","4,180",selected_monthly_owner_costs_(smoc),"±1,136",14.40%,±3.6
"('$2,000 to $2,499',)","Philadelphia city, Pennsylvania","15,642",selected_monthly_owner_costs_(smoc),"±2,098",8.20%,±1.1
"('$2,000 to $2,499',)","Phoenix city, Arizona","25,927",selected_monthly_owner_costs_(smoc),"±2,385",11.90%,±1.1
"('$2,000 to $2,499',)","Pittsburgh city, Pennsylvania","2,594",selected_monthly_owner_costs_(smoc),±662,6.90%,±1.8
"('$2,000 to $2,499',)","Plano city, Texas","8,701",selected_monthly_owner_costs_(smoc),"±1,369",23.20%,±3.2
"('$2,000 to $2,499',)","Portland city, Oregon","18,114",selected_monthly_owner_costs_(smoc),"±1,765",17.70%,±1.6
"('$2,000 to $2,499',)","Raleigh city, North Carolina","8,154",selected_monthly_owner_costs_(smoc),"±1,503",10.90%,±1.9
"('$2,000 to $2,499',)","Riverside city, California","7,528",selected_monthly_owner_costs_(smoc),"±1,475",22.00%,±3.9
"('$2,000 to $2,499',)","Sacramento city, California","12,229",selected_monthly_owner_costs_(smoc),"±1,796",19.40%,±2.6
"('$2,000 to $2,499',)","San Antonio city, Texas","16,437",selected_monthly_owner_costs_(smoc),"±1,927",10.80%,±1.3
"('$2,000 to $2,499',)","San Diego city, California","29,829",selected_monthly_owner_costs_(smoc),"±3,014",17.50%,±1.6
"('$2,000 to $2,499',)","San Francisco city, California","8,690",selected_monthly_owner_costs_(smoc),"±1,225",10.00%,±1.3
"('$2,000 to $2,499',)","San Jose city, California","17,896",selected_monthly_owner_costs_(smoc),"±2,106",13.90%,±1.6
"('$2,000 to $2,499',)","Santa Ana city, California","5,121",selected_monthly_owner_costs_(smoc),"±1,111",20.80%,±3.8
"('$2,000 to $2,499',)","Seattle city, Washington","18,545",selected_monthly_owner_costs_(smoc),"±2,076",17.30%,±1.7
"('$2,000 to $2,499',)","St. Louis city, Missouri","2,757",selected_monthly_owner_costs_(smoc),±633,6.90%,±1.6
"('$2,000 to $2,499',)","St. Paul city, Minnesota","4,293",selected_monthly_owner_costs_(smoc),±716,10.60%,±1.7
"('$2,000 to $2,499',)","Stockton city, California","4,790",selected_monthly_owner_costs_(smoc),±979,16.30%,±3.1
"('$2,000 to $2,499',)","Tampa city, Florida","5,143",selected_monthly_owner_costs_(smoc),"±1,145",10.50%,±2.4
"('$2,000 to $2,499',)","Tucson city, Arizona","2,870",selected_monthly_owner_costs_(smoc),±708,4.40%,±1.1
"('$2,000 to $2,499',)","Tulsa city, Oklahoma","3,168",selected_monthly_owner_costs_(smoc),±601,6.90%,±1.3
"('$2,000 to $2,499',)","Virginia Beach city, Virginia","15,986",selected_monthly_owner_costs_(smoc),"±1,925",19.00%,±2.3
"('$2,000 to $2,499',)","Washington city, District of Columbia","18,048",selected_monthly_owner_costs_(smoc),"±2,124",19.80%,±2.1
"('$2,000 to $2,499',)","Wichita city, Kansas","3,291",selected_monthly_owner_costs_(smoc),±900,5.70%,±1.5
"('$2,500 to $2,999',)","Albuquerque city, New Mexico","3,177",selected_monthly_owner_costs_(smoc),±948,3.60%,±1.1
"('$2,500 to $2,999',)","Anaheim city, California","7,046",selected_monthly_owner_costs_(smoc),"±1,374",20.20%,±3.4
"('$2,500 to $2,999',)","Anchorage municipality, Alaska","8,295",selected_monthly_owner_costs_(smoc),"±1,425",17.80%,±2.9
"('$2,500 to $2,999',)","Arlington city, Texas","1,347",selected_monthly_owner_costs_(smoc),±493,2.90%,±1.1
"('$2,500 to $2,999',)","Atlanta city, Georgia","7,149",selected_monthly_owner_costs_(smoc),"±1,332",10.10%,±1.8
"('$2,500 to $2,999',)","Aurora city, Colorado","3,793",selected_monthly_owner_costs_(smoc),±764,6.10%,±1.2
"('$2,500 to $2,999',)","Austin city, Texas","16,575",selected_monthly_owner_costs_(smoc),"±2,018",14.20%,±1.7
"('$2,500 to $2,999',)","Bakersfield city, California","4,465",selected_monthly_owner_costs_(smoc),"±1,281",8.20%,±2.4
"('$2,500 to $2,999',)","Baltimore city, Maryland","3,640",selected_monthly_owner_costs_(smoc),±720,4.80%,±0.9
"('$2,500 to $2,999',)","Boston city, Massachusetts","11,978",selected_monthly_owner_costs_(smoc),"±1,691",17.30%,±2.2
"('$2,500 to $2,999',)","Charlotte city, North Carolina","5,843",selected_monthly_owner_costs_(smoc),±895,4.30%,±0.7
"('$2,500 to $2,999',)","Chicago city, Illinois","35,568",selected_monthly_owner_costs_(smoc),"±2,636",11.10%,±0.8
"('$2,500 to $2,999',)","Cincinnati city, Ohio","1,637",selected_monthly_owner_costs_(smoc),±490,4.80%,±1.4
"('$2,500 to $2,999',)","Cleveland city, Ohio",446,selected_monthly_owner_costs_(smoc),±277,1.20%,±0.7
"('$2,500 to $2,999',)","Colorado Springs city, Colorado","5,542",selected_monthly_owner_costs_(smoc),"±1,222",7.10%,±1.5
"('$2,500 to $2,999',)","Columbus city, Ohio","3,398",selected_monthly_owner_costs_(smoc),±850,2.90%,±0.7
"('$2,500 to $2,999',)","Corpus Christi city, Texas","1,482",selected_monthly_owner_costs_(smoc),±567,4.10%,±1.5
"('$2,500 to $2,999',)","Dallas city, Texas","9,171",selected_monthly_owner_costs_(smoc),"±1,343",7.90%,±1.2
"('$2,500 to $2,999',)","Denver city, Colorado","13,126",selected_monthly_owner_costs_(smoc),"±1,610",11.80%,±1.4
"('$2,500 to $2,999',)","Detroit city, Michigan","1,070",selected_monthly_owner_costs_(smoc),±567,2.90%,±1.5
"('$2,500 to $2,999',)","Durham city, North Carolina","2,384",selected_monthly_owner_costs_(smoc),±822,5.50%,±1.8
"('$2,500 to $2,999',)","El Paso city, Texas","1,503",selected_monthly_owner_costs_(smoc),±527,2.00%,±0.7
"('$2,500 to $2,999',)","Fort Worth city, Texas","6,431",selected_monthly_owner_costs_(smoc),"±1,732",5.80%,±1.5
"('$2,500 to $2,999',)","Fresno city, California","3,293",selected_monthly_owner_costs_(smoc),±914,6.20%,±1.7
"('$2,500 to $2,999',)","Greensboro city, North Carolina","1,226",selected_monthly_owner_costs_(smoc),±419,3.10%,±1.0
"('$2,500 to $2,999',)","Henderson city, Nevada","4,473",selected_monthly_owner_costs_(smoc),"±1,120",7.90%,±2.0
"('$2,500 to $2,999',)","Houston city, Texas","16,794",selected_monthly_owner_costs_(smoc),"±2,081",8.70%,±1.0
"('$2,500 to $2,999',)","Indianapolis city (balance), Indiana","3,224",selected_monthly_owner_costs_(smoc),±714,2.60%,±0.6
"('$2,500 to $2,999',)","Irvine city, California","7,176",selected_monthly_owner_costs_(smoc),"±1,789",22.10%,±4.7
"('$2,500 to $2,999',)","Jacksonville city, Florida","5,395",selected_monthly_owner_costs_(smoc),"±1,407",4.30%,±1.1
"('$2,500 to $2,999',)","Jersey City city, New Jersey","3,419",selected_monthly_owner_costs_(smoc),±871,15.40%,±3.7
"('$2,500 to $2,999',)","Kansas City city, Missouri","3,098",selected_monthly_owner_costs_(smoc),±809,4.40%,±1.1
"('$2,500 to $2,999',)","Las Vegas city, Nevada","5,743",selected_monthly_owner_costs_(smoc),"±1,041",6.80%,±1.2
"('$2,500 to $2,999',)","Lincoln city, Nebraska","1,601",selected_monthly_owner_costs_(smoc),±477,3.70%,±1.1
"('$2,500 to $2,999',)","Long Beach city, California","7,215",selected_monthly_owner_costs_(smoc),"±1,153",13.80%,±2.1
"('$2,500 to $2,999',)","Los Angeles city, California","56,882",selected_monthly_owner_costs_(smoc),"±3,883",15.80%,±1.0
"('$2,500 to $2,999',)","Memphis city, Tennessee","1,661",selected_monthly_owner_costs_(smoc),±553,2.30%,±0.8
"('$2,500 to $2,999',)","Mesa city, Arizona","2,964",selected_monthly_owner_costs_(smoc),±745,4.20%,±1.0
"('$2,500 to $2,999',)","Miami city, Florida","3,416",selected_monthly_owner_costs_(smoc),±998,11.90%,±3.4
"('$2,500 to $2,999',)","Milwaukee city, Wisconsin",844,selected_monthly_owner_costs_(smoc),±307,1.30%,±0.5
"('$2,500 to $2,999',)","Minneapolis city, Minnesota","4,451",selected_monthly_owner_costs_(smoc),±771,7.40%,±1.3
"('$2,500 to $2,999',)","New Orleans city, Louisiana","2,797",selected_monthly_owner_costs_(smoc),±602,7.30%,±1.5
"('$2,500 to $2,999',)","New York city, New York","98,425",selected_monthly_owner_costs_(smoc),"±4,645",16.70%,±0.7
"('$2,500 to $2,999',)","Newark city, New Jersey","2,499",selected_monthly_owner_costs_(smoc),±913,15.80%,±5.0
"('$2,500 to $2,999',)","Oakland city, California","7,506",selected_monthly_owner_costs_(smoc),"±1,073",15.20%,±2.3
"('$2,500 to $2,999',)","Oklahoma City city, Oklahoma","3,671",selected_monthly_owner_costs_(smoc),±693,4.20%,±0.8
"('$2,500 to $2,999',)","Omaha city, Nebraska","2,893",selected_monthly_owner_costs_(smoc),±792,4.00%,±1.1
"('$2,500 to $2,999',)","Orlando city, Florida","1,617",selected_monthly_owner_costs_(smoc),±563,5.60%,±1.9
"('$2,500 to $2,999',)","Philadelphia city, Pennsylvania","8,551",selected_monthly_owner_costs_(smoc),"±1,476",4.50%,±0.8
"('$2,500 to $2,999',)","Phoenix city, Arizona","14,419",selected_monthly_owner_costs_(smoc),"±1,677",6.60%,±0.8
"('$2,500 to $2,999',)","Pittsburgh city, Pennsylvania","1,591",selected_monthly_owner_costs_(smoc),±400,4.20%,±1.0
"('$2,500 to $2,999',)","Plano city, Texas","5,839",selected_monthly_owner_costs_(smoc),"±1,099",15.60%,±2.8
"('$2,500 to $2,999',)","Portland city, Oregon","14,629",selected_monthly_owner_costs_(smoc),"±1,553",14.30%,±1.5
"('$2,500 to $2,999',)","Raleigh city, North Carolina","4,603",selected_monthly_owner_costs_(smoc),"±1,330",6.20%,±1.7
"('$2,500 to $2,999',)","Riverside city, California","3,967",selected_monthly_owner_costs_(smoc),±821,11.60%,±2.2
"('$2,500 to $2,999',)","Sacramento city, California","6,520",selected_monthly_owner_costs_(smoc),"±1,356",10.30%,±2.1
"('$2,500 to $2,999',)","San Antonio city, Texas","7,888",selected_monthly_owner_costs_(smoc),"±1,425",5.20%,±0.9
"('$2,500 to $2,999',)","San Diego city, California","31,871",selected_monthly_owner_costs_(smoc),"±3,031",18.70%,±1.6
"('$2,500 to $2,999',)","San Francisco city, California","10,119",selected_monthly_owner_costs_(smoc),"±1,312",11.60%,±1.5
"('$2,500 to $2,999',)","San Jose city, California","19,256",selected_monthly_owner_costs_(smoc),"±2,062",15.00%,±1.4
"('$2,500 to $2,999',)","Santa Ana city, California","3,550",selected_monthly_owner_costs_(smoc),±797,14.40%,±3.0
"('$2,500 to $2,999',)","Seattle city, Washington","21,773",selected_monthly_owner_costs_(smoc),"±2,478",20.30%,±2.2
"('$2,500 to $2,999',)","St. Louis city, Missouri","1,812",selected_monthly_owner_costs_(smoc),±710,4.50%,±1.8
"('$2,500 to $2,999',)","St. Paul city, Minnesota","2,349",selected_monthly_owner_costs_(smoc),±624,5.80%,±1.6
"('$2,500 to $2,999',)","Stockton city, California","2,304",selected_monthly_owner_costs_(smoc),±857,7.90%,±2.9
"('$2,500 to $2,999',)","Tampa city, Florida","4,297",selected_monthly_owner_costs_(smoc),±877,8.80%,±1.8
"('$2,500 to $2,999',)","Tucson city, Arizona",943,selected_monthly_owner_costs_(smoc),±404,1.50%,±0.6
"('$2,500 to $2,999',)","Tulsa city, Oklahoma","1,849",selected_monthly_owner_costs_(smoc),±482,4.10%,±1.1
"('$2,500 to $2,999',)","Virginia Beach city, Virginia","7,197",selected_monthly_owner_costs_(smoc),"±1,236",8.60%,±1.5
"('$2,500 to $2,999',)","Washington city, District of Columbia","11,698",selected_monthly_owner_costs_(smoc),"±1,433",12.80%,±1.6
"('$2,500 to $2,999',)","Wichita city, Kansas","1,663",selected_monthly_owner_costs_(smoc),±595,2.90%,±1.0
"('$3,000 or more',)","Albuquerque city, New Mexico","1,975",selected_monthly_owner_costs_(smoc),±735,2.20%,±0.8
"('$3,000 or more',)","Anaheim city, California","10,599",selected_monthly_owner_costs_(smoc),"±1,419",30.30%,±3.6
"('$3,000 or more',)","Anchorage municipality, Alaska","6,255",selected_monthly_owner_costs_(smoc),±974,13.40%,±2.1
"('$3,000 or more',)","Arlington city, Texas","1,920",selected_monthly_owner_costs_(smoc),±744,4.20%,±1.6
"('$3,000 or more',)","Atlanta city, Georgia","15,305",selected_monthly_owner_costs_(smoc),"±1,769",21.60%,±2.4
"('$3,000 or more',)","Aurora city, Colorado","3,735",selected_monthly_owner_costs_(smoc),±765,6.00%,±1.2
"('$3,000 or more',)","Austin city, Texas","26,416",selected_monthly_owner_costs_(smoc),"±2,565",22.70%,±2.0
"('$3,000 or more',)","Bakersfield city, California","3,490",selected_monthly_owner_costs_(smoc),±862,6.40%,±1.5
"('$3,000 or more',)","Baltimore city, Maryland","5,185",selected_monthly_owner_costs_(smoc),±804,6.80%,±1.1
"('$3,000 or more',)","Boston city, Massachusetts","18,957",selected_monthly_owner_costs_(smoc),"±2,054",27.30%,±2.6
"('$3,000 or more',)","Charlotte city, North Carolina","13,000",selected_monthly_owner_costs_(smoc),"±1,426",9.70%,±1.1
"('$3,000 or more',)","Chicago city, Illinois","59,509",selected_monthly_owner_costs_(smoc),"±4,292",18.50%,±1.2
"('$3,000 or more',)","Cincinnati city, Ohio","2,049",selected_monthly_owner_costs_(smoc),±552,6.10%,±1.6
"('$3,000 or more',)","Cleveland city, Ohio",423,selected_monthly_owner_costs_(smoc),±253,1.10%,±0.7
"('$3,000 or more',)","Colorado Springs city, Colorado","3,427",selected_monthly_owner_costs_(smoc),±853,4.40%,±1.0
"('$3,000 or more',)","Columbus city, Ohio","2,550",selected_monthly_owner_costs_(smoc),±711,2.20%,±0.6
"('$3,000 or more',)","Corpus Christi city, Texas","2,201",selected_monthly_owner_costs_(smoc),±690,6.10%,±1.9
"('$3,000 or more',)","Dallas city, Texas","25,110",selected_monthly_owner_costs_(smoc),"±1,986",21.60%,±1.6
"('$3,000 or more',)","Denver city, Colorado","16,519",selected_monthly_owner_costs_(smoc),"±2,174",14.80%,±1.8
"('$3,000 or more',)","Detroit city, Michigan",397,selected_monthly_owner_costs_(smoc),±231,1.10%,±0.6
"('$3,000 or more',)","Durham city, North Carolina","2,106",selected_monthly_owner_costs_(smoc),±625,4.90%,±1.5
"('$3,000 or more',)","El Paso city, Texas","1,771",selected_monthly_owner_costs_(smoc),±614,2.40%,±0.8
"('$3,000 or more',)","Fort Worth city, Texas","7,199",selected_monthly_owner_costs_(smoc),"±1,654",6.50%,±1.5
"('$3,000 or more',)","Fresno city, California","2,476",selected_monthly_owner_costs_(smoc),±732,4.70%,±1.3
"('$3,000 or more',)","Greensboro city, North Carolina","1,424",selected_monthly_owner_costs_(smoc),±570,3.60%,±1.4
"('$3,000 or more',)","Henderson city, Nevada","3,365",selected_monthly_owner_costs_(smoc),±811,6.00%,±1.4
"('$3,000 or more',)","Houston city, Texas","32,182",selected_monthly_owner_costs_(smoc),"±2,562",16.80%,±1.4
"('$3,000 or more',)","Indianapolis city (balance), Indiana","2,355",selected_monthly_owner_costs_(smoc),±762,1.90%,±0.6
"('$3,000 or more',)","Irvine city, California","16,882",selected_monthly_owner_costs_(smoc),"±1,958",52.00%,±4.7
"('$3,000 or more',)","Jacksonville city, Florida","6,839",selected_monthly_owner_costs_(smoc),"±1,747",5.50%,±1.3
"('$3,000 or more',)","Jersey City city, New Jersey","8,259",selected_monthly_owner_costs_(smoc),"±1,204",37.10%,±4.9
"('$3,000 or more',)","Kansas City city, Missouri","3,129",selected_monthly_owner_costs_(smoc),±551,4.40%,±0.8
"('$3,000 or more',)","Las Vegas city, Nevada","4,474",selected_monthly_owner_costs_(smoc),"±1,035",5.30%,±1.2
"('$3,000 or more',)","Lincoln city, Nebraska","1,701",selected_monthly_owner_costs_(smoc),±471,4.00%,±1.1
"('$3,000 or more',)","Long Beach city, California","16,448",selected_monthly_owner_costs_(smoc),"±2,161",31.40%,±3.1
"('$3,000 or more',)","Los Angeles city, California","146,309",selected_monthly_owner_costs_(smoc),"±4,633",40.60%,±1.0
"('$3,000 or more',)","Memphis city, Tennessee","2,819",selected_monthly_owner_costs_(smoc),±734,3.80%,±1.0
"('$3,000 or more',)","Mesa city, Arizona","2,552",selected_monthly_owner_costs_(smoc),±663,3.60%,±1.0
"('$3,000 or more',)","Miami city, Florida","8,589",selected_monthly_owner_costs_(smoc),"±1,757",29.90%,±5.2
"('$3,000 or more',)","Milwaukee city, Wisconsin",933,selected_monthly_owner_costs_(smoc),±375,1.50%,±0.6
"('$3,000 or more',)","Minneapolis city, Minnesota","6,583",selected_monthly_owner_costs_(smoc),"±1,115",10.90%,±1.8
"('$3,000 or more',)","New Orleans city, Louisiana","5,459",selected_monthly_owner_costs_(smoc),±773,14.20%,±2.2
"('$3,000 or more',)","New York city, New York","236,853",selected_monthly_owner_costs_(smoc),"±7,638",40.30%,±0.9
"('$3,000 or more',)","Newark city, New Jersey","1,982",selected_monthly_owner_costs_(smoc),±758,12.50%,±4.5
"('$3,000 or more',)","Oakland city, California","21,220",selected_monthly_owner_costs_(smoc),"±1,801",42.90%,±2.9
"('$3,000 or more',)","Oklahoma City city, Oklahoma","4,789",selected_monthly_owner_costs_(smoc),"±1,107",5.50%,±1.2
"('$3,000 or more',)","Omaha city, Nebraska","3,848",selected_monthly_owner_costs_(smoc),±665,5.30%,±0.9
"('$3,000 or more',)","Orlando city, Florida","2,917",selected_monthly_owner_costs_(smoc),±897,10.10%,±3.1
"('$3,000 or more',)","Philadelphia city, Pennsylvania","8,555",selected_monthly_owner_costs_(smoc),"±1,265",4.50%,±0.7
"('$3,000 or more',)","Phoenix city, Arizona","13,419",selected_monthly_owner_costs_(smoc),"±1,709",6.10%,±0.8
"('$3,000 or more',)","Pittsburgh city, Pennsylvania","2,664",selected_monthly_owner_costs_(smoc),±634,7.10%,±1.6
"('$3,000 or more',)","Plano city, Texas","6,220",selected_monthly_owner_costs_(smoc),±895,16.60%,±2.2
"('$3,000 or more',)","Portland city, Oregon","15,645",selected_monthly_owner_costs_(smoc),"±1,739",15.30%,±1.6
"('$3,000 or more',)","Raleigh city, North Carolina","6,246",selected_monthly_owner_costs_(smoc),±952,8.40%,±1.3
"('$3,000 or more',)","Riverside city, California","2,964",selected_monthly_owner_costs_(smoc),±758,8.70%,±2.2
"('$3,000 or more',)","Sacramento city, California","7,005",selected_monthly_owner_costs_(smoc),"±1,036",11.10%,±1.7
"('$3,000 or more',)","San Antonio city, Texas","8,235",selected_monthly_owner_costs_(smoc),"±1,273",5.40%,±0.8
"('$3,000 or more',)","San Diego city, California","63,055",selected_monthly_owner_costs_(smoc),"±3,661",36.90%,±1.9
"('$3,000 or more',)","San Francisco city, California","57,262",selected_monthly_owner_costs_(smoc),"±3,392",65.90%,±2.2
"('$3,000 or more',)","San Jose city, California","71,066",selected_monthly_owner_costs_(smoc),"±3,419",55.30%,±1.9
"('$3,000 or more',)","Santa Ana city, California","4,153",selected_monthly_owner_costs_(smoc),"±1,069",16.80%,±4.5
"('$3,000 or more',)","Seattle city, Washington","40,722",selected_monthly_owner_costs_(smoc),"±2,824",38.00%,±2.4
"('$3,000 or more',)","St. Louis city, Missouri","1,501",selected_monthly_owner_costs_(smoc),±536,3.70%,±1.3
"('$3,000 or more',)","St. Paul city, Minnesota","2,701",selected_monthly_owner_costs_(smoc),±564,6.70%,±1.4
"('$3,000 or more',)","Stockton city, California","1,632",selected_monthly_owner_costs_(smoc),±559,5.60%,±1.8
"('$3,000 or more',)","Tampa city, Florida","7,605",selected_monthly_owner_costs_(smoc),"±1,123",15.60%,±2.1
"('$3,000 or more',)","Tucson city, Arizona",914,selected_monthly_owner_costs_(smoc),±387,1.40%,±0.6
"('$3,000 or more',)","Tulsa city, Oklahoma","3,206",selected_monthly_owner_costs_(smoc),±580,7.00%,±1.2
"('$3,000 or more',)","Virginia Beach city, Virginia","7,632",selected_monthly_owner_costs_(smoc),"±1,090",9.10%,±1.3
"('$3,000 or more',)","Washington city, District of Columbia","34,026",selected_monthly_owner_costs_(smoc),"±2,450",37.30%,±2.2
"('$3,000 or more',)","Wichita city, Kansas","1,792",selected_monthly_owner_costs_(smoc),±590,3.10%,±1.0
"('Median (dollars)',)","Albuquerque city, New Mexico","1,312",selected_monthly_owner_costs_(smoc),±31,(X),(X)
"('Median (dollars)',)","Anaheim city, California","2,512",selected_monthly_owner_costs_(smoc),±99,(X),(X)
"('Median (dollars)',)","Anchorage municipality, Alaska","2,115",selected_monthly_owner_costs_(smoc),±70,(X),(X)
"('Median (dollars)',)","Arlington city, Texas","1,504",selected_monthly_owner_costs_(smoc),±51,(X),(X)
"('Median (dollars)',)","Atlanta city, Georgia","1,806",selected_monthly_owner_costs_(smoc),±101,(X),(X)
"('Median (dollars)',)","Aurora city, Colorado","1,613",selected_monthly_owner_costs_(smoc),±36,(X),(X)
"('Median (dollars)',)","Austin city, Texas","2,095",selected_monthly_owner_costs_(smoc),±71,(X),(X)
"('Median (dollars)',)","Bakersfield city, California","1,684",selected_monthly_owner_costs_(smoc),±47,(X),(X)
"('Median (dollars)',)","Baltimore city, Maryland","1,453",selected_monthly_owner_costs_(smoc),±42,(X),(X)
"('Median (dollars)',)","Boston city, Massachusetts","2,374",selected_monthly_owner_costs_(smoc),±63,(X),(X)
"('Median (dollars)',)","Charlotte city, North Carolina","1,418",selected_monthly_owner_costs_(smoc),±25,(X),(X)
"('Median (dollars)',)","Chicago city, Illinois","1,972",selected_monthly_owner_costs_(smoc),±34,(X),(X)
"('Median (dollars)',)","Cincinnati city, Ohio","1,341",selected_monthly_owner_costs_(smoc),±54,(X),(X)
"('Median (dollars)',)","Cleveland city, Ohio",952,selected_monthly_owner_costs_(smoc),±24,(X),(X)
"('Median (dollars)',)","Colorado Springs city, Colorado","1,515",selected_monthly_owner_costs_(smoc),±44,(X),(X)
"('Median (dollars)',)","Columbus city, Ohio","1,306",selected_monthly_owner_costs_(smoc),±26,(X),(X)
"('Median (dollars)',)","Corpus Christi city, Texas","1,505",selected_monthly_owner_costs_(smoc),±65,(X),(X)
"('Median (dollars)',)","Dallas city, Texas","1,691",selected_monthly_owner_costs_(smoc),±50,(X),(X)
"('Median (dollars)',)","Denver city, Colorado","1,857",selected_monthly_owner_costs_(smoc),±65,(X),(X)
"('Median (dollars)',)","Detroit city, Michigan","1,078",selected_monthly_owner_costs_(smoc),±38,(X),(X)
"('Median (dollars)',)","Durham city, North Carolina","1,411",selected_monthly_owner_costs_(smoc),±56,(X),(X)
"('Median (dollars)',)","El Paso city, Texas","1,244",selected_monthly_owner_costs_(smoc),±41,(X),(X)
"('Median (dollars)',)","Fort Worth city, Texas","1,577",selected_monthly_owner_costs_(smoc),±49,(X),(X)
"('Median (dollars)',)","Fresno city, California","1,535",selected_monthly_owner_costs_(smoc),±53,(X),(X)
"('Median (dollars)',)","Greensboro city, North Carolina","1,158",selected_monthly_owner_costs_(smoc),±46,(X),(X)
"('Median (dollars)',)","Henderson city, Nevada","1,643",selected_monthly_owner_costs_(smoc),±48,(X),(X)
"('Median (dollars)',)","Houston city, Texas","1,653",selected_monthly_owner_costs_(smoc),±39,(X),(X)
"('Median (dollars)',)","Indianapolis city (balance), Indiana","1,146",selected_monthly_owner_costs_(smoc),±22,(X),(X)
"('Median (dollars)',)","Irvine city, California","3,069",selected_monthly_owner_costs_(smoc),±149,(X),(X)
"('Median (dollars)',)","Jacksonville city, Florida","1,322",selected_monthly_owner_costs_(smoc),±37,(X),(X)
"('Median (dollars)',)","Jersey City city, New Jersey","2,579",selected_monthly_owner_costs_(smoc),±160,(X),(X)
"('Median (dollars)',)","Kansas City city, Missouri","1,368",selected_monthly_owner_costs_(smoc),±34,(X),(X)
"('Median (dollars)',)","Las Vegas city, Nevada","1,494",selected_monthly_owner_costs_(smoc),±40,(X),(X)
"('Median (dollars)',)","Lincoln city, Nebraska","1,335",selected_monthly_owner_costs_(smoc),±32,(X),(X)
"('Median (dollars)',)","Long Beach city, California","2,387",selected_monthly_owner_costs_(smoc),±68,(X),(X)
"('Median (dollars)',)","Los Angeles city, California","2,702",selected_monthly_owner_costs_(smoc),±34,(X),(X)
"('Median (dollars)',)","Memphis city, Tennessee","1,144",selected_monthly_owner_costs_(smoc),±28,(X),(X)
"('Median (dollars)',)","Mesa city, Arizona","1,451",selected_monthly_owner_costs_(smoc),±29,(X),(X)
"('Median (dollars)',)","Miami city, Florida","2,219",selected_monthly_owner_costs_(smoc),±157,(X),(X)
"('Median (dollars)',)","Milwaukee city, Wisconsin","1,237",selected_monthly_owner_costs_(smoc),±28,(X),(X)
"('Median (dollars)',)","Minneapolis city, Minnesota","1,701",selected_monthly_owner_costs_(smoc),±35,(X),(X)
"('Median (dollars)',)","New Orleans city, Louisiana","1,637",selected_monthly_owner_costs_(smoc),±78,(X),(X)
"('Median (dollars)',)","New York city, New York","2,710",selected_monthly_owner_costs_(smoc),±27,(X),(X)
"('Median (dollars)',)","Newark city, New Jersey","2,067",selected_monthly_owner_costs_(smoc),±146,(X),(X)
"('Median (dollars)',)","Oakland city, California","2,767",selected_monthly_owner_costs_(smoc),±83,(X),(X)
"('Median (dollars)',)","Oklahoma City city, Oklahoma","1,344",selected_monthly_owner_costs_(smoc),±32,(X),(X)
"('Median (dollars)',)","Omaha city, Nebraska","1,383",selected_monthly_owner_costs_(smoc),±24,(X),(X)
"('Median (dollars)',)","Orlando city, Florida","1,579",selected_monthly_owner_costs_(smoc),±70,(X),(X)
"('Median (dollars)',)","Philadelphia city, Pennsylvania","1,243",selected_monthly_owner_costs_(smoc),±29,(X),(X)
"('Median (dollars)',)","Phoenix city, Arizona","1,450",selected_monthly_owner_costs_(smoc),±25,(X),(X)
"('Median (dollars)',)","Pittsburgh city, Pennsylvania","1,150",selected_monthly_owner_costs_(smoc),±32,(X),(X)
"('Median (dollars)',)","Plano city, Texas","2,116",selected_monthly_owner_costs_(smoc),±68,(X),(X)
"('Median (dollars)',)","Portland city, Oregon","1,948",selected_monthly_owner_costs_(smoc),±41,(X),(X)
"('Median (dollars)',)","Raleigh city, North Carolina","1,447",selected_monthly_owner_costs_(smoc),±40,(X),(X)
"('Median (dollars)',)","Riverside city, California","1,844",selected_monthly_owner_costs_(smoc),±75,(X),(X)
"('Median (dollars)',)","Sacramento city, California","1,853",selected_monthly_owner_costs_(smoc),±45,(X),(X)
"('Median (dollars)',)","San Antonio city, Texas","1,369",selected_monthly_owner_costs_(smoc),±29,(X),(X)
"('Median (dollars)',)","San Diego city, California","2,650",selected_monthly_owner_costs_(smoc),±51,(X),(X)
"('Median (dollars)',)","San Francisco city, California","3,751",selected_monthly_owner_costs_(smoc),±108,(X),(X)
"('Median (dollars)',)","San Jose city, California","3,171",selected_monthly_owner_costs_(smoc),±59,(X),(X)
"('Median (dollars)',)","Santa Ana city, California","2,048",selected_monthly_owner_costs_(smoc),±117,(X),(X)
"('Median (dollars)',)","Seattle city, Washington","2,706",selected_monthly_owner_costs_(smoc),±53,(X),(X)
