Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('$1,500 to $1,999',)","Irvine city, California","2,599",selected_monthly_owner_costs_(smoc),±358,8.50%,±1.2
"('$1,500 to $1,999',)","Jacksonville city, Florida","30,776",selected_monthly_owner_costs_(smoc),"±1,722",23.70%,±1.2
"('$1,500 to $1,999',)","Jersey City city, New Jersey","3,143",selected_monthly_owner_costs_(smoc),±412,14.20%,±1.8
"('$1,500 to $1,999',)","Kansas City city, Missouri","15,968",selected_monthly_owner_costs_(smoc),±838,22.30%,±1.0
"('$1,500 to $1,999',)","Las Vegas city, Nevada","21,708",selected_monthly_owner_costs_(smoc),"±1,125",24.50%,±1.2
"('$1,500 to $1,999',)","Lexington-Fayette urban county, Kentucky","9,766",selected_monthly_owner_costs_(smoc),±587,19.90%,±1.1
"('$1,500 to $1,999',)","Lincoln city, Nebraska","9,573",selected_monthly_owner_costs_(smoc),±683,22.50%,±1.6
"('$1,500 to $1,999',)","Long Beach city, California","8,262",selected_monthly_owner_costs_(smoc),±616,16.90%,±1.2
"('$1,500 to $1,999',)","Los Angeles city, California","50,842",selected_monthly_owner_costs_(smoc),"±1,243",13.70%,±0.3
"('$1,500 to $1,999',)","Memphis city, Tennessee","11,016",selected_monthly_owner_costs_(smoc),±749,15.40%,±1.0
"('$1,500 to $1,999',)","Mesa city, Arizona","21,068",selected_monthly_owner_costs_(smoc),"±1,019",27.90%,±1.2
"('$1,500 to $1,999',)","Miami city, Florida","6,370",selected_monthly_owner_costs_(smoc),±723,21.50%,±2.1
"('$1,500 to $1,999',)","Milwaukee city, Wisconsin","13,169",selected_monthly_owner_costs_(smoc),±659,21.40%,±1.0
"('$1,500 to $1,999',)","Minneapolis city, Minnesota","18,611",selected_monthly_owner_costs_(smoc),±946,30.00%,±1.3
"('$1,500 to $1,999',)","Nashville-Davidson metropolitan government (balance), Tennessee","24,472",selected_monthly_owner_costs_(smoc),"±1,421",23.10%,±1.3
"('$1,500 to $1,999',)","New Orleans city, Louisiana","8,849",selected_monthly_owner_costs_(smoc),±666,21.20%,±1.7
"('$1,500 to $1,999',)","New York city, New York","72,145",selected_monthly_owner_costs_(smoc),"±2,358",11.90%,±0.4
"('$1,500 to $1,999',)","Newark city, New Jersey","3,714",selected_monthly_owner_costs_(smoc),±485,22.40%,±2.5
"('$1,500 to $1,999',)","Oakland city, California","6,328",selected_monthly_owner_costs_(smoc),±588,13.20%,±1.2
"('$1,500 to $1,999',)","Oklahoma City city, Oklahoma","19,828",selected_monthly_owner_costs_(smoc),"±1,161",22.00%,±1.2
"('$1,500 to $1,999',)","Omaha city, Nebraska","18,772",selected_monthly_owner_costs_(smoc),±824,25.10%,±1.0
"('$1,500 to $1,999',)","Orlando city, Florida","6,865",selected_monthly_owner_costs_(smoc),±832,23.60%,±2.4
"('$1,500 to $1,999',)","Philadelphia city, Pennsylvania","39,708",selected_monthly_owner_costs_(smoc),"±1,827",20.40%,±0.9
"('$1,500 to $1,999',)","Phoenix city, Arizona","52,074",selected_monthly_owner_costs_(smoc),"±1,718",22.90%,±0.7
"('$1,500 to $1,999',)","Pittsburgh city, Pennsylvania","5,400",selected_monthly_owner_costs_(smoc),±505,14.60%,±1.4
"('$1,500 to $1,999',)","Plano city, Texas","10,082",selected_monthly_owner_costs_(smoc),±787,24.80%,±1.8
"('$1,500 to $1,999',)","Portland city, Oregon","29,282",selected_monthly_owner_costs_(smoc),"±1,292",27.20%,±1.1
"('$1,500 to $1,999',)","Raleigh city, North Carolina","18,232",selected_monthly_owner_costs_(smoc),"±1,095",24.50%,±1.5
"('$1,500 to $1,999',)","Riverside city, California","9,651",selected_monthly_owner_costs_(smoc),±741,26.50%,±1.7
"('$1,500 to $1,999',)","Sacramento city, California","16,963",selected_monthly_owner_costs_(smoc),±974,25.80%,±1.2
"('$1,500 to $1,999',)","San Antonio city, Texas","38,207",selected_monthly_owner_costs_(smoc),"±1,743",24.30%,±1.0
"('$1,500 to $1,999',)","San Diego city, California","25,597",selected_monthly_owner_costs_(smoc),"±1,288",14.80%,±0.7
"('$1,500 to $1,999',)","San Francisco city, California","5,992",selected_monthly_owner_costs_(smoc),±660,6.70%,±0.7
"('$1,500 to $1,999',)","San Jose city, California","10,677",selected_monthly_owner_costs_(smoc),±729,8.20%,±0.5
"('$1,500 to $1,999',)","Santa Ana city, California","5,867",selected_monthly_owner_costs_(smoc),±537,23.60%,±1.8
"('$1,500 to $1,999',)","Seattle city, Washington","15,942",selected_monthly_owner_costs_(smoc),"±1,058",14.30%,±0.9
"('$1,500 to $1,999',)","St. Louis city, Missouri","7,851",selected_monthly_owner_costs_(smoc),±693,19.40%,±1.6
"('$1,500 to $1,999',)","St. Paul city, Minnesota","11,677",selected_monthly_owner_costs_(smoc),±694,28.30%,±1.5
"('$1,500 to $1,999',)","Stockton city, California","9,942",selected_monthly_owner_costs_(smoc),±838,30.20%,±2.0
"('$1,500 to $1,999',)","Tampa city, Florida","9,225",selected_monthly_owner_costs_(smoc),±769,18.30%,±1.4
"('$1,500 to $1,999',)","Tucson city, Arizona","13,316",selected_monthly_owner_costs_(smoc),±880,18.50%,±1.1
"('$1,500 to $1,999',)","Tulsa city, Oklahoma","7,939",selected_monthly_owner_costs_(smoc),±473,16.40%,±0.9
"('$1,500 to $1,999',)","Virginia Beach city, Virginia","24,593",selected_monthly_owner_costs_(smoc),"±1,208",29.10%,±1.3
"('$1,500 to $1,999',)","Washington city, District of Columbia","14,389",selected_monthly_owner_costs_(smoc),±979,15.50%,±0.9
"('$1,500 to $1,999',)","Wichita city, Kansas","9,871",selected_monthly_owner_costs_(smoc),±652,17.60%,±1.2
"('$2,000 to $2,499',)","Albuquerque city, New Mexico","8,811",selected_monthly_owner_costs_(smoc),±672,9.60%,±0.7
"('$2,000 to $2,499',)","Anaheim city, California","7,481",selected_monthly_owner_costs_(smoc),±910,22.10%,±2.4
"('$2,000 to $2,499',)","Anchorage municipality, Alaska","11,237",selected_monthly_owner_costs_(smoc),±879,24.50%,±1.8
"('$2,000 to $2,499',)","Arlington city, Texas","6,157",selected_monthly_owner_costs_(smoc),±601,12.80%,±1.2
"('$2,000 to $2,499',)","Atlanta city, Georgia","9,170",selected_monthly_owner_costs_(smoc),±809,13.60%,±1.2
"('$2,000 to $2,499',)","Aurora city, Colorado","10,721",selected_monthly_owner_costs_(smoc),±729,17.00%,±1.1
"('$2,000 to $2,499',)","Austin city, Texas","20,976",selected_monthly_owner_costs_(smoc),"±1,271",17.50%,±1.0
"('$2,000 to $2,499',)","Bakersfield city, California","10,890",selected_monthly_owner_costs_(smoc),±926,20.80%,±1.6
"('$2,000 to $2,499',)","Baltimore city, Maryland","9,545",selected_monthly_owner_costs_(smoc),±674,12.00%,±0.8
"('$2,000 to $2,499',)","Boston city, Massachusetts","14,326",selected_monthly_owner_costs_(smoc),±846,20.70%,±1.1
"('$2,000 to $2,499',)","Charlotte city, North Carolina","14,419",selected_monthly_owner_costs_(smoc),±855,10.60%,±0.6
"('$2,000 to $2,499',)","Chicago city, Illinois","59,497",selected_monthly_owner_costs_(smoc),"±2,184",18.40%,±0.6
"('$2,000 to $2,499',)","Cincinnati city, Ohio","3,634",selected_monthly_owner_costs_(smoc),±417,9.90%,±1.1
"('$2,000 to $2,499',)","Cleveland city, Ohio","1,005",selected_monthly_owner_costs_(smoc),±237,2.50%,±0.6
"('$2,000 to $2,499',)","Colorado Springs city, Colorado","11,989",selected_monthly_owner_costs_(smoc),±779,14.80%,±0.9
"('$2,000 to $2,499',)","Columbus city, Ohio","9,638",selected_monthly_owner_costs_(smoc),±722,8.20%,±0.6
"('$2,000 to $2,499',)","Corpus Christi city, Texas","4,916",selected_monthly_owner_costs_(smoc),±589,13.40%,±1.5
"('$2,000 to $2,499',)","Dallas city, Texas","14,521",selected_monthly_owner_costs_(smoc),±924,11.90%,±0.7
"('$2,000 to $2,499',)","Denver city, Colorado","19,413",selected_monthly_owner_costs_(smoc),"±1,045",18.10%,±0.8
"('$2,000 to $2,499',)","Detroit city, Michigan","1,561",selected_monthly_owner_costs_(smoc),±234,3.70%,±0.6
"('$2,000 to $2,499',)","Durham city, North Carolina","5,075",selected_monthly_owner_costs_(smoc),±708,11.60%,±1.6
"('$2,000 to $2,499',)","El Paso city, Texas","6,400",selected_monthly_owner_costs_(smoc),±768,8.20%,±0.9
"('$2,000 to $2,499',)","Fort Worth city, Texas","18,321",selected_monthly_owner_costs_(smoc),"±1,620",15.90%,±1.3
"('$2,000 to $2,499',)","Fresno city, California","8,739",selected_monthly_owner_costs_(smoc),±655,15.60%,±1.1
"('$2,000 to $2,499',)","Greensboro city, North Carolina","2,422",selected_monthly_owner_costs_(smoc),±336,6.00%,±0.9
"('$2,000 to $2,499',)","Henderson city, Nevada","10,400",selected_monthly_owner_costs_(smoc),±779,19.10%,±1.4
"('$2,000 to $2,499',)","Houston city, Texas","25,209",selected_monthly_owner_costs_(smoc),"±1,380",12.60%,±0.6
"('$2,000 to $2,499',)","Indianapolis city (balance), Indiana","6,928",selected_monthly_owner_costs_(smoc),±618,5.40%,±0.5
"('$2,000 to $2,499',)","Irvine city, California","3,283",selected_monthly_owner_costs_(smoc),±421,10.80%,±1.2
"('$2,000 to $2,499',)","Jacksonville city, Florida","12,928",selected_monthly_owner_costs_(smoc),"±1,051",10.00%,±0.8
"('$2,000 to $2,499',)","Jersey City city, New Jersey","4,162",selected_monthly_owner_costs_(smoc),±519,18.80%,±2.3
"('$2,000 to $2,499',)","Kansas City city, Missouri","8,004",selected_monthly_owner_costs_(smoc),±592,11.20%,±0.8
"('$2,000 to $2,499',)","Las Vegas city, Nevada","12,558",selected_monthly_owner_costs_(smoc),±782,14.20%,±0.8
"('$2,000 to $2,499',)","Lexington-Fayette urban county, Kentucky","4,744",selected_monthly_owner_costs_(smoc),±407,9.70%,±0.8
"('$2,000 to $2,499',)","Lincoln city, Nebraska","4,782",selected_monthly_owner_costs_(smoc),±447,11.20%,±1.0
"('$2,000 to $2,499',)","Long Beach city, California","9,344",selected_monthly_owner_costs_(smoc),±568,19.10%,±1.0
"('$2,000 to $2,499',)","Los Angeles city, California","62,777",selected_monthly_owner_costs_(smoc),"±1,552",16.90%,±0.4
"('$2,000 to $2,499',)","Memphis city, Tennessee","5,125",selected_monthly_owner_costs_(smoc),±823,7.20%,±1.1
"('$2,000 to $2,499',)","Mesa city, Arizona","9,389",selected_monthly_owner_costs_(smoc),±812,12.40%,±1.0
"('$2,000 to $2,499',)","Miami city, Florida","4,254",selected_monthly_owner_costs_(smoc),±621,14.40%,±2.0
"('$2,000 to $2,499',)","Milwaukee city, Wisconsin","4,157",selected_monthly_owner_costs_(smoc),±426,6.80%,±0.7
"('$2,000 to $2,499',)","Minneapolis city, Minnesota","9,638",selected_monthly_owner_costs_(smoc),±687,15.60%,±1.0
"('$2,000 to $2,499',)","Nashville-Davidson metropolitan government (balance), Tennessee","12,429",selected_monthly_owner_costs_(smoc),±928,11.70%,±0.8
"('$2,000 to $2,499',)","New Orleans city, Louisiana","5,814",selected_monthly_owner_costs_(smoc),±499,14.00%,±1.4
"('$2,000 to $2,499',)","New York city, New York","92,996",selected_monthly_owner_costs_(smoc),"±2,354",15.40%,±0.4
"('$2,000 to $2,499',)","Newark city, New Jersey","4,048",selected_monthly_owner_costs_(smoc),±475,24.40%,±2.4
"('$2,000 to $2,499',)","Oakland city, California","7,168",selected_monthly_owner_costs_(smoc),±557,15.00%,±1.1
"('$2,000 to $2,499',)","Oklahoma City city, Oklahoma","9,070",selected_monthly_owner_costs_(smoc),±723,10.10%,±0.8
"('$2,000 to $2,499',)","Omaha city, Nebraska","8,089",selected_monthly_owner_costs_(smoc),±680,10.80%,±0.9
"('$2,000 to $2,499',)","Orlando city, Florida","4,675",selected_monthly_owner_costs_(smoc),±671,16.10%,±2.1
"('$2,000 to $2,499',)","Philadelphia city, Pennsylvania","18,180",selected_monthly_owner_costs_(smoc),"±1,077",9.30%,±0.5
"('$2,000 to $2,499',)","Phoenix city, Arizona","28,740",selected_monthly_owner_costs_(smoc),"±1,444",12.70%,±0.6
"('$2,000 to $2,499',)","Pittsburgh city, Pennsylvania","2,731",selected_monthly_owner_costs_(smoc),±497,7.40%,±1.3
"('$2,000 to $2,499',)","Plano city, Texas","8,158",selected_monthly_owner_costs_(smoc),±714,20.00%,±1.5
"('$2,000 to $2,499',)","Portland city, Oregon","22,907",selected_monthly_owner_costs_(smoc),"±1,200",21.30%,±1.1
"('$2,000 to $2,499',)","Raleigh city, North Carolina","8,902",selected_monthly_owner_costs_(smoc),±652,12.00%,±0.9
"('$2,000 to $2,499',)","Riverside city, California","7,586",selected_monthly_owner_costs_(smoc),±643,20.80%,±1.6
"('$2,000 to $2,499',)","Sacramento city, California","13,391",selected_monthly_owner_costs_(smoc),±945,20.30%,±1.3
"('$2,000 to $2,499',)","San Antonio city, Texas","16,814",selected_monthly_owner_costs_(smoc),"±1,186",10.70%,±0.7
"('$2,000 to $2,499',)","San Diego city, California","30,988",selected_monthly_owner_costs_(smoc),"±1,301",17.90%,±0.7
"('$2,000 to $2,499',)","San Francisco city, California","8,856",selected_monthly_owner_costs_(smoc),±732,9.90%,±0.8
"('$2,000 to $2,499',)","San Jose city, California","15,706",selected_monthly_owner_costs_(smoc),±672,12.00%,±0.5
"('$2,000 to $2,499',)","Santa Ana city, California","5,674",selected_monthly_owner_costs_(smoc),±508,22.80%,±1.7
"('$2,000 to $2,499',)","Seattle city, Washington","19,095",selected_monthly_owner_costs_(smoc),±940,17.10%,±0.8
"('$2,000 to $2,499',)","St. Louis city, Missouri","3,032",selected_monthly_owner_costs_(smoc),±349,7.50%,±0.9
"('$2,000 to $2,499',)","St. Paul city, Minnesota","4,954",selected_monthly_owner_costs_(smoc),±364,12.00%,±0.9
"('$2,000 to $2,499',)","Stockton city, California","6,160",selected_monthly_owner_costs_(smoc),±553,18.70%,±1.5
"('$2,000 to $2,499',)","Tampa city, Florida","6,208",selected_monthly_owner_costs_(smoc),±594,12.30%,±1.1
"('$2,000 to $2,499',)","Tucson city, Arizona","3,663",selected_monthly_owner_costs_(smoc),±389,5.10%,±0.5
"('$2,000 to $2,499',)","Tulsa city, Oklahoma","3,687",selected_monthly_owner_costs_(smoc),±330,7.60%,±0.6
"('$2,000 to $2,499',)","Virginia Beach city, Virginia","15,932",selected_monthly_owner_costs_(smoc),"±1,031",18.80%,±1.1
"('$2,000 to $2,499',)","Washington city, District of Columbia","14,273",selected_monthly_owner_costs_(smoc),±888,15.40%,±0.9
"('$2,000 to $2,499',)","Wichita city, Kansas","4,629",selected_monthly_owner_costs_(smoc),±532,8.30%,±0.9
"('$2,500 to $2,999',)","Albuquerque city, New Mexico","3,068",selected_monthly_owner_costs_(smoc),±439,3.40%,±0.5
"('$2,500 to $2,999',)","Anaheim city, California","7,216",selected_monthly_owner_costs_(smoc),±760,21.30%,±2.1
"('$2,500 to $2,999',)","Anchorage municipality, Alaska","6,634",selected_monthly_owner_costs_(smoc),±643,14.40%,±1.3
"('$2,500 to $2,999',)","Arlington city, Texas","2,155",selected_monthly_owner_costs_(smoc),±332,4.50%,±0.7
"('$2,500 to $2,999',)","Atlanta city, Georgia","6,376",selected_monthly_owner_costs_(smoc),±662,9.50%,±1.0
"('$2,500 to $2,999',)","Aurora city, Colorado","4,931",selected_monthly_owner_costs_(smoc),±454,7.80%,±0.7
"('$2,500 to $2,999',)","Austin city, Texas","14,865",selected_monthly_owner_costs_(smoc),±931,12.40%,±0.7
"('$2,500 to $2,999',)","Bakersfield city, California","3,382",selected_monthly_owner_costs_(smoc),±563,6.50%,±1.1
"('$2,500 to $2,999',)","Baltimore city, Maryland","4,856",selected_monthly_owner_costs_(smoc),±479,6.10%,±0.6
"('$2,500 to $2,999',)","Boston city, Massachusetts","11,703",selected_monthly_owner_costs_(smoc),±825,16.90%,±1.1
"('$2,500 to $2,999',)","Charlotte city, North Carolina","7,370",selected_monthly_owner_costs_(smoc),±611,5.40%,±0.4
"('$2,500 to $2,999',)","Chicago city, Illinois","38,726",selected_monthly_owner_costs_(smoc),"±1,509",12.00%,±0.5
"('$2,500 to $2,999',)","Cincinnati city, Ohio","1,401",selected_monthly_owner_costs_(smoc),±213,3.80%,±0.6
"('$2,500 to $2,999',)","Cleveland city, Ohio",357,selected_monthly_owner_costs_(smoc),±114,0.90%,±0.3
"('$2,500 to $2,999',)","Colorado Springs city, Colorado","5,638",selected_monthly_owner_costs_(smoc),±589,7.00%,±0.7
"('$2,500 to $2,999',)","Columbus city, Ohio","3,648",selected_monthly_owner_costs_(smoc),±600,3.10%,±0.5
"('$2,500 to $2,999',)","Corpus Christi city, Texas","1,881",selected_monthly_owner_costs_(smoc),±302,5.10%,±0.8
"('$2,500 to $2,999',)","Dallas city, Texas","10,425",selected_monthly_owner_costs_(smoc),±836,8.60%,±0.7
"('$2,500 to $2,999',)","Denver city, Colorado","14,098",selected_monthly_owner_costs_(smoc),±972,13.10%,±0.8
"('$2,500 to $2,999',)","Detroit city, Michigan",883,selected_monthly_owner_costs_(smoc),±194,2.10%,±0.5
"('$2,500 to $2,999',)","Durham city, North Carolina","2,165",selected_monthly_owner_costs_(smoc),±344,4.90%,±0.8
"('$2,500 to $2,999',)","El Paso city, Texas","2,316",selected_monthly_owner_costs_(smoc),±425,3.00%,±0.5
"('$2,500 to $2,999',)","Fort Worth city, Texas","7,880",selected_monthly_owner_costs_(smoc),±865,6.90%,±0.8
"('$2,500 to $2,999',)","Fresno city, California","3,286",selected_monthly_owner_costs_(smoc),±395,5.90%,±0.7
"('$2,500 to $2,999',)","Greensboro city, North Carolina","1,296",selected_monthly_owner_costs_(smoc),±273,3.20%,±0.6
"('$2,500 to $2,999',)","Henderson city, Nevada","4,988",selected_monthly_owner_costs_(smoc),±555,9.10%,±1.0
"('$2,500 to $2,999',)","Houston city, Texas","16,688",selected_monthly_owner_costs_(smoc),"±1,022",8.30%,±0.5
"('$2,500 to $2,999',)","Indianapolis city (balance), Indiana","3,282",selected_monthly_owner_costs_(smoc),±402,2.60%,±0.3
"('$2,500 to $2,999',)","Irvine city, California","4,618",selected_monthly_owner_costs_(smoc),±656,15.20%,±2.0
"('$2,500 to $2,999',)","Jacksonville city, Florida","6,013",selected_monthly_owner_costs_(smoc),±676,4.60%,±0.5
"('$2,500 to $2,999',)","Jersey City city, New Jersey","3,733",selected_monthly_owner_costs_(smoc),±524,16.80%,±2.2
"('$2,500 to $2,999',)","Kansas City city, Missouri","2,980",selected_monthly_owner_costs_(smoc),±318,4.20%,±0.5
"('$2,500 to $2,999',)","Las Vegas city, Nevada","6,521",selected_monthly_owner_costs_(smoc),±705,7.40%,±0.8
"('$2,500 to $2,999',)","Lexington-Fayette urban county, Kentucky","2,145",selected_monthly_owner_costs_(smoc),±317,4.40%,±0.6
"('$2,500 to $2,999',)","Lincoln city, Nebraska","1,808",selected_monthly_owner_costs_(smoc),±288,4.20%,±0.7
"('$2,500 to $2,999',)","Long Beach city, California","9,345",selected_monthly_owner_costs_(smoc),±802,19.10%,±1.4
"('$2,500 to $2,999',)","Los Angeles city, California","59,813",selected_monthly_owner_costs_(smoc),"±1,678",16.10%,±0.4
"('$2,500 to $2,999',)","Memphis city, Tennessee","2,171",selected_monthly_owner_costs_(smoc),±372,3.00%,±0.5
"('$2,500 to $2,999',)","Mesa city, Arizona","3,934",selected_monthly_owner_costs_(smoc),±555,5.20%,±0.7
"('$2,500 to $2,999',)","Miami city, Florida","3,635",selected_monthly_owner_costs_(smoc),±637,12.30%,±2.0
"('$2,500 to $2,999',)","Milwaukee city, Wisconsin","1,231",selected_monthly_owner_costs_(smoc),±202,2.00%,±0.3
"('$2,500 to $2,999',)","Minneapolis city, Minnesota","5,087",selected_monthly_owner_costs_(smoc),±474,8.20%,±0.8
"('$2,500 to $2,999',)","Nashville-Davidson metropolitan government (balance), Tennessee","6,496",selected_monthly_owner_costs_(smoc),±734,6.10%,±0.7
"('$2,500 to $2,999',)","New Orleans city, Louisiana","3,558",selected_monthly_owner_costs_(smoc),±359,8.50%,±0.9
"('$2,500 to $2,999',)","New York city, New York","98,528",selected_monthly_owner_costs_(smoc),"±2,605",16.30%,±0.4
"('$2,500 to $2,999',)","Newark city, New Jersey","2,820",selected_monthly_owner_costs_(smoc),±410,17.00%,±2.1
"('$2,500 to $2,999',)","Oakland city, California","6,634",selected_monthly_owner_costs_(smoc),±567,13.90%,±1.1
"('$2,500 to $2,999',)","Oklahoma City city, Oklahoma","4,252",selected_monthly_owner_costs_(smoc),±508,4.70%,±0.6
"('$2,500 to $2,999',)","Omaha city, Nebraska","3,560",selected_monthly_owner_costs_(smoc),±394,4.80%,±0.5
"('$2,500 to $2,999',)","Orlando city, Florida","2,148",selected_monthly_owner_costs_(smoc),±453,7.40%,±1.5
"('$2,500 to $2,999',)","Philadelphia city, Pennsylvania","8,598",selected_monthly_owner_costs_(smoc),±708,4.40%,±0.4
"('$2,500 to $2,999',)","Phoenix city, Arizona","14,679",selected_monthly_owner_costs_(smoc),±971,6.50%,±0.4
"('$2,500 to $2,999',)","Pittsburgh city, Pennsylvania","1,560",selected_monthly_owner_costs_(smoc),±240,4.20%,±0.6
"('$2,500 to $2,999',)","Plano city, Texas","6,672",selected_monthly_owner_costs_(smoc),±612,16.40%,±1.5
"('$2,500 to $2,999',)","Portland city, Oregon","14,356",selected_monthly_owner_costs_(smoc),±896,13.30%,±0.8
"('$2,500 to $2,999',)","Raleigh city, North Carolina","5,036",selected_monthly_owner_costs_(smoc),±525,6.80%,±0.7
"('$2,500 to $2,999',)","Riverside city, California","5,208",selected_monthly_owner_costs_(smoc),±575,14.30%,±1.5
"('$2,500 to $2,999',)","Sacramento city, California","7,933",selected_monthly_owner_costs_(smoc),±742,12.10%,±1.1
"('$2,500 to $2,999',)","San Antonio city, Texas","7,377",selected_monthly_owner_costs_(smoc),±716,4.70%,±0.5
"('$2,500 to $2,999',)","San Diego city, California","29,218",selected_monthly_owner_costs_(smoc),"±1,649",16.90%,±0.9
"('$2,500 to $2,999',)","San Francisco city, California","9,340",selected_monthly_owner_costs_(smoc),±728,10.40%,±0.8
"('$2,500 to $2,999',)","San Jose city, California","18,876",selected_monthly_owner_costs_(smoc),±847,14.40%,±0.6
"('$2,500 to $2,999',)","Santa Ana city, California","3,901",selected_monthly_owner_costs_(smoc),±410,15.70%,±1.6
"('$2,500 to $2,999',)","Seattle city, Washington","19,587",selected_monthly_owner_costs_(smoc),±918,17.50%,±0.8
"('$2,500 to $2,999',)","St. Louis city, Missouri","1,280",selected_monthly_owner_costs_(smoc),±223,3.20%,±0.6
"('$2,500 to $2,999',)","St. Paul city, Minnesota","2,749",selected_monthly_owner_costs_(smoc),±421,6.70%,±1.0
"('$2,500 to $2,999',)","Stockton city, California","2,898",selected_monthly_owner_costs_(smoc),±454,8.80%,±1.4
"('$2,500 to $2,999',)","Tampa city, Florida","3,759",selected_monthly_owner_costs_(smoc),±506,7.50%,±1.0
"('$2,500 to $2,999',)","Tucson city, Arizona","1,445",selected_monthly_owner_costs_(smoc),±395,2.00%,±0.5
"('$2,500 to $2,999',)","Tulsa city, Oklahoma","2,139",selected_monthly_owner_costs_(smoc),±232,4.40%,±0.5
"('$2,500 to $2,999',)","Virginia Beach city, Virginia","8,976",selected_monthly_owner_costs_(smoc),±718,10.60%,±0.8
"('$2,500 to $2,999',)","Washington city, District of Columbia","13,368",selected_monthly_owner_costs_(smoc),"±1,112",14.40%,±1.1
"('$2,500 to $2,999',)","Wichita city, Kansas","2,052",selected_monthly_owner_costs_(smoc),±299,3.70%,±0.5
"('$3,000 or more',)","Albuquerque city, New Mexico","2,841",selected_monthly_owner_costs_(smoc),±360,3.10%,±0.4
"('$3,000 or more',)","Anaheim city, California","9,936",selected_monthly_owner_costs_(smoc),±682,29.40%,±1.7
"('$3,000 or more',)","Anchorage municipality, Alaska","8,431",selected_monthly_owner_costs_(smoc),±699,18.30%,±1.5
"('$3,000 or more',)","Arlington city, Texas","2,104",selected_monthly_owner_costs_(smoc),±318,4.40%,±0.6
"('$3,000 or more',)","Atlanta city, Georgia","17,357",selected_monthly_owner_costs_(smoc),±987,25.70%,±1.3
"('$3,000 or more',)","Aurora city, Colorado","4,225",selected_monthly_owner_costs_(smoc),±620,6.70%,±1.0
"('$3,000 or more',)","Austin city, Texas","29,133",selected_monthly_owner_costs_(smoc),"±1,269",24.20%,±1.0
"('$3,000 or more',)","Bakersfield city, California","3,603",selected_monthly_owner_costs_(smoc),±458,6.90%,±0.9
"('$3,000 or more',)","Baltimore city, Maryland","6,065",selected_monthly_owner_costs_(smoc),±598,7.60%,±0.8
"('$3,000 or more',)","Boston city, Massachusetts","22,063",selected_monthly_owner_costs_(smoc),"±1,112",31.90%,±1.5
"('$3,000 or more',)","Charlotte city, North Carolina","13,356",selected_monthly_owner_costs_(smoc),±721,9.80%,±0.5
"('$3,000 or more',)","Chicago city, Illinois","63,384",selected_monthly_owner_costs_(smoc),"±2,178",19.60%,±0.6
"('$3,000 or more',)","Cincinnati city, Ohio","2,942",selected_monthly_owner_costs_(smoc),±389,8.00%,±1.0
"('$3,000 or more',)","Cleveland city, Ohio",355,selected_monthly_owner_costs_(smoc),±99,0.90%,±0.2
"('$3,000 or more',)","Colorado Springs city, Colorado","4,446",selected_monthly_owner_costs_(smoc),±450,5.50%,±0.6
"('$3,000 or more',)","Columbus city, Ohio","2,371",selected_monthly_owner_costs_(smoc),±290,2.00%,±0.2
"('$3,000 or more',)","Corpus Christi city, Texas","2,176",selected_monthly_owner_costs_(smoc),±371,5.90%,±1.0
"('$3,000 or more',)","Dallas city, Texas","26,082",selected_monthly_owner_costs_(smoc),±949,21.40%,±0.8
"('$3,000 or more',)","Denver city, Colorado","15,845",selected_monthly_owner_costs_(smoc),±936,14.80%,±0.9
"('$3,000 or more',)","Detroit city, Michigan",746,selected_monthly_owner_costs_(smoc),±198,1.80%,±0.5
"('$3,000 or more',)","Durham city, North Carolina","2,473",selected_monthly_owner_costs_(smoc),±423,5.70%,±1.0
"('$3,000 or more',)","El Paso city, Texas","2,478",selected_monthly_owner_costs_(smoc),±418,3.20%,±0.5
"('$3,000 or more',)","Fort Worth city, Texas","7,668",selected_monthly_owner_costs_(smoc),±765,6.70%,±0.7
"('$3,000 or more',)","Fresno city, California","3,571",selected_monthly_owner_costs_(smoc),±420,6.40%,±0.7
"('$3,000 or more',)","Greensboro city, North Carolina","2,224",selected_monthly_owner_costs_(smoc),±471,5.50%,±1.1
"('$3,000 or more',)","Henderson city, Nevada","4,662",selected_monthly_owner_costs_(smoc),±447,8.60%,±0.8
"('$3,000 or more',)","Houston city, Texas","36,602",selected_monthly_owner_costs_(smoc),"±1,484",18.30%,±0.8
"('$3,000 or more',)","Indianapolis city (balance), Indiana","3,863",selected_monthly_owner_costs_(smoc),±512,3.00%,±0.4
"('$3,000 or more',)","Irvine city, California","18,205",selected_monthly_owner_costs_(smoc),±993,59.80%,±2.1
"('$3,000 or more',)","Jacksonville city, Florida","6,120",selected_monthly_owner_costs_(smoc),±627,4.70%,±0.5
"('$3,000 or more',)","Jersey City city, New Jersey","9,121",selected_monthly_owner_costs_(smoc),±915,41.10%,±3.0
"('$3,000 or more',)","Kansas City city, Missouri","3,438",selected_monthly_owner_costs_(smoc),±367,4.80%,±0.5
"('$3,000 or more',)","Las Vegas city, Nevada","6,046",selected_monthly_owner_costs_(smoc),±552,6.80%,±0.6
"('$3,000 or more',)","Lexington-Fayette urban county, Kentucky","2,858",selected_monthly_owner_costs_(smoc),±324,5.80%,±0.6
"('$3,000 or more',)","Lincoln city, Nebraska","1,654",selected_monthly_owner_costs_(smoc),±283,3.90%,±0.7
