Metric,City,Estimate,Group,Estimate Margin of Error
"('Latin America',)","Memphis city, Tennessee",60.30%,world_region_of_birth_of_foreign_born,±4.4
"('Latin America',)","Milwaukee city, Wisconsin",53.90%,world_region_of_birth_of_foreign_born,±3.7
"('Latin America',)","New York city, New York",50.10%,world_region_of_birth_of_foreign_born,±0.5
"('Latin America',)","Oklahoma City city, Oklahoma",61.90%,world_region_of_birth_of_foreign_born,±2.5
"('Latin America',)","Philadelphia city, Pennsylvania",34.90%,world_region_of_birth_of_foreign_born,±3.0
"('Latin America',)","Phoenix city, Arizona",68.90%,world_region_of_birth_of_foreign_born,±2.0
"('Latin America',)","Portland city, Oregon",25.50%,world_region_of_birth_of_foreign_born,±3.1
"('Latin America',)","Sacramento city, California",37.60%,world_region_of_birth_of_foreign_born,±3.8
"('Latin America',)","San Antonio city, Texas",73.30%,world_region_of_birth_of_foreign_born,±2.5
"('Latin America',)","San Diego city, California",38.10%,world_region_of_birth_of_foreign_born,±2.1
"('Latin America',)","San Francisco city, California",17.50%,world_region_of_birth_of_foreign_born,±1.1
"('Latin America',)","San Jose city, California",27.80%,world_region_of_birth_of_foreign_born,±1.5
"('Latin America',)","Seattle city, Washington",13.10%,world_region_of_birth_of_foreign_born,±2.8
"('Latin America',)","Tucson city, Arizona",68.30%,world_region_of_birth_of_foreign_born,±3.8
"('Latin America',)","Washington city, District of Columbia",42.80%,world_region_of_birth_of_foreign_born,±2.6
"('Northern America',)","Albuquerque city, New Mexico",1.20%,world_region_of_birth_of_foreign_born,±0.6
"('Northern America',)","Austin city, Texas",1.00%,world_region_of_birth_of_foreign_born,±0.4
"('Northern America',)","Baltimore city, Maryland",2.70%,world_region_of_birth_of_foreign_born,±1.7
"('Northern America',)","Boston city, Massachusetts",1.80%,world_region_of_birth_of_foreign_born,±0.5
"('Northern America',)","Charlotte city, North Carolina",1.20%,world_region_of_birth_of_foreign_born,±0.5
"('Northern America',)","Chicago city, Illinois",0.90%,world_region_of_birth_of_foreign_born,±0.2
"('Northern America',)","Columbus city, Ohio",1.50%,world_region_of_birth_of_foreign_born,±0.7
"('Northern America',)","Dallas city, Texas",0.70%,world_region_of_birth_of_foreign_born,±0.3
"('Northern America',)","Denver city, Colorado",1.70%,world_region_of_birth_of_foreign_born,±0.6
"('Northern America',)","Detroit city, Michigan",2.00%,world_region_of_birth_of_foreign_born,±0.9
"('Northern America',)","El Paso city, Texas",0.20%,world_region_of_birth_of_foreign_born,±0.2
"('Northern America',)","Fort Worth city, Texas",0.90%,world_region_of_birth_of_foreign_born,±0.5
"('Northern America',)","Fresno city, California",0.60%,world_region_of_birth_of_foreign_born,±0.3
"('Northern America',)","Houston city, Texas",0.80%,world_region_of_birth_of_foreign_born,±0.2
"('Northern America',)","Indianapolis city (balance), Indiana",0.30%,world_region_of_birth_of_foreign_born,±0.3
"('Northern America',)","Jacksonville city, Florida",1.60%,world_region_of_birth_of_foreign_born,±0.7
"('Northern America',)","Las Vegas city, Nevada",1.20%,world_region_of_birth_of_foreign_born,±0.5
"('Northern America',)","Los Angeles city, California",1.10%,world_region_of_birth_of_foreign_born,±0.1
"('Northern America',)","Memphis city, Tennessee",0.70%,world_region_of_birth_of_foreign_born,±0.5
"('Northern America',)","Milwaukee city, Wisconsin",1.00%,world_region_of_birth_of_foreign_born,±1.0
"('Northern America',)","New York city, New York",0.70%,world_region_of_birth_of_foreign_born,±0.1
"('Northern America',)","Oklahoma City city, Oklahoma",0.70%,world_region_of_birth_of_foreign_born,±0.4
"('Northern America',)","Philadelphia city, Pennsylvania",0.90%,world_region_of_birth_of_foreign_born,±0.4
"('Northern America',)","Phoenix city, Arizona",2.30%,world_region_of_birth_of_foreign_born,±0.6
"('Northern America',)","Portland city, Oregon",3.10%,world_region_of_birth_of_foreign_born,±1.0
"('Northern America',)","Sacramento city, California",0.50%,world_region_of_birth_of_foreign_born,±0.3
"('Northern America',)","San Antonio city, Texas",1.00%,world_region_of_birth_of_foreign_born,±0.5
"('Northern America',)","San Diego city, California",1.90%,world_region_of_birth_of_foreign_born,±0.4
"('Northern America',)","San Francisco city, California",1.90%,world_region_of_birth_of_foreign_born,±0.4
"('Northern America',)","San Jose city, California",1.20%,world_region_of_birth_of_foreign_born,±0.3
"('Northern America',)","Seattle city, Washington",4.50%,world_region_of_birth_of_foreign_born,±1.1
"('Northern America',)","Tucson city, Arizona",2.10%,world_region_of_birth_of_foreign_born,±0.9
"('Northern America',)","Washington city, District of Columbia",1.90%,world_region_of_birth_of_foreign_born,±0.6
"('Population 5 years and over',)","Albuquerque city, New Mexico","525,967",language_spoken_at_home_and_ability_to_speak_english,"±1,358"
"('Population 5 years and over',)","Austin city, Texas","890,189",language_spoken_at_home_and_ability_to_speak_english,"±2,689"
"('Population 5 years and over',)","Baltimore city, Maryland","572,570",language_spoken_at_home_and_ability_to_speak_english,±125
"('Population 5 years and over',)","Boston city, Massachusetts","649,580",language_spoken_at_home_and_ability_to_speak_english,"±3,129"
"('Population 5 years and over',)","Charlotte city, North Carolina","802,725",language_spoken_at_home_and_ability_to_speak_english,"±2,577"
"('Population 5 years and over',)","Chicago city, Illinois","2,544,445",language_spoken_at_home_and_ability_to_speak_english,"±5,221"
"('Population 5 years and over',)","Columbus city, Ohio","818,438",language_spoken_at_home_and_ability_to_speak_english,"±3,819"
"('Population 5 years and over',)","Dallas city, Texas","1,238,570",language_spoken_at_home_and_ability_to_speak_english,"±4,343"
"('Population 5 years and over',)","Denver city, Colorado","661,299",language_spoken_at_home_and_ability_to_speak_english,±353
"('Population 5 years and over',)","Detroit city, Michigan","622,948",language_spoken_at_home_and_ability_to_speak_english,"±2,202"
"('Population 5 years and over',)","El Paso city, Texas","633,912",language_spoken_at_home_and_ability_to_speak_english,"±2,987"
"('Population 5 years and over',)","Fort Worth city, Texas","806,814",language_spoken_at_home_and_ability_to_speak_english,"±5,669"
"('Population 5 years and over',)","Fresno city, California","483,986",language_spoken_at_home_and_ability_to_speak_english,"±2,162"
"('Population 5 years and over',)","Houston city, Texas","2,126,111",language_spoken_at_home_and_ability_to_speak_english,"±7,281"
"('Population 5 years and over',)","Indianapolis city (balance), Indiana","793,672",language_spoken_at_home_and_ability_to_speak_english,"±4,813"
"('Population 5 years and over',)","Jacksonville city, Florida","831,215",language_spoken_at_home_and_ability_to_speak_english,±884
"('Population 5 years and over',)","Las Vegas city, Nevada","599,687",language_spoken_at_home_and_ability_to_speak_english,"±3,129"
"('Population 5 years and over',)","Los Angeles city, California","3,770,311",language_spoken_at_home_and_ability_to_speak_english,"±6,732"
"('Population 5 years and over',)","Memphis city, Tennessee","603,309",language_spoken_at_home_and_ability_to_speak_english,"±1,954"
"('Population 5 years and over',)","Milwaukee city, Wisconsin","551,160",language_spoken_at_home_and_ability_to_speak_english,"±1,575"
"('Population 5 years and over',)","New York city, New York","8,070,122",language_spoken_at_home_and_ability_to_speak_english,±654
"('Population 5 years and over',)","Oklahoma City city, Oklahoma","592,650",language_spoken_at_home_and_ability_to_speak_english,"±2,224"
"('Population 5 years and over',)","Philadelphia city, Pennsylvania","1,475,225",language_spoken_at_home_and_ability_to_speak_english,±274
"('Population 5 years and over',)","Phoenix city, Arizona","1,505,944",language_spoken_at_home_and_ability_to_speak_english,"±4,778"
"('Population 5 years and over',)","Portland city, Oregon","612,057",language_spoken_at_home_and_ability_to_speak_english,"±2,255"
"('Population 5 years and over',)","Sacramento city, California","466,570",language_spoken_at_home_and_ability_to_speak_english,"±2,653"
"('Population 5 years and over',)","San Antonio city, Texas","1,406,091",language_spoken_at_home_and_ability_to_speak_english,"±3,647"
"('Population 5 years and over',)","San Diego city, California","1,334,830",language_spoken_at_home_and_ability_to_speak_english,"±4,621"
"('Population 5 years and over',)","San Francisco city, California","844,517",language_spoken_at_home_and_ability_to_speak_english,±372
"('Population 5 years and over',)","San Jose city, California","970,923",language_spoken_at_home_and_ability_to_speak_english,"±3,512"
"('Population 5 years and over',)","Seattle city, Washington","688,470",language_spoken_at_home_and_ability_to_speak_english,"±3,381"
"('Population 5 years and over',)","Tucson city, Arizona","504,134",language_spoken_at_home_and_ability_to_speak_english,"±2,319"
"('Population 5 years and over',)","Washington city, District of Columbia","648,907",language_spoken_at_home_and_ability_to_speak_english,±115
"('English only',)","Albuquerque city, New Mexico",73.40%,language_spoken_at_home_and_ability_to_speak_english,±1.8
"('English only',)","Austin city, Texas",67.70%,language_spoken_at_home_and_ability_to_speak_english,±1.3
"('English only',)","Baltimore city, Maryland",89.70%,language_spoken_at_home_and_ability_to_speak_english,±1.0
"('English only',)","Boston city, Massachusetts",61.50%,language_spoken_at_home_and_ability_to_speak_english,±1.1
"('English only',)","Charlotte city, North Carolina",78.10%,language_spoken_at_home_and_ability_to_speak_english,±1.1
"('English only',)","Chicago city, Illinois",63.90%,language_spoken_at_home_and_ability_to_speak_english,±0.6
"('English only',)","Columbus city, Ohio",84.60%,language_spoken_at_home_and_ability_to_speak_english,±1.2
"('English only',)","Dallas city, Texas",55.80%,language_spoken_at_home_and_ability_to_speak_english,±1.4
"('English only',)","Denver city, Colorado",74.80%,language_spoken_at_home_and_ability_to_speak_english,±1.2
"('English only',)","Detroit city, Michigan",89.40%,language_spoken_at_home_and_ability_to_speak_english,±0.9
"('English only',)","El Paso city, Texas",31.30%,language_spoken_at_home_and_ability_to_speak_english,±1.4
"('English only',)","Fort Worth city, Texas",66.70%,language_spoken_at_home_and_ability_to_speak_english,±1.6
"('English only',)","Fresno city, California",59.00%,language_spoken_at_home_and_ability_to_speak_english,±1.8
"('English only',)","Houston city, Texas",51.40%,language_spoken_at_home_and_ability_to_speak_english,±0.9
"('English only',)","Indianapolis city (balance), Indiana",85.10%,language_spoken_at_home_and_ability_to_speak_english,±1.0
"('English only',)","Jacksonville city, Florida",84.80%,language_spoken_at_home_and_ability_to_speak_english,±1.0
"('English only',)","Las Vegas city, Nevada",66.10%,language_spoken_at_home_and_ability_to_speak_english,±1.6
"('English only',)","Los Angeles city, California",41.00%,language_spoken_at_home_and_ability_to_speak_english,±0.6
"('English only',)","Memphis city, Tennessee",90.10%,language_spoken_at_home_and_ability_to_speak_english,±0.7
"('English only',)","Milwaukee city, Wisconsin",80.30%,language_spoken_at_home_and_ability_to_speak_english,±1.0
"('English only',)","New York city, New York",51.10%,language_spoken_at_home_and_ability_to_speak_english,±0.3
"('English only',)","Oklahoma City city, Oklahoma",80.00%,language_spoken_at_home_and_ability_to_speak_english,±1.1
"('English only',)","Philadelphia city, Pennsylvania",76.60%,language_spoken_at_home_and_ability_to_speak_english,±0.9
"('English only',)","Phoenix city, Arizona",62.50%,language_spoken_at_home_and_ability_to_speak_english,±1.0
"('English only',)","Portland city, Oregon",79.90%,language_spoken_at_home_and_ability_to_speak_english,±1.2
"('English only',)","Sacramento city, California",62.90%,language_spoken_at_home_and_ability_to_speak_english,±1.8
"('English only',)","San Antonio city, Texas",58.00%,language_spoken_at_home_and_ability_to_speak_english,±1.2
"('English only',)","San Diego city, California",59.40%,language_spoken_at_home_and_ability_to_speak_english,±1.2
"('English only',)","San Francisco city, California",55.70%,language_spoken_at_home_and_ability_to_speak_english,±0.9
"('English only',)","San Jose city, California",42.50%,language_spoken_at_home_and_ability_to_speak_english,±1.1
"('English only',)","Seattle city, Washington",79.20%,language_spoken_at_home_and_ability_to_speak_english,±1.1
"('English only',)","Tucson city, Arizona",66.20%,language_spoken_at_home_and_ability_to_speak_english,±1.6
"('English only',)","Washington city, District of Columbia",82.40%,language_spoken_at_home_and_ability_to_speak_english,±0.9
"('Language other than English',)","Albuquerque city, New Mexico",26.60%,language_spoken_at_home_and_ability_to_speak_english,±1.8
"('Language other than English',)","Austin city, Texas",32.30%,language_spoken_at_home_and_ability_to_speak_english,±1.3
"('Language other than English',)","Baltimore city, Maryland",10.30%,language_spoken_at_home_and_ability_to_speak_english,±1.0
"('Language other than English',)","Boston city, Massachusetts",38.50%,language_spoken_at_home_and_ability_to_speak_english,±1.1
"('Language other than English',)","Charlotte city, North Carolina",21.90%,language_spoken_at_home_and_ability_to_speak_english,±1.1
"('Language other than English',)","Chicago city, Illinois",36.10%,language_spoken_at_home_and_ability_to_speak_english,±0.6
"('Language other than English',)","Columbus city, Ohio",15.40%,language_spoken_at_home_and_ability_to_speak_english,±1.2
"('Language other than English',)","Dallas city, Texas",44.20%,language_spoken_at_home_and_ability_to_speak_english,±1.4
"('Language other than English',)","Denver city, Colorado",25.20%,language_spoken_at_home_and_ability_to_speak_english,±1.2
"('Language other than English',)","Detroit city, Michigan",10.60%,language_spoken_at_home_and_ability_to_speak_english,±0.9
"('Language other than English',)","El Paso city, Texas",68.70%,language_spoken_at_home_and_ability_to_speak_english,±1.4
"('Language other than English',)","Fort Worth city, Texas",33.30%,language_spoken_at_home_and_ability_to_speak_english,±1.6
"('Language other than English',)","Fresno city, California",41.00%,language_spoken_at_home_and_ability_to_speak_english,±1.8
"('Language other than English',)","Houston city, Texas",48.60%,language_spoken_at_home_and_ability_to_speak_english,±0.9
"('Language other than English',)","Indianapolis city (balance), Indiana",14.90%,language_spoken_at_home_and_ability_to_speak_english,±1.0
"('Language other than English',)","Jacksonville city, Florida",15.20%,language_spoken_at_home_and_ability_to_speak_english,±1.0
"('Language other than English',)","Las Vegas city, Nevada",33.90%,language_spoken_at_home_and_ability_to_speak_english,±1.6
"('Language other than English',)","Los Angeles city, California",59.00%,language_spoken_at_home_and_ability_to_speak_english,±0.6
"('Language other than English',)","Memphis city, Tennessee",9.90%,language_spoken_at_home_and_ability_to_speak_english,±0.7
"('Language other than English',)","Milwaukee city, Wisconsin",19.70%,language_spoken_at_home_and_ability_to_speak_english,±1.0
"('Language other than English',)","New York city, New York",48.90%,language_spoken_at_home_and_ability_to_speak_english,±0.3
"('Language other than English',)","Oklahoma City city, Oklahoma",20.00%,language_spoken_at_home_and_ability_to_speak_english,±1.1
"('Language other than English',)","Philadelphia city, Pennsylvania",23.40%,language_spoken_at_home_and_ability_to_speak_english,±0.9
"('Language other than English',)","Phoenix city, Arizona",37.50%,language_spoken_at_home_and_ability_to_speak_english,±1.0
"('Language other than English',)","Portland city, Oregon",20.10%,language_spoken_at_home_and_ability_to_speak_english,±1.2
"('Language other than English',)","Sacramento city, California",37.10%,language_spoken_at_home_and_ability_to_speak_english,±1.8
"('Language other than English',)","San Antonio city, Texas",42.00%,language_spoken_at_home_and_ability_to_speak_english,±1.2
"('Language other than English',)","San Diego city, California",40.60%,language_spoken_at_home_and_ability_to_speak_english,±1.2
"('Language other than English',)","San Francisco city, California",44.30%,language_spoken_at_home_and_ability_to_speak_english,±0.9
"('Language other than English',)","San Jose city, California",57.50%,language_spoken_at_home_and_ability_to_speak_english,±1.1
"('Language other than English',)","Seattle city, Washington",20.80%,language_spoken_at_home_and_ability_to_speak_english,±1.1
"('Language other than English',)","Tucson city, Arizona",33.80%,language_spoken_at_home_and_ability_to_speak_english,±1.6
"('Language other than English',)","Washington city, District of Columbia",17.60%,language_spoken_at_home_and_ability_to_speak_english,±0.9
"('Speak English less than ""very well""',)","Albuquerque city, New Mexico",6.30%,language_spoken_at_home_and_ability_to_speak_english,±0.9
"('Speak English less than ""very well""',)","Austin city, Texas",11.60%,language_spoken_at_home_and_ability_to_speak_english,±1.0
"('Speak English less than ""very well""',)","Baltimore city, Maryland",3.70%,language_spoken_at_home_and_ability_to_speak_english,±0.5
"('Speak English less than ""very well""',)","Boston city, Massachusetts",18.60%,language_spoken_at_home_and_ability_to_speak_english,±0.9
"('Speak English less than ""very well""',)","Charlotte city, North Carolina",11.00%,language_spoken_at_home_and_ability_to_speak_english,±0.8
"('Speak English less than ""very well""',)","Chicago city, Illinois",15.00%,language_spoken_at_home_and_ability_to_speak_english,±0.5
"('Speak English less than ""very well""',)","Columbus city, Ohio",6.00%,language_spoken_at_home_and_ability_to_speak_english,±0.7
"('Speak English less than ""very well""',)","Dallas city, Texas",21.80%,language_spoken_at_home_and_ability_to_speak_english,±1.1
"('Speak English less than ""very well""',)","Denver city, Colorado",9.40%,language_spoken_at_home_and_ability_to_speak_english,±0.8
"('Speak English less than ""very well""',)","Detroit city, Michigan",4.60%,language_spoken_at_home_and_ability_to_speak_english,±0.4
"('Speak English less than ""very well""',)","El Paso city, Texas",32.80%,language_spoken_at_home_and_ability_to_speak_english,±1.7
"('Speak English less than ""very well""',)","Fort Worth city, Texas",15.50%,language_spoken_at_home_and_ability_to_speak_english,±1.1
"('Speak English less than ""very well""',)","Fresno city, California",17.10%,language_spoken_at_home_and_ability_to_speak_english,±1.3
"('Speak English less than ""very well""',)","Houston city, Texas",23.30%,language_spoken_at_home_and_ability_to_speak_english,±0.9
"('Speak English less than ""very well""',)","Indianapolis city (balance), Indiana",7.10%,language_spoken_at_home_and_ability_to_speak_english,±0.7
"('Speak English less than ""very well""',)","Jacksonville city, Florida",5.60%,language_spoken_at_home_and_ability_to_speak_english,±0.6
"('Speak English less than ""very well""',)","Las Vegas city, Nevada",13.00%,language_spoken_at_home_and_ability_to_speak_english,±0.9
"('Speak English less than ""very well""',)","Los Angeles city, California",25.50%,language_spoken_at_home_and_ability_to_speak_english,±0.4
"('Speak English less than ""very well""',)","Memphis city, Tennessee",4.80%,language_spoken_at_home_and_ability_to_speak_english,±0.5
"('Speak English less than ""very well""',)","Milwaukee city, Wisconsin",7.80%,language_spoken_at_home_and_ability_to_speak_english,±0.8
"('Speak English less than ""very well""',)","New York city, New York",22.90%,language_spoken_at_home_and_ability_to_speak_english,±0.3
"('Speak English less than ""very well""',)","Oklahoma City city, Oklahoma",7.90%,language_spoken_at_home_and_ability_to_speak_english,±0.7
"('Speak English less than ""very well""',)","Philadelphia city, Pennsylvania",10.40%,language_spoken_at_home_and_ability_to_speak_english,±0.6
"('Speak English less than ""very well""',)","Phoenix city, Arizona",13.70%,language_spoken_at_home_and_ability_to_speak_english,±0.6
"('Speak English less than ""very well""',)","Portland city, Oregon",7.80%,language_spoken_at_home_and_ability_to_speak_english,±0.6
"('Speak English less than ""very well""',)","Sacramento city, California",14.80%,language_spoken_at_home_and_ability_to_speak_english,±1.2
"('Speak English less than ""very well""',)","San Antonio city, Texas",12.00%,language_spoken_at_home_and_ability_to_speak_english,±0.8
"('Speak English less than ""very well""',)","San Diego city, California",14.00%,language_spoken_at_home_and_ability_to_speak_english,±0.7
"('Speak English less than ""very well""',)","San Francisco city, California",19.50%,language_spoken_at_home_and_ability_to_speak_english,±0.7
"('Speak English less than ""very well""',)","San Jose city, California",24.80%,language_spoken_at_home_and_ability_to_speak_english,±0.8
"('Speak English less than ""very well""',)","Seattle city, Washington",8.50%,language_spoken_at_home_and_ability_to_speak_english,±0.9
"('Speak English less than ""very well""',)","Tucson city, Arizona",10.30%,language_spoken_at_home_and_ability_to_speak_english,±0.9
"('Speak English less than ""very well""',)","Washington city, District of Columbia",6.30%,language_spoken_at_home_and_ability_to_speak_english,±0.7
"('Population 16 years and over',)","Albuquerque city, New Mexico","445,845",employment_status,"±2,595"
"('Population 16 years and over',)","Austin city, Texas","775,804",employment_status,"±4,675"
"('Population 16 years and over',)","Baltimore city, Maryland","498,844",employment_status,"±1,237"
"('Population 16 years and over',)","Boston city, Massachusetts","589,324",employment_status,"±3,648"
"('Population 16 years and over',)","Charlotte city, North Carolina","681,901",employment_status,"±3,733"
"('Population 16 years and over',)","Chicago city, Illinois","2,212,557",employment_status,"±10,232"
"('Population 16 years and over',)","Columbus city, Ohio","701,068",employment_status,"±4,783"
"('Population 16 years and over',)","Dallas city, Texas","1,037,244",employment_status,"±7,742"
"('Population 16 years and over',)","Denver city, Colorado","577,520",employment_status,"±1,276"
"('Population 16 years and over',)","Detroit city, Michigan","525,680",employment_status,"±4,357"
"('Population 16 years and over',)","El Paso city, Texas","521,515",employment_status,"±4,339"
"('Population 16 years and over',)","Fort Worth city, Texas","667,185",employment_status,"±8,379"
"('Population 16 years and over',)","Fresno city, California","393,230",employment_status,"±4,486"
"('Population 16 years and over',)","Houston city, Texas","1,783,503",employment_status,"±11,043"
"('Population 16 years and over',)","Indianapolis city (balance), Indiana","667,724",employment_status,"±3,955"
"('Population 16 years and over',)","Jacksonville city, Florida","709,981",employment_status,"±2,026"
"('Population 16 years and over',)","Las Vegas city, Nevada","505,498",employment_status,"±5,559"
"('Population 16 years and over',)","Los Angeles city, California","3,271,960",employment_status,"±12,287"
"('Population 16 years and over',)","Memphis city, Tennessee","505,207",employment_status,"±3,909"
"('Population 16 years and over',)","Milwaukee city, Wisconsin","456,973",employment_status,"±3,481"
"('Population 16 years and over',)","New York city, New York","7,020,073",employment_status,"±4,293"
"('Population 16 years and over',)","Oklahoma City city, Oklahoma","491,576",employment_status,"±4,223"
"('Population 16 years and over',)","Philadelphia city, Pennsylvania","1,271,430",employment_status,"±1,851"
"('Population 16 years and over',)","Phoenix city, Arizona","1,246,705",employment_status,"±9,185"
"('Population 16 years and over',)","Portland city, Oregon","541,319",employment_status,"±3,494"
"('Population 16 years and over',)","Sacramento city, California","396,307",employment_status,"±4,380"
"('Population 16 years and over',)","San Antonio city, Texas","1,180,076",employment_status,"±5,084"
"('Population 16 years and over',)","San Diego city, California","1,166,285",employment_status,"±7,343"
"('Population 16 years and over',)","San Francisco city, California","777,887",employment_status,"±1,042"
"('Population 16 years and over',)","San Jose city, California","832,198",employment_status,"±6,256"
"('Population 16 years and over',)","Seattle city, Washington","621,509",employment_status,"±5,233"
"('Population 16 years and over',)","Tucson city, Arizona","435,409",employment_status,"±3,700"
"('Population 16 years and over',)","Washington city, District of Columbia","579,654",employment_status,"±1,066"
"('In labor force',)","Albuquerque city, New Mexico",62.70%,employment_status,±1.3
"('In labor force',)","Austin city, Texas",73.70%,employment_status,±0.9
"('In labor force',)","Baltimore city, Maryland",61.70%,employment_status,±1.2
"('In labor force',)","Boston city, Massachusetts",69.60%,employment_status,±1.0
"('In labor force',)","Charlotte city, North Carolina",71.50%,employment_status,±0.9
"('In labor force',)","Chicago city, Illinois",66.70%,employment_status,±0.6
"('In labor force',)","Columbus city, Ohio",69.80%,employment_status,±1.1
"('In labor force',)","Dallas city, Texas",69.30%,employment_status,±0.8
"('In labor force',)","Denver city, Colorado",72.00%,employment_status,±0.9
"('In labor force',)","Detroit city, Michigan",53.00%,employment_status,±1.2
"('In labor force',)","El Paso city, Texas",62.20%,employment_status,±1.2
"('In labor force',)","Fort Worth city, Texas",68.10%,employment_status,±1.1
"('In labor force',)","Fresno city, California",61.40%,employment_status,±1.4
"('In labor force',)","Houston city, Texas",66.20%,employment_status,±0.7
"('In labor force',)","Indianapolis city (balance), Indiana",66.30%,employment_status,±0.9
"('In labor force',)","Jacksonville city, Florida",65.80%,employment_status,±1.0
"('In labor force',)","Las Vegas city, Nevada",64.00%,employment_status,±1.1
"('In labor force',)","Los Angeles city, California",66.90%,employment_status,±0.4
"('In labor force',)","Memphis city, Tennessee",62.40%,employment_status,±1.3
"('In labor force',)","Milwaukee city, Wisconsin",63.50%,employment_status,±1.1
"('In labor force',)","New York city, New York",63.80%,employment_status,±0.3
"('In labor force',)","Oklahoma City city, Oklahoma",66.40%,employment_status,±1.1
"('In labor force',)","Philadelphia city, Pennsylvania",58.40%,employment_status,±0.8
"('In labor force',)","Phoenix city, Arizona",67.30%,employment_status,±0.7
"('In labor force',)","Portland city, Oregon",70.80%,employment_status,±1.1
"('In labor force',)","Sacramento city, California",64.30%,employment_status,±1.3
"('In labor force',)","San Antonio city, Texas",63.60%,employment_status,±0.7
"('In labor force',)","San Diego city, California",68.30%,employment_status,±0.8
"('In labor force',)","San Francisco city, California",71.50%,employment_status,±0.7
"('In labor force',)","San Jose city, California",68.50%,employment_status,±0.7
"('In labor force',)","Seattle city, Washington",73.20%,employment_status,±1.1
"('In labor force',)","Tucson city, Arizona",61.20%,employment_status,±1.2
"('In labor force',)","Washington city, District of Columbia",70.50%,employment_status,±1.1
"('Civilian labor force',)","Albuquerque city, New Mexico",62.40%,employment_status,±1.3
"('Civilian labor force',)","Austin city, Texas",73.60%,employment_status,±0.9
"('Civilian labor force',)","Baltimore city, Maryland",61.60%,employment_status,±1.2
"('Civilian labor force',)","Boston city, Massachusetts",69.40%,employment_status,±1.0
"('Civilian labor force',)","Charlotte city, North Carolina",71.40%,employment_status,±0.9
"('Civilian labor force',)","Chicago city, Illinois",66.70%,employment_status,±0.6
"('Civilian labor force',)","Columbus city, Ohio",69.70%,employment_status,±1.1
"('Civilian labor force',)","Dallas city, Texas",69.20%,employment_status,±0.8
"('Civilian labor force',)","Denver city, Colorado",71.90%,employment_status,±0.9
"('Civilian labor force',)","Detroit city, Michigan",52.90%,employment_status,±1.2
"('Civilian labor force',)","El Paso city, Texas",60.30%,employment_status,±1.2
"('Civilian labor force',)","Fort Worth city, Texas",67.90%,employment_status,±1.1
"('Civilian labor force',)","Fresno city, California",61.40%,employment_status,±1.3
"('Civilian labor force',)","Houston city, Texas",66.10%,employment_status,±0.7
"('Civilian labor force',)","Indianapolis city (balance), Indiana",66.30%,employment_status,±0.9
"('Civilian labor force',)","Jacksonville city, Florida",64.30%,employment_status,±1.1
"('Civilian labor force',)","Las Vegas city, Nevada",63.50%,employment_status,±1.1
"('Civilian labor force',)","Los Angeles city, California",66.80%,employment_status,±0.4
"('Civilian labor force',)","Memphis city, Tennessee",62.30%,employment_status,±1.3
"('Civilian labor force',)","Milwaukee city, Wisconsin",63.50%,employment_status,±1.1
"('Civilian labor force',)","New York city, New York",63.70%,employment_status,±0.3
"('Civilian labor force',)","Oklahoma City city, Oklahoma",65.80%,employment_status,±1.1
"('Civilian labor force',)","Philadelphia city, Pennsylvania",58.30%,employment_status,±0.8
"('Civilian labor force',)","Phoenix city, Arizona",67.30%,employment_status,±0.7
"('Civilian labor force',)","Portland city, Oregon",70.70%,employment_status,±1.1
"('Civilian labor force',)","Sacramento city, California",64.20%,employment_status,±1.3
"('Civilian labor force',)","San Antonio city, Texas",63.00%,employment_status,±0.8
"('Civilian labor force',)","San Diego city, California",65.80%,employment_status,±0.8
"('Civilian labor force',)","San Francisco city, California",71.40%,employment_status,±0.7
"('Civilian labor force',)","San Jose city, California",68.40%,employment_status,±0.7
"('Civilian labor force',)","Seattle city, Washington",73.00%,employment_status,±1.1
"('Civilian labor force',)","Tucson city, Arizona",60.10%,employment_status,±1.3
"('Civilian labor force',)","Washington city, District of Columbia",70.00%,employment_status,±1.1
"('Employed',)","Albuquerque city, New Mexico",59.40%,employment_status,±1.3
"('Employed',)","Austin city, Texas",71.00%,employment_status,±1.0
"('Employed',)","Baltimore city, Maryland",56.90%,employment_status,±1.2
"('Employed',)","Boston city, Massachusetts",64.80%,employment_status,±1.0
"('Employed',)","Charlotte city, North Carolina",68.10%,employment_status,±1.1
"('Employed',)","Chicago city, Illinois",61.10%,employment_status,±0.6
"('Employed',)","Columbus city, Ohio",66.20%,employment_status,±1.1
"('Employed',)","Dallas city, Texas",65.60%,employment_status,±0.7
"('Employed',)","Denver city, Colorado",69.70%,employment_status,±0.9
"('Employed',)","Detroit city, Michigan",44.50%,employment_status,±1.2
"('Employed',)","El Paso city, Texas",56.30%,employment_status,±1.2
"('Employed',)","Fort Worth city, Texas",64.50%,employment_status,±1.2
"('Employed',)","Fresno city, California",55.70%,employment_status,±1.3
"('Employed',)","Houston city, Texas",62.00%,employment_status,±0.7
"('Employed',)","Indianapolis city (balance), Indiana",62.10%,employment_status,±1.0
"('Employed',)","Jacksonville city, Florida",60.20%,employment_status,±1.1
"('Employed',)","Las Vegas city, Nevada",59.80%,employment_status,±1.1
"('Employed',)","Los Angeles city, California",62.60%,employment_status,±0.4
"('Employed',)","Memphis city, Tennessee",57.00%,employment_status,±1.4
"('Employed',)","Milwaukee city, Wisconsin",59.50%,employment_status,±1.2
