Metric,City,Estimate,Group,Estimate Margin of Error
"('Entered before 2000',)","El Paso city, Texas",66.60%,place_of_birth_citizenship_and_year_of_entry,±2.6
"('Entered before 2000',)","Fort Worth city, Texas",58.40%,place_of_birth_citizenship_and_year_of_entry,±3.5
"('Entered before 2000',)","Fresno city, California",64.10%,place_of_birth_citizenship_and_year_of_entry,±3.8
"('Entered before 2000',)","Houston city, Texas",49.30%,place_of_birth_citizenship_and_year_of_entry,±1.5
"('Entered before 2000',)","Indianapolis city (balance), Indiana",34.90%,place_of_birth_citizenship_and_year_of_entry,±3.8
"('Entered before 2000',)","Jacksonville city, Florida",50.40%,place_of_birth_citizenship_and_year_of_entry,±4.4
"('Entered before 2000',)","Las Vegas city, Nevada",59.00%,place_of_birth_citizenship_and_year_of_entry,±2.7
"('Entered before 2000',)","Los Angeles city, California",67.50%,place_of_birth_citizenship_and_year_of_entry,±0.8
"('Entered before 2000',)","Memphis city, Tennessee",41.30%,place_of_birth_citizenship_and_year_of_entry,±6.3
"('Entered before 2000',)","Milwaukee city, Wisconsin",55.70%,place_of_birth_citizenship_and_year_of_entry,±4.4
"('Entered before 2000',)","New York city, New York",60.50%,place_of_birth_citizenship_and_year_of_entry,±0.6
"('Entered before 2000',)","Oklahoma City city, Oklahoma",45.40%,place_of_birth_citizenship_and_year_of_entry,±4.1
"('Entered before 2000',)","Philadelphia city, Pennsylvania",47.50%,place_of_birth_citizenship_and_year_of_entry,±2.6
"('Entered before 2000',)","Phoenix city, Arizona",59.10%,place_of_birth_citizenship_and_year_of_entry,±2.4
"('Entered before 2000',)","Portland city, Oregon",55.40%,place_of_birth_citizenship_and_year_of_entry,±4.6
"('Entered before 2000',)","San Antonio city, Texas",65.90%,place_of_birth_citizenship_and_year_of_entry,±2.8
"('Entered before 2000',)","San Diego city, California",61.30%,place_of_birth_citizenship_and_year_of_entry,±2.0
"('Entered before 2000',)","San Francisco city, California",64.00%,place_of_birth_citizenship_and_year_of_entry,±1.8
"('Entered before 2000',)","San Jose city, California",61.90%,place_of_birth_citizenship_and_year_of_entry,±1.7
"('Entered before 2000',)","Seattle city, Washington",50.40%,place_of_birth_citizenship_and_year_of_entry,±3.3
"('Entered before 2000',)","Tucson city, Arizona",58.10%,place_of_birth_citizenship_and_year_of_entry,±3.8
"('Entered before 2000',)","Washington city, District of Columbia",42.80%,place_of_birth_citizenship_and_year_of_entry,±3.2
"('Foreign-born population excluding population born at sea',)","Albuquerque city, New Mexico","56,596",world_region_of_birth_of_foreign_born,"±6,247"
"('Foreign-born population excluding population born at sea',)","Austin city, Texas","165,791",world_region_of_birth_of_foreign_born,"±7,624"
"('Foreign-born population excluding population born at sea',)","Baltimore city, Maryland","48,622",world_region_of_birth_of_foreign_born,"±5,258"
"('Foreign-born population excluding population born at sea',)","Boston city, Massachusetts","181,039",world_region_of_birth_of_foreign_born,"±7,544"
"('Foreign-born population excluding population born at sea',)","Charlotte city, North Carolina","128,975",world_region_of_birth_of_foreign_born,"±5,760"
"('Foreign-born population excluding population born at sea',)","Chicago city, Illinois","557,819",world_region_of_birth_of_foreign_born,"±13,192"
"('Foreign-born population excluding population born at sea',)","Columbus city, Ohio","101,066",world_region_of_birth_of_foreign_born,"±6,965"
"('Foreign-born population excluding population born at sea',)","Dallas city, Texas","311,168",world_region_of_birth_of_foreign_born,"±10,254"
"('Foreign-born population excluding population born at sea',)","Denver city, Colorado","112,882",world_region_of_birth_of_foreign_born,"±6,384"
"('Foreign-born population excluding population born at sea',)","Detroit city, Michigan","38,669",world_region_of_birth_of_foreign_born,"±4,538"
"('Foreign-born population excluding population born at sea',)","El Paso city, Texas","168,115",world_region_of_birth_of_foreign_born,"±6,823"
"('Foreign-born population excluding population born at sea',)","Fort Worth city, Texas","137,332",world_region_of_birth_of_foreign_born,"±7,091"
"('Foreign-born population excluding population born at sea',)","Fresno city, California","108,247",world_region_of_birth_of_foreign_born,"±5,258"
"('Foreign-born population excluding population born at sea',)","Houston city, Texas","656,155",world_region_of_birth_of_foreign_born,"±14,662"
"('Foreign-born population excluding population born at sea',)","Indianapolis city (balance), Indiana","77,203",world_region_of_birth_of_foreign_born,"±5,131"
"('Foreign-born population excluding population born at sea',)","Jacksonville city, Florida","87,086",world_region_of_birth_of_foreign_born,"±6,037"
"('Foreign-born population excluding population born at sea',)","Las Vegas city, Nevada","129,913",world_region_of_birth_of_foreign_born,"±6,013"
"('Foreign-born population excluding population born at sea',)","Los Angeles city, California","1,496,112",world_region_of_birth_of_foreign_born,"±17,520"
"('Foreign-born population excluding population born at sea',)","Memphis city, Tennessee","40,324",world_region_of_birth_of_foreign_born,"±3,257"
"('Foreign-born population excluding population born at sea',)","Milwaukee city, Wisconsin","55,637",world_region_of_birth_of_foreign_born,"±3,647"
"('Foreign-born population excluding population born at sea',)","New York city, New York","3,160,471",world_region_of_birth_of_foreign_born,"±26,056"
"('Foreign-born population excluding population born at sea',)","Oklahoma City city, Oklahoma","79,086",world_region_of_birth_of_foreign_born,"±3,769"
"('Foreign-born population excluding population born at sea',)","Philadelphia city, Pennsylvania","203,607",world_region_of_birth_of_foreign_born,"±8,977"
"('Foreign-born population excluding population born at sea',)","Phoenix city, Arizona","312,096",world_region_of_birth_of_foreign_born,"±11,409"
"('Foreign-born population excluding population born at sea',)","Portland city, Oregon","88,811",world_region_of_birth_of_foreign_born,"±7,414"
"('Foreign-born population excluding population born at sea',)","San Antonio city, Texas","203,012",world_region_of_birth_of_foreign_born,"±9,804"
"('Foreign-born population excluding population born at sea',)","San Diego city, California","362,301",world_region_of_birth_of_foreign_born,"±10,467"
"('Foreign-born population excluding population born at sea',)","San Francisco city, California","293,404",world_region_of_birth_of_foreign_born,"±7,076"
"('Foreign-born population excluding population born at sea',)","San Jose city, California","401,774",world_region_of_birth_of_foreign_born,"±9,431"
"('Foreign-born population excluding population born at sea',)","Seattle city, Washington","120,791",world_region_of_birth_of_foreign_born,"±6,878"
"('Foreign-born population excluding population born at sea',)","Tucson city, Arizona","81,322",world_region_of_birth_of_foreign_born,"±5,236"
"('Foreign-born population excluding population born at sea',)","Washington city, District of Columbia","91,949",world_region_of_birth_of_foreign_born,"±5,261"
"('Europe',)","Albuquerque city, New Mexico",6.60%,world_region_of_birth_of_foreign_born,±1.7
"('Europe',)","Austin city, Texas",6.80%,world_region_of_birth_of_foreign_born,±1.4
"('Europe',)","Baltimore city, Maryland",11.50%,world_region_of_birth_of_foreign_born,±2.0
"('Europe',)","Boston city, Massachusetts",12.90%,world_region_of_birth_of_foreign_born,±1.3
"('Europe',)","Charlotte city, North Carolina",8.30%,world_region_of_birth_of_foreign_born,±1.4
"('Europe',)","Chicago city, Illinois",17.30%,world_region_of_birth_of_foreign_born,±1.0
"('Europe',)","Columbus city, Ohio",8.00%,world_region_of_birth_of_foreign_born,±1.6
"('Europe',)","Dallas city, Texas",3.40%,world_region_of_birth_of_foreign_born,±0.7
"('Europe',)","Denver city, Colorado",9.00%,world_region_of_birth_of_foreign_born,±1.8
"('Europe',)","Detroit city, Michigan",6.20%,world_region_of_birth_of_foreign_born,±2.3
"('Europe',)","El Paso city, Texas",3.50%,world_region_of_birth_of_foreign_born,±0.9
"('Europe',)","Fort Worth city, Texas",5.00%,world_region_of_birth_of_foreign_born,±1.4
"('Europe',)","Fresno city, California",2.40%,world_region_of_birth_of_foreign_born,±0.9
"('Europe',)","Houston city, Texas",3.80%,world_region_of_birth_of_foreign_born,±0.5
"('Europe',)","Indianapolis city (balance), Indiana",6.40%,world_region_of_birth_of_foreign_born,±1.5
"('Europe',)","Jacksonville city, Florida",18.20%,world_region_of_birth_of_foreign_born,±4.0
"('Europe',)","Las Vegas city, Nevada",6.90%,world_region_of_birth_of_foreign_born,±1.4
"('Europe',)","Los Angeles city, California",6.30%,world_region_of_birth_of_foreign_born,±0.3
"('Europe',)","Memphis city, Tennessee",5.30%,world_region_of_birth_of_foreign_born,±1.9
"('Europe',)","Milwaukee city, Wisconsin",10.00%,world_region_of_birth_of_foreign_born,±2.1
"('Europe',)","New York city, New York",14.80%,world_region_of_birth_of_foreign_born,±0.4
"('Europe',)","Oklahoma City city, Oklahoma",3.60%,world_region_of_birth_of_foreign_born,±1.4
"('Europe',)","Philadelphia city, Pennsylvania",17.80%,world_region_of_birth_of_foreign_born,±1.9
"('Europe',)","Phoenix city, Arizona",6.10%,world_region_of_birth_of_foreign_born,±1.0
"('Europe',)","Portland city, Oregon",19.90%,world_region_of_birth_of_foreign_born,±3.3
"('Europe',)","San Antonio city, Texas",5.20%,world_region_of_birth_of_foreign_born,±0.9
"('Europe',)","San Diego city, California",7.60%,world_region_of_birth_of_foreign_born,±0.8
"('Europe',)","San Francisco city, California",12.60%,world_region_of_birth_of_foreign_born,±1.2
"('Europe',)","San Jose city, California",5.50%,world_region_of_birth_of_foreign_born,±0.8
"('Europe',)","Seattle city, Washington",14.10%,world_region_of_birth_of_foreign_born,±2.1
"('Europe',)","Tucson city, Arizona",6.50%,world_region_of_birth_of_foreign_born,±1.1
"('Europe',)","Washington city, District of Columbia",20.00%,world_region_of_birth_of_foreign_born,±2.5
"('Asia',)","Albuquerque city, New Mexico",21.20%,world_region_of_birth_of_foreign_born,±3.2
"('Asia',)","Austin city, Texas",28.40%,world_region_of_birth_of_foreign_born,±2.0
"('Asia',)","Baltimore city, Maryland",32.10%,world_region_of_birth_of_foreign_born,±4.2
"('Asia',)","Boston city, Massachusetts",27.80%,world_region_of_birth_of_foreign_born,±1.8
"('Asia',)","Charlotte city, North Carolina",29.80%,world_region_of_birth_of_foreign_born,±1.9
"('Asia',)","Chicago city, Illinois",23.00%,world_region_of_birth_of_foreign_born,±1.3
"('Asia',)","Columbus city, Ohio",38.50%,world_region_of_birth_of_foreign_born,±3.2
"('Asia',)","Dallas city, Texas",12.60%,world_region_of_birth_of_foreign_born,±1.6
"('Asia',)","Denver city, Colorado",18.00%,world_region_of_birth_of_foreign_born,±1.9
"('Asia',)","Detroit city, Michigan",35.50%,world_region_of_birth_of_foreign_born,±5.9
"('Asia',)","El Paso city, Texas",4.70%,world_region_of_birth_of_foreign_born,±1.2
"('Asia',)","Fort Worth city, Texas",18.40%,world_region_of_birth_of_foreign_born,±2.6
"('Asia',)","Fresno city, California",40.00%,world_region_of_birth_of_foreign_born,±3.4
"('Asia',)","Houston city, Texas",20.70%,world_region_of_birth_of_foreign_born,±1.2
"('Asia',)","Indianapolis city (balance), Indiana",26.00%,world_region_of_birth_of_foreign_born,±2.8
"('Asia',)","Jacksonville city, Florida",40.70%,world_region_of_birth_of_foreign_born,±3.3
"('Asia',)","Las Vegas city, Nevada",22.20%,world_region_of_birth_of_foreign_born,±2.4
"('Asia',)","Los Angeles city, California",29.50%,world_region_of_birth_of_foreign_born,±0.9
"('Asia',)","Memphis city, Tennessee",23.30%,world_region_of_birth_of_foreign_born,±4.4
"('Asia',)","Milwaukee city, Wisconsin",23.30%,world_region_of_birth_of_foreign_born,±3.4
"('Asia',)","New York city, New York",28.90%,world_region_of_birth_of_foreign_born,±0.4
"('Asia',)","Oklahoma City city, Oklahoma",30.00%,world_region_of_birth_of_foreign_born,±2.4
"('Asia',)","Philadelphia city, Pennsylvania",40.70%,world_region_of_birth_of_foreign_born,±2.1
"('Asia',)","Phoenix city, Arizona",17.00%,world_region_of_birth_of_foreign_born,±1.4
"('Asia',)","Portland city, Oregon",36.40%,world_region_of_birth_of_foreign_born,±2.9
"('Asia',)","San Antonio city, Texas",15.10%,world_region_of_birth_of_foreign_born,±1.3
"('Asia',)","San Diego city, California",45.50%,world_region_of_birth_of_foreign_born,±1.7
"('Asia',)","San Francisco city, California",65.10%,world_region_of_birth_of_foreign_born,±1.5
"('Asia',)","San Jose city, California",61.50%,world_region_of_birth_of_foreign_born,±1.5
"('Asia',)","Seattle city, Washington",53.40%,world_region_of_birth_of_foreign_born,±3.5
"('Asia',)","Tucson city, Arizona",19.70%,world_region_of_birth_of_foreign_born,±2.7
"('Asia',)","Washington city, District of Columbia",18.30%,world_region_of_birth_of_foreign_born,±1.9
"('Africa',)","Albuquerque city, New Mexico",3.10%,world_region_of_birth_of_foreign_born,±1.4
"('Africa',)","Austin city, Texas",2.50%,world_region_of_birth_of_foreign_born,±0.9
"('Africa',)","Baltimore city, Maryland",12.20%,world_region_of_birth_of_foreign_born,±3.4
"('Africa',)","Boston city, Massachusetts",11.30%,world_region_of_birth_of_foreign_born,±1.9
"('Africa',)","Charlotte city, North Carolina",10.20%,world_region_of_birth_of_foreign_born,±2.4
"('Africa',)","Chicago city, Illinois",3.60%,world_region_of_birth_of_foreign_born,±0.6
"('Africa',)","Columbus city, Ohio",30.40%,world_region_of_birth_of_foreign_born,±3.9
"('Africa',)","Dallas city, Texas",5.50%,world_region_of_birth_of_foreign_born,±1.1
"('Africa',)","Denver city, Colorado",10.50%,world_region_of_birth_of_foreign_born,±2.6
"('Africa',)","Detroit city, Michigan",4.10%,world_region_of_birth_of_foreign_born,±1.6
"('Africa',)","El Paso city, Texas",0.80%,world_region_of_birth_of_foreign_born,±0.7
"('Africa',)","Fort Worth city, Texas",4.90%,world_region_of_birth_of_foreign_born,±1.6
"('Africa',)","Fresno city, California",1.10%,world_region_of_birth_of_foreign_born,±0.6
"('Africa',)","Houston city, Texas",6.10%,world_region_of_birth_of_foreign_born,±0.8
"('Africa',)","Indianapolis city (balance), Indiana",10.70%,world_region_of_birth_of_foreign_born,±3.2
"('Africa',)","Jacksonville city, Florida",3.40%,world_region_of_birth_of_foreign_born,±1.3
"('Africa',)","Las Vegas city, Nevada",2.20%,world_region_of_birth_of_foreign_born,±1.0
"('Africa',)","Los Angeles city, California",1.80%,world_region_of_birth_of_foreign_born,±0.2
"('Africa',)","Memphis city, Tennessee",9.90%,world_region_of_birth_of_foreign_born,±3.9
"('Africa',)","Milwaukee city, Wisconsin",5.90%,world_region_of_birth_of_foreign_born,±2.1
"('Africa',)","New York city, New York",4.60%,world_region_of_birth_of_foreign_born,±0.3
"('Africa',)","Oklahoma City city, Oklahoma",4.70%,world_region_of_birth_of_foreign_born,±1.8
"('Africa',)","Philadelphia city, Pennsylvania",8.30%,world_region_of_birth_of_foreign_born,±1.5
"('Africa',)","Phoenix city, Arizona",3.10%,world_region_of_birth_of_foreign_born,±0.8
"('Africa',)","Portland city, Oregon",9.40%,world_region_of_birth_of_foreign_born,±3.5
"('Africa',)","San Antonio city, Texas",2.60%,world_region_of_birth_of_foreign_born,±0.9
"('Africa',)","San Diego city, California",3.30%,world_region_of_birth_of_foreign_born,±0.6
"('Africa',)","San Francisco city, California",1.40%,world_region_of_birth_of_foreign_born,±0.5
"('Africa',)","San Jose city, California",1.70%,world_region_of_birth_of_foreign_born,±0.5
"('Africa',)","Seattle city, Washington",13.80%,world_region_of_birth_of_foreign_born,±2.8
"('Africa',)","Tucson city, Arizona",2.90%,world_region_of_birth_of_foreign_born,±1.2
"('Africa',)","Washington city, District of Columbia",15.90%,world_region_of_birth_of_foreign_born,±2.6
"('Oceania',)","Albuquerque city, New Mexico",0.20%,world_region_of_birth_of_foreign_born,±0.2
"('Oceania',)","Austin city, Texas",0.40%,world_region_of_birth_of_foreign_born,±0.3
"('Oceania',)","Baltimore city, Maryland",0.30%,world_region_of_birth_of_foreign_born,±0.4
"('Oceania',)","Boston city, Massachusetts",0.20%,world_region_of_birth_of_foreign_born,±0.2
"('Oceania',)","Charlotte city, North Carolina",0.20%,world_region_of_birth_of_foreign_born,±0.2
"('Oceania',)","Chicago city, Illinois",0.20%,world_region_of_birth_of_foreign_born,±0.1
"('Oceania',)","Columbus city, Ohio",0.20%,world_region_of_birth_of_foreign_born,±0.2
"('Oceania',)","Dallas city, Texas",0.20%,world_region_of_birth_of_foreign_born,±0.1
"('Oceania',)","Denver city, Colorado",0.50%,world_region_of_birth_of_foreign_born,±0.4
"('Oceania',)","Detroit city, Michigan",0.20%,world_region_of_birth_of_foreign_born,±0.3
"('Oceania',)","El Paso city, Texas",0.00%,world_region_of_birth_of_foreign_born,±0.1
"('Oceania',)","Fort Worth city, Texas",0.60%,world_region_of_birth_of_foreign_born,±0.7
"('Oceania',)","Fresno city, California",0.30%,world_region_of_birth_of_foreign_born,±0.2
"('Oceania',)","Houston city, Texas",0.30%,world_region_of_birth_of_foreign_born,±0.1
"('Oceania',)","Indianapolis city (balance), Indiana",0.00%,world_region_of_birth_of_foreign_born,±0.1
"('Oceania',)","Jacksonville city, Florida",0.10%,world_region_of_birth_of_foreign_born,±0.2
"('Oceania',)","Las Vegas city, Nevada",0.30%,world_region_of_birth_of_foreign_born,±0.2
"('Oceania',)","Los Angeles city, California",0.40%,world_region_of_birth_of_foreign_born,±0.1
"('Oceania',)","Memphis city, Tennessee",0.20%,world_region_of_birth_of_foreign_born,±0.3
"('Oceania',)","Milwaukee city, Wisconsin",0.00%,world_region_of_birth_of_foreign_born,±0.2
"('Oceania',)","New York city, New York",0.30%,world_region_of_birth_of_foreign_born,±0.1
"('Oceania',)","Oklahoma City city, Oklahoma",0.30%,world_region_of_birth_of_foreign_born,±0.4
"('Oceania',)","Philadelphia city, Pennsylvania",0.30%,world_region_of_birth_of_foreign_born,±0.2
"('Oceania',)","Phoenix city, Arizona",0.60%,world_region_of_birth_of_foreign_born,±0.3
"('Oceania',)","Portland city, Oregon",3.10%,world_region_of_birth_of_foreign_born,±1.1
"('Oceania',)","San Antonio city, Texas",0.10%,world_region_of_birth_of_foreign_born,±0.1
"('Oceania',)","San Diego city, California",0.30%,world_region_of_birth_of_foreign_born,±0.2
"('Oceania',)","San Francisco city, California",0.40%,world_region_of_birth_of_foreign_born,±0.3
"('Oceania',)","San Jose city, California",0.40%,world_region_of_birth_of_foreign_born,±0.2
"('Oceania',)","Seattle city, Washington",1.80%,world_region_of_birth_of_foreign_born,±0.7
"('Oceania',)","Tucson city, Arizona",1.70%,world_region_of_birth_of_foreign_born,±0.9
"('Oceania',)","Washington city, District of Columbia",0.90%,world_region_of_birth_of_foreign_born,±0.4
"('Latin America',)","Albuquerque city, New Mexico",66.30%,world_region_of_birth_of_foreign_born,±4.1
"('Latin America',)","Austin city, Texas",60.30%,world_region_of_birth_of_foreign_born,±2.8
"('Latin America',)","Baltimore city, Maryland",43.10%,world_region_of_birth_of_foreign_born,±4.4
"('Latin America',)","Boston city, Massachusetts",46.40%,world_region_of_birth_of_foreign_born,±2.2
"('Latin America',)","Charlotte city, North Carolina",50.10%,world_region_of_birth_of_foreign_born,±2.2
"('Latin America',)","Chicago city, Illinois",55.10%,world_region_of_birth_of_foreign_born,±1.3
"('Latin America',)","Columbus city, Ohio",21.90%,world_region_of_birth_of_foreign_born,±2.7
"('Latin America',)","Dallas city, Texas",77.70%,world_region_of_birth_of_foreign_born,±1.8
"('Latin America',)","Denver city, Colorado",60.10%,world_region_of_birth_of_foreign_born,±3.0
"('Latin America',)","Detroit city, Michigan",51.70%,world_region_of_birth_of_foreign_born,±5.3
"('Latin America',)","El Paso city, Texas",90.80%,world_region_of_birth_of_foreign_born,±1.6
"('Latin America',)","Fort Worth city, Texas",69.90%,world_region_of_birth_of_foreign_born,±3.0
"('Latin America',)","Fresno city, California",55.60%,world_region_of_birth_of_foreign_born,±3.5
"('Latin America',)","Houston city, Texas",68.60%,world_region_of_birth_of_foreign_born,±1.4
"('Latin America',)","Indianapolis city (balance), Indiana",55.80%,world_region_of_birth_of_foreign_born,±3.6
"('Latin America',)","Jacksonville city, Florida",36.60%,world_region_of_birth_of_foreign_born,±3.9
"('Latin America',)","Las Vegas city, Nevada",66.90%,world_region_of_birth_of_foreign_born,±2.7
"('Latin America',)","Los Angeles city, California",61.10%,world_region_of_birth_of_foreign_born,±1.0
"('Latin America',)","Memphis city, Tennessee",60.60%,world_region_of_birth_of_foreign_born,±4.9
"('Latin America',)","Milwaukee city, Wisconsin",59.60%,world_region_of_birth_of_foreign_born,±3.7
"('Latin America',)","New York city, New York",50.80%,world_region_of_birth_of_foreign_born,±0.4
"('Latin America',)","Oklahoma City city, Oklahoma",60.90%,world_region_of_birth_of_foreign_born,±2.8
"('Latin America',)","Philadelphia city, Pennsylvania",32.20%,world_region_of_birth_of_foreign_born,±2.6
"('Latin America',)","Phoenix city, Arizona",71.30%,world_region_of_birth_of_foreign_born,±1.6
"('Latin America',)","Portland city, Oregon",26.70%,world_region_of_birth_of_foreign_born,±3.8
"('Latin America',)","San Antonio city, Texas",76.30%,world_region_of_birth_of_foreign_born,±2.0
"('Latin America',)","San Diego city, California",41.00%,world_region_of_birth_of_foreign_born,±1.6
"('Latin America',)","San Francisco city, California",18.40%,world_region_of_birth_of_foreign_born,±1.2
"('Latin America',)","San Jose city, California",30.30%,world_region_of_birth_of_foreign_born,±1.6
"('Latin America',)","Seattle city, Washington",12.10%,world_region_of_birth_of_foreign_born,±2.4
"('Latin America',)","Tucson city, Arizona",67.10%,world_region_of_birth_of_foreign_born,±3.1
"('Latin America',)","Washington city, District of Columbia",43.10%,world_region_of_birth_of_foreign_born,±3.1
"('Northern America',)","Albuquerque city, New Mexico",2.60%,world_region_of_birth_of_foreign_born,±1.2
"('Northern America',)","Austin city, Texas",1.60%,world_region_of_birth_of_foreign_born,±0.6
"('Northern America',)","Baltimore city, Maryland",0.80%,world_region_of_birth_of_foreign_born,±0.4
"('Northern America',)","Boston city, Massachusetts",1.30%,world_region_of_birth_of_foreign_born,±0.4
"('Northern America',)","Charlotte city, North Carolina",1.30%,world_region_of_birth_of_foreign_born,±0.6
"('Northern America',)","Chicago city, Illinois",0.80%,world_region_of_birth_of_foreign_born,±0.2
"('Northern America',)","Columbus city, Ohio",1.10%,world_region_of_birth_of_foreign_born,±0.5
"('Northern America',)","Dallas city, Texas",0.60%,world_region_of_birth_of_foreign_born,±0.2
"('Northern America',)","Denver city, Colorado",1.90%,world_region_of_birth_of_foreign_born,±0.6
"('Northern America',)","Detroit city, Michigan",2.30%,world_region_of_birth_of_foreign_born,±0.9
"('Northern America',)","El Paso city, Texas",0.20%,world_region_of_birth_of_foreign_born,±0.1
"('Northern America',)","Fort Worth city, Texas",1.20%,world_region_of_birth_of_foreign_born,±0.7
"('Northern America',)","Fresno city, California",0.60%,world_region_of_birth_of_foreign_born,±0.3
"('Northern America',)","Houston city, Texas",0.60%,world_region_of_birth_of_foreign_born,±0.2
"('Northern America',)","Indianapolis city (balance), Indiana",1.00%,world_region_of_birth_of_foreign_born,±0.6
"('Northern America',)","Jacksonville city, Florida",1.00%,world_region_of_birth_of_foreign_born,±0.5
"('Northern America',)","Las Vegas city, Nevada",1.50%,world_region_of_birth_of_foreign_born,±0.5
"('Northern America',)","Los Angeles city, California",1.00%,world_region_of_birth_of_foreign_born,±0.1
"('Northern America',)","Memphis city, Tennessee",0.60%,world_region_of_birth_of_foreign_born,±0.5
"('Northern America',)","Milwaukee city, Wisconsin",1.20%,world_region_of_birth_of_foreign_born,±0.6
"('Northern America',)","New York city, New York",0.70%,world_region_of_birth_of_foreign_born,±0.1
"('Northern America',)","Oklahoma City city, Oklahoma",0.40%,world_region_of_birth_of_foreign_born,±0.3
"('Northern America',)","Philadelphia city, Pennsylvania",0.70%,world_region_of_birth_of_foreign_born,±0.4
"('Northern America',)","Phoenix city, Arizona",1.80%,world_region_of_birth_of_foreign_born,±0.5
"('Northern America',)","Portland city, Oregon",4.50%,world_region_of_birth_of_foreign_born,±1.1
"('Northern America',)","San Antonio city, Texas",0.70%,world_region_of_birth_of_foreign_born,±0.3
"('Northern America',)","San Diego city, California",2.20%,world_region_of_birth_of_foreign_born,±0.5
"('Northern America',)","San Francisco city, California",2.10%,world_region_of_birth_of_foreign_born,±0.5
"('Northern America',)","San Jose city, California",0.60%,world_region_of_birth_of_foreign_born,±0.2
"('Northern America',)","Seattle city, Washington",4.90%,world_region_of_birth_of_foreign_born,±1.0
"('Northern America',)","Tucson city, Arizona",2.20%,world_region_of_birth_of_foreign_born,±0.8
"('Northern America',)","Washington city, District of Columbia",2.00%,world_region_of_birth_of_foreign_born,±0.6
"('Population 5 years and over',)","Albuquerque city, New Mexico","519,848",language_spoken_at_home_and_ability_to_speak_english,"±1,157"
"('Population 5 years and over',)","Austin city, Texas","849,066",language_spoken_at_home_and_ability_to_speak_english,"±2,996"
"('Population 5 years and over',)","Baltimore city, Maryland","581,121",language_spoken_at_home_and_ability_to_speak_english,±179
"('Population 5 years and over',)","Boston city, Massachusetts","620,996",language_spoken_at_home_and_ability_to_speak_english,"±3,049"
"('Population 5 years and over',)","Charlotte city, North Carolina","752,257",language_spoken_at_home_and_ability_to_speak_english,"±1,545"
"('Population 5 years and over',)","Chicago city, Illinois","2,539,067",language_spoken_at_home_and_ability_to_speak_english,"±5,262"
"('Population 5 years and over',)","Columbus city, Ohio","775,259",language_spoken_at_home_and_ability_to_speak_english,"±3,359"
"('Population 5 years and over',)","Dallas city, Texas","1,176,612",language_spoken_at_home_and_ability_to_speak_english,"±4,580"
"('Population 5 years and over',)","Denver city, Colorado","618,821",language_spoken_at_home_and_ability_to_speak_english,±335
"('Population 5 years and over',)","Detroit city, Michigan","633,052",language_spoken_at_home_and_ability_to_speak_english,"±1,787"
"('Population 5 years and over',)","El Paso city, Texas","626,325",language_spoken_at_home_and_ability_to_speak_english,"±2,223"
"('Population 5 years and over',)","Fort Worth city, Texas","747,289",language_spoken_at_home_and_ability_to_speak_english,"±4,476"
"('Population 5 years and over',)","Fresno city, California","471,978",language_spoken_at_home_and_ability_to_speak_english,"±2,537"
"('Population 5 years and over',)","Houston city, Texas","2,067,888",language_spoken_at_home_and_ability_to_speak_english,"±6,715"
"('Population 5 years and over',)","Indianapolis city (balance), Indiana","787,530",language_spoken_at_home_and_ability_to_speak_english,"±3,535"
"('Population 5 years and over',)","Jacksonville city, Florida","794,395",language_spoken_at_home_and_ability_to_speak_english,±671
"('Population 5 years and over',)","Las Vegas city, Nevada","573,352",language_spoken_at_home_and_ability_to_speak_english,"±2,623"
"('Population 5 years and over',)","Los Angeles city, California","3,677,719",language_spoken_at_home_and_ability_to_speak_english,"±6,681"
"('Population 5 years and over',)","Memphis city, Tennessee","605,925",language_spoken_at_home_and_ability_to_speak_english,"±1,920"
"('Population 5 years and over',)","Milwaukee city, Wisconsin","552,242",language_spoken_at_home_and_ability_to_speak_english,"±1,711"
"('Population 5 years and over',)","New York city, New York","7,923,937",language_spoken_at_home_and_ability_to_speak_english,±622
"('Population 5 years and over',)","Oklahoma City city, Oklahoma","574,692",language_spoken_at_home_and_ability_to_speak_english,"±2,137"
"('Population 5 years and over',)","Philadelphia city, Pennsylvania","1,450,074",language_spoken_at_home_and_ability_to_speak_english,±368
"('Population 5 years and over',)","Phoenix city, Arizona","1,421,316",language_spoken_at_home_and_ability_to_speak_english,"±3,943"
"('Population 5 years and over',)","Portland city, Oregon","586,658",language_spoken_at_home_and_ability_to_speak_english,"±2,137"
"('Population 5 years and over',)","San Antonio city, Texas","1,331,753",language_spoken_at_home_and_ability_to_speak_english,"±3,288"
"('Population 5 years and over',)","San Diego city, California","1,295,214",language_spoken_at_home_and_ability_to_speak_english,"±3,639"
"('Population 5 years and over',)","San Francisco city, California","813,162",language_spoken_at_home_and_ability_to_speak_english,±403
"('Population 5 years and over',)","San Jose city, California","951,267",language_spoken_at_home_and_ability_to_speak_english,"±2,806"
"('Population 5 years and over',)","Seattle city, Washington","633,942",language_spoken_at_home_and_ability_to_speak_english,"±2,944"
"('Population 5 years and over',)","Tucson city, Arizona","497,109",language_spoken_at_home_and_ability_to_speak_english,"±2,472"
"('Population 5 years and over',)","Washington city, District of Columbia","616,130",language_spoken_at_home_and_ability_to_speak_english,±6
"('English only',)","Albuquerque city, New Mexico",70.50%,language_spoken_at_home_and_ability_to_speak_english,±1.7
