Metric,City,Estimate,Group,Estimate Margin of Error
"('Management, business, science, and arts occupations',)","Houston city, Texas",30.80%,occupation,±1.1
"('Management, business, science, and arts occupations',)","Indianapolis city (balance), Indiana",26.40%,occupation,±2.0
"('Management, business, science, and arts occupations',)","Jacksonville city, Florida",30.70%,occupation,±2.1
"('Management, business, science, and arts occupations',)","Las Vegas city, Nevada",24.20%,occupation,±2.9
"('Management, business, science, and arts occupations',)","Los Angeles city, California",33.00%,occupation,±0.8
"('Management, business, science, and arts occupations',)","Memphis city, Tennessee",23.70%,occupation,±2.0
"('Management, business, science, and arts occupations',)","Milwaukee city, Wisconsin",26.60%,occupation,±1.9
"('Management, business, science, and arts occupations',)","New York city, New York",33.80%,occupation,±0.5
"('Management, business, science, and arts occupations',)","Oklahoma City city, Oklahoma",31.40%,occupation,±2.0
"('Management, business, science, and arts occupations',)","Philadelphia city, Pennsylvania",31.90%,occupation,±1.7
"('Management, business, science, and arts occupations',)","Phoenix city, Arizona",30.70%,occupation,±1.4
"('Management, business, science, and arts occupations',)","Portland city, Oregon",40.80%,occupation,±2.1
"('Management, business, science, and arts occupations',)","San Antonio city, Texas",30.20%,occupation,±1.6
"('Management, business, science, and arts occupations',)","San Diego city, California",42.70%,occupation,±1.6
"('Management, business, science, and arts occupations',)","San Francisco city, California",51.10%,occupation,±2.2
"('Management, business, science, and arts occupations',)","San Jose city, California",40.10%,occupation,±1.8
"('Management, business, science, and arts occupations',)","Seattle city, Washington",52.60%,occupation,±2.4
"('Management, business, science, and arts occupations',)","Tucson city, Arizona",31.60%,occupation,±2.7
"('Management, business, science, and arts occupations',)","Washington city, District of Columbia",60.00%,occupation,±2.1
"('Service occupations',)","Albuquerque city, New Mexico",18.80%,occupation,±1.9
"('Service occupations',)","Austin city, Texas",15.20%,occupation,±1.5
"('Service occupations',)","Baltimore city, Maryland",20.80%,occupation,±2.2
"('Service occupations',)","Boston city, Massachusetts",21.10%,occupation,±1.8
"('Service occupations',)","Charlotte city, North Carolina",13.50%,occupation,±1.7
"('Service occupations',)","Chicago city, Illinois",19.30%,occupation,±1.0
"('Service occupations',)","Columbus city, Ohio",16.30%,occupation,±1.8
"('Service occupations',)","Dallas city, Texas",16.80%,occupation,±1.5
"('Service occupations',)","Denver city, Colorado",16.40%,occupation,±1.8
"('Service occupations',)","Detroit city, Michigan",25.40%,occupation,±2.5
"('Service occupations',)","El Paso city, Texas",17.60%,occupation,±2.1
"('Service occupations',)","Fort Worth city, Texas",14.20%,occupation,±1.5
"('Service occupations',)","Fresno city, California",15.00%,occupation,±2.1
"('Service occupations',)","Houston city, Texas",14.50%,occupation,±1.2
"('Service occupations',)","Indianapolis city (balance), Indiana",17.10%,occupation,±1.6
"('Service occupations',)","Jacksonville city, Florida",17.50%,occupation,±1.9
"('Service occupations',)","Las Vegas city, Nevada",29.00%,occupation,±3.1
"('Service occupations',)","Los Angeles city, California",17.70%,occupation,±0.7
"('Service occupations',)","Memphis city, Tennessee",17.50%,occupation,±2.1
"('Service occupations',)","Milwaukee city, Wisconsin",20.80%,occupation,±1.8
"('Service occupations',)","New York city, New York",21.10%,occupation,±0.6
"('Service occupations',)","Oklahoma City city, Oklahoma",15.30%,occupation,±1.8
"('Service occupations',)","Philadelphia city, Pennsylvania",22.30%,occupation,±1.3
"('Service occupations',)","Phoenix city, Arizona",17.40%,occupation,±1.2
"('Service occupations',)","Portland city, Oregon",16.00%,occupation,±1.9
"('Service occupations',)","San Antonio city, Texas",16.50%,occupation,±1.2
"('Service occupations',)","San Diego city, California",17.40%,occupation,±1.2
"('Service occupations',)","San Francisco city, California",17.20%,occupation,±1.9
"('Service occupations',)","San Jose city, California",15.00%,occupation,±1.3
"('Service occupations',)","Seattle city, Washington",13.20%,occupation,±1.6
"('Service occupations',)","Tucson city, Arizona",22.40%,occupation,±2.4
"('Service occupations',)","Washington city, District of Columbia",14.10%,occupation,±1.8
"('Sales and office occupations',)","Albuquerque city, New Mexico",17.50%,occupation,±1.6
"('Sales and office occupations',)","Austin city, Texas",18.90%,occupation,±1.6
"('Sales and office occupations',)","Baltimore city, Maryland",16.70%,occupation,±2.3
"('Sales and office occupations',)","Boston city, Massachusetts",16.80%,occupation,±1.8
"('Sales and office occupations',)","Charlotte city, North Carolina",21.00%,occupation,±2.1
"('Sales and office occupations',)","Chicago city, Illinois",17.80%,occupation,±1.0
"('Sales and office occupations',)","Columbus city, Ohio",21.40%,occupation,±1.7
"('Sales and office occupations',)","Dallas city, Texas",15.60%,occupation,±1.1
"('Sales and office occupations',)","Denver city, Colorado",17.10%,occupation,±1.8
"('Sales and office occupations',)","Detroit city, Michigan",15.40%,occupation,±2.0
"('Sales and office occupations',)","El Paso city, Texas",19.80%,occupation,±2.4
"('Sales and office occupations',)","Fort Worth city, Texas",17.30%,occupation,±1.8
"('Sales and office occupations',)","Fresno city, California",18.40%,occupation,±2.4
"('Sales and office occupations',)","Houston city, Texas",16.20%,occupation,±1.0
"('Sales and office occupations',)","Indianapolis city (balance), Indiana",19.20%,occupation,±1.7
"('Sales and office occupations',)","Jacksonville city, Florida",19.90%,occupation,±1.8
"('Sales and office occupations',)","Las Vegas city, Nevada",18.50%,occupation,±2.4
"('Sales and office occupations',)","Los Angeles city, California",18.70%,occupation,±0.7
"('Sales and office occupations',)","Memphis city, Tennessee",19.40%,occupation,±2.2
"('Sales and office occupations',)","Milwaukee city, Wisconsin",16.00%,occupation,±1.4
"('Sales and office occupations',)","New York city, New York",20.00%,occupation,±0.5
"('Sales and office occupations',)","Oklahoma City city, Oklahoma",18.20%,occupation,±1.6
"('Sales and office occupations',)","Philadelphia city, Pennsylvania",17.20%,occupation,±1.3
"('Sales and office occupations',)","Phoenix city, Arizona",19.20%,occupation,±1.2
"('Sales and office occupations',)","Portland city, Oregon",18.70%,occupation,±1.7
"('Sales and office occupations',)","San Antonio city, Texas",19.70%,occupation,±1.5
"('Sales and office occupations',)","San Diego city, California",18.80%,occupation,±1.7
"('Sales and office occupations',)","San Francisco city, California",17.90%,occupation,±1.5
"('Sales and office occupations',)","San Jose city, California",16.80%,occupation,±1.2
"('Sales and office occupations',)","Seattle city, Washington",19.10%,occupation,±2.1
"('Sales and office occupations',)","Tucson city, Arizona",16.70%,occupation,±2.3
"('Sales and office occupations',)","Washington city, District of Columbia",13.20%,occupation,±1.8
"('Natural resources, construction, and maintenance occupations',)","Albuquerque city, New Mexico",13.60%,occupation,±1.7
"('Natural resources, construction, and maintenance occupations',)","Austin city, Texas",13.80%,occupation,±1.6
"('Natural resources, construction, and maintenance occupations',)","Baltimore city, Maryland",13.10%,occupation,±1.9
"('Natural resources, construction, and maintenance occupations',)","Boston city, Massachusetts",8.90%,occupation,±1.2
"('Natural resources, construction, and maintenance occupations',)","Charlotte city, North Carolina",12.70%,occupation,±1.7
"('Natural resources, construction, and maintenance occupations',)","Chicago city, Illinois",10.90%,occupation,±0.7
"('Natural resources, construction, and maintenance occupations',)","Columbus city, Ohio",11.20%,occupation,±1.3
"('Natural resources, construction, and maintenance occupations',)","Dallas city, Texas",21.70%,occupation,±1.6
"('Natural resources, construction, and maintenance occupations',)","Denver city, Colorado",13.30%,occupation,±1.4
"('Natural resources, construction, and maintenance occupations',)","Detroit city, Michigan",13.30%,occupation,±1.6
"('Natural resources, construction, and maintenance occupations',)","El Paso city, Texas",15.60%,occupation,±2.1
"('Natural resources, construction, and maintenance occupations',)","Fort Worth city, Texas",16.20%,occupation,±2.2
"('Natural resources, construction, and maintenance occupations',)","Fresno city, California",22.70%,occupation,±2.9
"('Natural resources, construction, and maintenance occupations',)","Houston city, Texas",20.60%,occupation,±1.3
"('Natural resources, construction, and maintenance occupations',)","Indianapolis city (balance), Indiana",15.30%,occupation,±1.7
"('Natural resources, construction, and maintenance occupations',)","Jacksonville city, Florida",15.70%,occupation,±1.6
"('Natural resources, construction, and maintenance occupations',)","Las Vegas city, Nevada",16.20%,occupation,±2.3
"('Natural resources, construction, and maintenance occupations',)","Los Angeles city, California",14.70%,occupation,±0.7
"('Natural resources, construction, and maintenance occupations',)","Memphis city, Tennessee",13.80%,occupation,±1.5
"('Natural resources, construction, and maintenance occupations',)","Milwaukee city, Wisconsin",10.70%,occupation,±1.5
"('Natural resources, construction, and maintenance occupations',)","New York city, New York",11.80%,occupation,±0.4
"('Natural resources, construction, and maintenance occupations',)","Oklahoma City city, Oklahoma",21.30%,occupation,±1.8
"('Natural resources, construction, and maintenance occupations',)","Philadelphia city, Pennsylvania",12.00%,occupation,±1.1
"('Natural resources, construction, and maintenance occupations',)","Phoenix city, Arizona",18.20%,occupation,±1.2
"('Natural resources, construction, and maintenance occupations',)","Portland city, Oregon",8.50%,occupation,±1.2
"('Natural resources, construction, and maintenance occupations',)","San Antonio city, Texas",18.00%,occupation,±1.5
"('Natural resources, construction, and maintenance occupations',)","San Diego city, California",10.50%,occupation,±1.0
"('Natural resources, construction, and maintenance occupations',)","San Francisco city, California",6.90%,occupation,±1.2
"('Natural resources, construction, and maintenance occupations',)","San Jose city, California",13.40%,occupation,±1.5
"('Natural resources, construction, and maintenance occupations',)","Seattle city, Washington",6.50%,occupation,±1.1
"('Natural resources, construction, and maintenance occupations',)","Tucson city, Arizona",16.80%,occupation,±2.0
"('Natural resources, construction, and maintenance occupations',)","Washington city, District of Columbia",6.60%,occupation,±1.4
"('Production, transportation, and material moving occupations',)","Albuquerque city, New Mexico",10.20%,occupation,±1.8
"('Production, transportation, and material moving occupations',)","Austin city, Texas",7.70%,occupation,±1.0
"('Production, transportation, and material moving occupations',)","Baltimore city, Maryland",15.00%,occupation,±1.7
"('Production, transportation, and material moving occupations',)","Boston city, Massachusetts",9.20%,occupation,±1.1
"('Production, transportation, and material moving occupations',)","Charlotte city, North Carolina",13.00%,occupation,±1.6
"('Production, transportation, and material moving occupations',)","Chicago city, Illinois",19.10%,occupation,±1.0
"('Production, transportation, and material moving occupations',)","Columbus city, Ohio",16.70%,occupation,±1.4
"('Production, transportation, and material moving occupations',)","Dallas city, Texas",16.80%,occupation,±1.3
"('Production, transportation, and material moving occupations',)","Denver city, Colorado",12.50%,occupation,±1.8
"('Production, transportation, and material moving occupations',)","Detroit city, Michigan",27.10%,occupation,±2.4
"('Production, transportation, and material moving occupations',)","El Paso city, Texas",17.20%,occupation,±2.0
"('Production, transportation, and material moving occupations',)","Fort Worth city, Texas",22.10%,occupation,±2.3
"('Production, transportation, and material moving occupations',)","Fresno city, California",21.20%,occupation,±2.5
"('Production, transportation, and material moving occupations',)","Houston city, Texas",17.80%,occupation,±1.3
"('Production, transportation, and material moving occupations',)","Indianapolis city (balance), Indiana",21.90%,occupation,±1.9
"('Production, transportation, and material moving occupations',)","Jacksonville city, Florida",16.10%,occupation,±1.5
"('Production, transportation, and material moving occupations',)","Las Vegas city, Nevada",12.00%,occupation,±1.9
"('Production, transportation, and material moving occupations',)","Los Angeles city, California",15.90%,occupation,±0.6
"('Production, transportation, and material moving occupations',)","Memphis city, Tennessee",25.60%,occupation,±2.4
"('Production, transportation, and material moving occupations',)","Milwaukee city, Wisconsin",25.90%,occupation,±2.0
"('Production, transportation, and material moving occupations',)","New York city, New York",13.30%,occupation,±0.5
"('Production, transportation, and material moving occupations',)","Oklahoma City city, Oklahoma",13.80%,occupation,±1.4
"('Production, transportation, and material moving occupations',)","Philadelphia city, Pennsylvania",16.60%,occupation,±1.3
"('Production, transportation, and material moving occupations',)","Phoenix city, Arizona",14.60%,occupation,±1.1
"('Production, transportation, and material moving occupations',)","Portland city, Oregon",16.10%,occupation,±1.6
"('Production, transportation, and material moving occupations',)","San Antonio city, Texas",15.60%,occupation,±1.2
"('Production, transportation, and material moving occupations',)","San Diego city, California",10.60%,occupation,±1.0
"('Production, transportation, and material moving occupations',)","San Francisco city, California",6.90%,occupation,±1.0
"('Production, transportation, and material moving occupations',)","San Jose city, California",14.60%,occupation,±1.5
"('Production, transportation, and material moving occupations',)","Seattle city, Washington",8.70%,occupation,±1.3
"('Production, transportation, and material moving occupations',)","Tucson city, Arizona",12.50%,occupation,±1.6
"('Production, transportation, and material moving occupations',)","Washington city, District of Columbia",6.20%,occupation,±1.1
"('Female civilian employed population 16 years and over',)","Albuquerque city, New Mexico","124,052",occupation,"±3,746"
"('Female civilian employed population 16 years and over',)","Austin city, Texas","203,409",occupation,"±6,461"
"('Female civilian employed population 16 years and over',)","Baltimore city, Maryland","141,342",occupation,"±4,001"
"('Female civilian employed population 16 years and over',)","Boston city, Massachusetts","158,104",occupation,"±4,782"
"('Female civilian employed population 16 years and over',)","Charlotte city, North Carolina","180,150",occupation,"±4,677"
"('Female civilian employed population 16 years and over',)","Chicago city, Illinois","594,899",occupation,"±8,674"
"('Female civilian employed population 16 years and over',)","Columbus city, Ohio","185,842",occupation,"±5,241"
"('Female civilian employed population 16 years and over',)","Dallas city, Texas","246,381",occupation,"±6,799"
"('Female civilian employed population 16 years and over',)","Denver city, Colorado","150,822",occupation,"±3,379"
"('Female civilian employed population 16 years and over',)","Detroit city, Michigan","113,941",occupation,"±4,375"
"('Female civilian employed population 16 years and over',)","El Paso city, Texas","125,927",occupation,"±4,622"
"('Female civilian employed population 16 years and over',)","Fort Worth city, Texas","158,553",occupation,"±6,218"
"('Female civilian employed population 16 years and over',)","Fresno city, California","88,849",occupation,"±4,378"
"('Female civilian employed population 16 years and over',)","Houston city, Texas","441,684",occupation,"±9,541"
"('Female civilian employed population 16 years and over',)","Indianapolis city (balance), Indiana","185,037",occupation,"±4,888"
"('Female civilian employed population 16 years and over',)","Jacksonville city, Florida","187,173",occupation,"±5,211"
"('Female civilian employed population 16 years and over',)","Las Vegas city, Nevada","116,906",occupation,"±6,012"
"('Female civilian employed population 16 years and over',)","Los Angeles city, California","794,748",occupation,"±10,731"
"('Female civilian employed population 16 years and over',)","Memphis city, Tennessee","142,461",occupation,"±4,766"
"('Female civilian employed population 16 years and over',)","Milwaukee city, Wisconsin","129,656",occupation,"±4,240"
"('Female civilian employed population 16 years and over',)","New York city, New York","1,814,571",occupation,"±15,644"
"('Female civilian employed population 16 years and over',)","Oklahoma City city, Oklahoma","128,883",occupation,"±3,864"
"('Female civilian employed population 16 years and over',)","Philadelphia city, Pennsylvania","315,632",occupation,"±6,467"
"('Female civilian employed population 16 years and over',)","Phoenix city, Arizona","306,424",occupation,"±8,393"
"('Female civilian employed population 16 years and over',)","Portland city, Oregon","149,955",occupation,"±3,921"
"('Female civilian employed population 16 years and over',)","San Antonio city, Texas","283,065",occupation,"±7,908"
"('Female civilian employed population 16 years and over',)","San Diego city, California","291,119",occupation,"±5,964"
"('Female civilian employed population 16 years and over',)","San Francisco city, California","208,432",occupation,"±4,317"
"('Female civilian employed population 16 years and over',)","San Jose city, California","207,868",occupation,"±6,419"
"('Female civilian employed population 16 years and over',)","Seattle city, Washington","169,017",occupation,"±4,564"
"('Female civilian employed population 16 years and over',)","Tucson city, Arizona","106,008",occupation,"±4,560"
"('Female civilian employed population 16 years and over',)","Washington city, District of Columbia","160,529",occupation,"±4,243"
"('Management, business, science, and arts occupations',)","Albuquerque city, New Mexico",45.20%,occupation,±2.1
"('Management, business, science, and arts occupations',)","Austin city, Texas",46.30%,occupation,±2.0
"('Management, business, science, and arts occupations',)","Baltimore city, Maryland",41.20%,occupation,±2.1
"('Management, business, science, and arts occupations',)","Boston city, Massachusetts",50.00%,occupation,±1.7
"('Management, business, science, and arts occupations',)","Charlotte city, North Carolina",41.70%,occupation,±2.3
"('Management, business, science, and arts occupations',)","Chicago city, Illinois",41.40%,occupation,±1.2
"('Management, business, science, and arts occupations',)","Columbus city, Ohio",38.80%,occupation,±1.7
"('Management, business, science, and arts occupations',)","Dallas city, Texas",36.20%,occupation,±2.0
"('Management, business, science, and arts occupations',)","Denver city, Colorado",47.20%,occupation,±1.9
"('Management, business, science, and arts occupations',)","Detroit city, Michigan",26.90%,occupation,±1.8
"('Management, business, science, and arts occupations',)","El Paso city, Texas",36.70%,occupation,±2.7
"('Management, business, science, and arts occupations',)","Fort Worth city, Texas",40.70%,occupation,±2.8
"('Management, business, science, and arts occupations',)","Fresno city, California",33.40%,occupation,±2.5
"('Management, business, science, and arts occupations',)","Houston city, Texas",38.40%,occupation,±1.6
"('Management, business, science, and arts occupations',)","Indianapolis city (balance), Indiana",37.50%,occupation,±1.9
"('Management, business, science, and arts occupations',)","Jacksonville city, Florida",36.30%,occupation,±2.3
"('Management, business, science, and arts occupations',)","Las Vegas city, Nevada",31.90%,occupation,±2.6
"('Management, business, science, and arts occupations',)","Los Angeles city, California",38.00%,occupation,±0.9
"('Management, business, science, and arts occupations',)","Memphis city, Tennessee",34.50%,occupation,±2.3
"('Management, business, science, and arts occupations',)","Milwaukee city, Wisconsin",34.30%,occupation,±1.6
"('Management, business, science, and arts occupations',)","New York city, New York",41.20%,occupation,±0.5
"('Management, business, science, and arts occupations',)","Oklahoma City city, Oklahoma",39.00%,occupation,±2.4
"('Management, business, science, and arts occupations',)","Philadelphia city, Pennsylvania",38.30%,occupation,±1.6
"('Management, business, science, and arts occupations',)","Phoenix city, Arizona",35.40%,occupation,±1.8
"('Management, business, science, and arts occupations',)","Portland city, Oregon",47.60%,occupation,±2.1
"('Management, business, science, and arts occupations',)","San Antonio city, Texas",38.20%,occupation,±1.8
"('Management, business, science, and arts occupations',)","San Diego city, California",45.80%,occupation,±1.6
"('Management, business, science, and arts occupations',)","San Francisco city, California",50.00%,occupation,±2.0
"('Management, business, science, and arts occupations',)","San Jose city, California",39.90%,occupation,±1.7
"('Management, business, science, and arts occupations',)","Seattle city, Washington",54.60%,occupation,±2.0
"('Management, business, science, and arts occupations',)","Tucson city, Arizona",34.50%,occupation,±2.7
"('Management, business, science, and arts occupations',)","Washington city, District of Columbia",61.50%,occupation,±1.8
"('Service occupations',)","Albuquerque city, New Mexico",20.10%,occupation,±1.9
"('Service occupations',)","Austin city, Texas",23.00%,occupation,±1.9
"('Service occupations',)","Baltimore city, Maryland",24.20%,occupation,±2.2
"('Service occupations',)","Boston city, Massachusetts",21.50%,occupation,±1.6
"('Service occupations',)","Charlotte city, North Carolina",20.50%,occupation,±1.9
"('Service occupations',)","Chicago city, Illinois",22.80%,occupation,±1.0
"('Service occupations',)","Columbus city, Ohio",22.10%,occupation,±1.8
"('Service occupations',)","Dallas city, Texas",24.30%,occupation,±1.7
"('Service occupations',)","Denver city, Colorado",19.70%,occupation,±1.6
"('Service occupations',)","Detroit city, Michigan",32.00%,occupation,±2.1
"('Service occupations',)","El Paso city, Texas",27.50%,occupation,±2.6
"('Service occupations',)","Fort Worth city, Texas",21.40%,occupation,±2.4
"('Service occupations',)","Fresno city, California",24.50%,occupation,±2.6
"('Service occupations',)","Houston city, Texas",25.30%,occupation,±1.3
"('Service occupations',)","Indianapolis city (balance), Indiana",22.70%,occupation,±1.6
"('Service occupations',)","Jacksonville city, Florida",21.70%,occupation,±1.8
"('Service occupations',)","Las Vegas city, Nevada",31.00%,occupation,±2.5
"('Service occupations',)","Los Angeles city, California",25.70%,occupation,±0.8
"('Service occupations',)","Memphis city, Tennessee",22.50%,occupation,±2.0
"('Service occupations',)","Milwaukee city, Wisconsin",25.10%,occupation,±1.8
"('Service occupations',)","New York city, New York",26.70%,occupation,±0.5
"('Service occupations',)","Oklahoma City city, Oklahoma",20.20%,occupation,±1.7
"('Service occupations',)","Philadelphia city, Pennsylvania",25.90%,occupation,±1.4
"('Service occupations',)","Phoenix city, Arizona",21.40%,occupation,±1.6
"('Service occupations',)","Portland city, Oregon",21.10%,occupation,±1.8
"('Service occupations',)","San Antonio city, Texas",23.70%,occupation,±1.7
"('Service occupations',)","San Diego city, California",21.60%,occupation,±1.4
"('Service occupations',)","San Francisco city, California",20.10%,occupation,±1.6
"('Service occupations',)","San Jose city, California",22.40%,occupation,±1.6
"('Service occupations',)","Seattle city, Washington",19.20%,occupation,±1.6
"('Service occupations',)","Tucson city, Arizona",24.60%,occupation,±2.5
"('Service occupations',)","Washington city, District of Columbia",15.90%,occupation,±1.4
"('Sales and office occupations',)","Albuquerque city, New Mexico",32.00%,occupation,±2.2
"('Sales and office occupations',)","Austin city, Texas",27.00%,occupation,±1.9
"('Sales and office occupations',)","Baltimore city, Maryland",29.20%,occupation,±2.0
"('Sales and office occupations',)","Boston city, Massachusetts",24.20%,occupation,±1.5
"('Sales and office occupations',)","Charlotte city, North Carolina",30.00%,occupation,±2.0
"('Sales and office occupations',)","Chicago city, Illinois",28.40%,occupation,±1.0
"('Sales and office occupations',)","Columbus city, Ohio",33.50%,occupation,±1.7
"('Sales and office occupations',)","Dallas city, Texas",30.40%,occupation,±2.1
"('Sales and office occupations',)","Denver city, Colorado",28.00%,occupation,±1.8
"('Sales and office occupations',)","Detroit city, Michigan",31.40%,occupation,±2.0
"('Sales and office occupations',)","El Paso city, Texas",31.10%,occupation,±2.2
"('Sales and office occupations',)","Fort Worth city, Texas",28.80%,occupation,±2.4
"('Sales and office occupations',)","Fresno city, California",34.20%,occupation,±3.1
"('Sales and office occupations',)","Houston city, Texas",29.80%,occupation,±1.4
"('Sales and office occupations',)","Indianapolis city (balance), Indiana",32.60%,occupation,±2.0
"('Sales and office occupations',)","Jacksonville city, Florida",36.70%,occupation,±2.2
"('Sales and office occupations',)","Las Vegas city, Nevada",32.80%,occupation,±2.7
"('Sales and office occupations',)","Los Angeles city, California",28.40%,occupation,±0.9
"('Sales and office occupations',)","Memphis city, Tennessee",33.60%,occupation,±2.2
"('Sales and office occupations',)","Milwaukee city, Wisconsin",31.30%,occupation,±1.8
"('Sales and office occupations',)","New York city, New York",28.00%,occupation,±0.5
"('Sales and office occupations',)","Oklahoma City city, Oklahoma",35.80%,occupation,±2.1
"('Sales and office occupations',)","Philadelphia city, Pennsylvania",30.80%,occupation,±1.5
"('Sales and office occupations',)","Phoenix city, Arizona",36.80%,occupation,±1.7
"('Sales and office occupations',)","Portland city, Oregon",25.50%,occupation,±1.8
"('Sales and office occupations',)","San Antonio city, Texas",33.90%,occupation,±1.4
"('Sales and office occupations',)","San Diego city, California",28.40%,occupation,±1.5
"('Sales and office occupations',)","San Francisco city, California",25.90%,occupation,±1.8
"('Sales and office occupations',)","San Jose city, California",30.20%,occupation,±1.7
"('Sales and office occupations',)","Seattle city, Washington",21.90%,occupation,±1.7
"('Sales and office occupations',)","Tucson city, Arizona",35.00%,occupation,±3.0
"('Sales and office occupations',)","Washington city, District of Columbia",20.20%,occupation,±1.4
"('Natural resources, construction, and maintenance occupations',)","Albuquerque city, New Mexico",0.60%,occupation,±0.3
"('Natural resources, construction, and maintenance occupations',)","Austin city, Texas",0.50%,occupation,±0.3
"('Natural resources, construction, and maintenance occupations',)","Baltimore city, Maryland",0.50%,occupation,±0.2
"('Natural resources, construction, and maintenance occupations',)","Boston city, Massachusetts",0.40%,occupation,±0.2
"('Natural resources, construction, and maintenance occupations',)","Charlotte city, North Carolina",0.40%,occupation,±0.3
"('Natural resources, construction, and maintenance occupations',)","Chicago city, Illinois",0.60%,occupation,±0.2
"('Natural resources, construction, and maintenance occupations',)","Columbus city, Ohio",0.50%,occupation,±0.3
"('Natural resources, construction, and maintenance occupations',)","Dallas city, Texas",0.90%,occupation,±0.3
"('Natural resources, construction, and maintenance occupations',)","Denver city, Colorado",0.50%,occupation,±0.3
"('Natural resources, construction, and maintenance occupations',)","Detroit city, Michigan",0.90%,occupation,±0.5
"('Natural resources, construction, and maintenance occupations',)","El Paso city, Texas",0.80%,occupation,±0.5
"('Natural resources, construction, and maintenance occupations',)","Fort Worth city, Texas",1.30%,occupation,±0.9
"('Natural resources, construction, and maintenance occupations',)","Fresno city, California",2.30%,occupation,±0.9
"('Natural resources, construction, and maintenance occupations',)","Houston city, Texas",0.70%,occupation,±0.3
"('Natural resources, construction, and maintenance occupations',)","Indianapolis city (balance), Indiana",0.60%,occupation,±0.2
"('Natural resources, construction, and maintenance occupations',)","Jacksonville city, Florida",0.30%,occupation,±0.2
"('Natural resources, construction, and maintenance occupations',)","Las Vegas city, Nevada",0.60%,occupation,±0.3
"('Natural resources, construction, and maintenance occupations',)","Los Angeles city, California",0.50%,occupation,±0.1
"('Natural resources, construction, and maintenance occupations',)","Memphis city, Tennessee",0.90%,occupation,±0.4
"('Natural resources, construction, and maintenance occupations',)","Milwaukee city, Wisconsin",0.70%,occupation,±0.3
"('Natural resources, construction, and maintenance occupations',)","New York city, New York",0.50%,occupation,±0.1
"('Natural resources, construction, and maintenance occupations',)","Oklahoma City city, Oklahoma",1.00%,occupation,±0.6
"('Natural resources, construction, and maintenance occupations',)","Philadelphia city, Pennsylvania",0.30%,occupation,±0.2
"('Natural resources, construction, and maintenance occupations',)","Phoenix city, Arizona",0.90%,occupation,±0.3
"('Natural resources, construction, and maintenance occupations',)","Portland city, Oregon",0.70%,occupation,±0.3
"('Natural resources, construction, and maintenance occupations',)","San Antonio city, Texas",0.40%,occupation,±0.2
"('Natural resources, construction, and maintenance occupations',)","San Diego city, California",0.50%,occupation,±0.2
"('Natural resources, construction, and maintenance occupations',)","San Francisco city, California",0.50%,occupation,±0.3
"('Natural resources, construction, and maintenance occupations',)","San Jose city, California",0.80%,occupation,±0.4
"('Natural resources, construction, and maintenance occupations',)","Seattle city, Washington",0.60%,occupation,±0.3
"('Natural resources, construction, and maintenance occupations',)","Tucson city, Arizona",0.60%,occupation,±0.4
"('Natural resources, construction, and maintenance occupations',)","Washington city, District of Columbia",0.40%,occupation,±0.3
"('Production, transportation, and material moving occupations',)","Albuquerque city, New Mexico",2.20%,occupation,±0.6
"('Production, transportation, and material moving occupations',)","Austin city, Texas",3.20%,occupation,±0.8
"('Production, transportation, and material moving occupations',)","Baltimore city, Maryland",4.90%,occupation,±1.2
"('Production, transportation, and material moving occupations',)","Boston city, Massachusetts",3.90%,occupation,±0.9
"('Production, transportation, and material moving occupations',)","Charlotte city, North Carolina",7.30%,occupation,±1.4
"('Production, transportation, and material moving occupations',)","Chicago city, Illinois",6.90%,occupation,±0.6
"('Production, transportation, and material moving occupations',)","Columbus city, Ohio",5.20%,occupation,±0.8
"('Production, transportation, and material moving occupations',)","Dallas city, Texas",8.10%,occupation,±1.2
"('Production, transportation, and material moving occupations',)","Denver city, Colorado",4.70%,occupation,±1.1
"('Production, transportation, and material moving occupations',)","Detroit city, Michigan",8.70%,occupation,±1.3
"('Production, transportation, and material moving occupations',)","El Paso city, Texas",4.00%,occupation,±1.0
"('Production, transportation, and material moving occupations',)","Fort Worth city, Texas",7.80%,occupation,±1.2
"('Production, transportation, and material moving occupations',)","Fresno city, California",5.60%,occupation,±1.1
"('Production, transportation, and material moving occupations',)","Houston city, Texas",5.80%,occupation,±0.8
"('Production, transportation, and material moving occupations',)","Indianapolis city (balance), Indiana",6.60%,occupation,±1.1
"('Production, transportation, and material moving occupations',)","Jacksonville city, Florida",4.90%,occupation,±0.9
"('Production, transportation, and material moving occupations',)","Las Vegas city, Nevada",3.70%,occupation,±1.0
"('Production, transportation, and material moving occupations',)","Los Angeles city, California",7.30%,occupation,±0.5
"('Production, transportation, and material moving occupations',)","Memphis city, Tennessee",8.50%,occupation,±1.4
"('Production, transportation, and material moving occupations',)","Milwaukee city, Wisconsin",8.50%,occupation,±1.2
"('Production, transportation, and material moving occupations',)","New York city, New York",3.60%,occupation,±0.2
"('Production, transportation, and material moving occupations',)","Oklahoma City city, Oklahoma",4.00%,occupation,±0.8
"('Production, transportation, and material moving occupations',)","Philadelphia city, Pennsylvania",4.60%,occupation,±0.7
"('Production, transportation, and material moving occupations',)","Phoenix city, Arizona",5.60%,occupation,±1.0
"('Production, transportation, and material moving occupations',)","Portland city, Oregon",5.10%,occupation,±1.0
"('Production, transportation, and material moving occupations',)","San Antonio city, Texas",3.80%,occupation,±0.7
